,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
504,505,Martin Satriano,uy URU,"FW,MF",Inter,20,2001,0.4,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
505,506,Giorgio Scalvini,it ITA,"DF,MF",Atalanta,17,2003,8.5,497,474,22,14,0,4,3,8,0,0,0,0,405,1,4,Matches
506,507,Gianluca Scamacca,it ITA,FW,Sassuolo,22,1999,23.8,550,498,51,0,3,6,11,0,0,0,0,0,399,1,14,Matches
507,508,Andrea Schiavone,it ITA,MF,Salernitana,28,1993,6.3,243,206,37,15,0,3,29,2,20,6,13,0,199,0,3,Matches
508,509,David Schnegg,at AUT,DF,Venezia,22,1998,1.6,87,70,17,0,1,1,3,17,0,0,0,0,57,0,0,Matches
509,510,Jerdy Schouten,nl NED,MF,Bologna,24,1997,15.5,791,773,13,6,0,4,1,0,0,0,0,0,665,5,11,Matches
510,511,Demba Seck,sn SEN,"MF,FW",Torino,20,2001,1.6,43,42,1,0,0,0,2,1,0,0,0,0,34,0,0,Matches
511,512,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1.0,37,29,8,1,0,0,0,0,0,0,0,0,20,0,0,Matches
512,513,Stefano Sensi,it ITA,"MF,FW",Sampdoria,25,1995,8.4,392,375,15,9,1,3,6,2,1,0,1,0,319,2,9,Matches
513,514,Stefano Sensi,it ITA,"MF,FW",Inter,25,1995,1.9,129,126,2,1,0,3,2,0,1,0,0,0,113,1,1,Matches
514,515,Luigi Sepe,it ITA,GK,Salernitana,30,1991,15.5,566,367,196,66,0,1,0,0,0,0,0,0,398,3,0,Matches
515,516,Laurens Serpe,it ITA,DF,Genoa,20,2001,0.5,31,30,1,1,0,1,1,0,0,0,0,0,26,0,2,Matches
516,517,Stephan El Shaarawy,it ITA,"FW,DF",Roma,28,1992,11.7,583,531,51,5,4,7,18,46,0,0,0,0,482,1,11,Matches
517,518,Aimar Sher,se SWE,MF,Spezia,18,2002,0.5,21,21,0,0,0,0,0,0,0,0,0,0,19,0,1,Matches
518,519,Eldor Shomurodov,uz UZB,"FW,MF",Roma,26,1995,8.7,225,217,6,0,1,0,11,3,0,0,0,0,152,2,9,Matches
519,520,Alassane Sidibe,ci CIV,MF,Atalanta,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
520,521,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,22,1999,2.0,53,49,3,0,0,0,3,0,1,0,1,0,39,1,0,Matches
521,522,Adrien Silva,pt POR,MF,Sampdoria,32,1989,12.0,603,577,24,22,0,13,6,2,0,0,0,0,512,2,10,Matches
522,523,Marco Silvestri,it ITA,GK,Udinese,30,1991,35.0,942,587,342,90,0,0,0,0,0,0,0,0,642,13,0,Matches
523,524,Giovanni Simeone,ar ARG,FW,Hellas Verona,26,1995,29.5,679,628,49,0,4,5,26,0,0,0,0,0,465,2,36,Matches
524,525,Giovanni Simeone,ar ARG,FW,Cagliari,26,1995,0.1,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1,Matches
525,526,Wilfried Singo,ci CIV,DF,Torino,20,2000,29.0,1397,1127,263,16,1,7,80,247,0,0,0,0,1065,7,44,Matches
526,527,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37.0,1182,799,380,117,0,3,0,0,0,0,0,0,777,3,2,Matches
527,528,Leo Skiri Østigård,no NOR,DF,Genoa,21,1999,13.0,556,538,16,14,0,5,0,2,0,0,0,0,392,2,1,Matches
528,529,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36.0,1253,835,415,121,0,5,0,0,0,0,0,0,944,3,1,Matches
529,530,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,21,1999,8.3,400,333,65,6,1,0,37,42,17,7,0,0,304,2,7,Matches
530,531,Milan Škriniar,sk SVK,DF,Inter,26,1995,35.0,2134,2051,82,49,3,17,3,30,0,0,0,0,1982,1,6,Matches
531,532,Chris Smalling,eng ENG,DF,Roma,31,1989,23.2,1053,1020,31,25,0,0,2,5,0,0,0,0,932,2,5,Matches
532,533,Brandon Soppy,fr FRA,"DF,MF",Udinese,19,2002,8.6,236,205,30,5,0,1,13,24,1,0,0,0,167,1,18,Matches
533,534,Roberto Soriano,it ITA,MF,Bologna,30,1991,29.1,1270,1245,18,9,12,6,34,9,0,0,0,0,1019,7,27,Matches
534,535,Riccardo Sottil,it ITA,FW,Fiorentina,22,1999,13.8,386,380,5,1,0,3,47,3,0,0,0,0,296,1,15,Matches
535,536,Matìas Soulé,ar ARG,FW,Juventus,18,2003,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
536,537,Adama Soumaoro,fr FRA,DF,Bologna,29,1992,25.2,1043,989,53,41,1,3,2,12,0,0,0,0,930,1,11,Matches
537,538,Leonardo Spinazzola,it ITA,DF,Roma,28,1993,1.4,74,58,15,0,0,0,4,15,0,0,0,0,63,1,2,Matches
538,539,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5.0,135,97,38,10,0,0,0,0,0,0,0,0,104,0,1,Matches
539,540,Luca Stanga,it ITA,DF,Milan,19,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
540,541,Riccardo Stivanello,it ITA,DF,Bologna,17,2004,0.5,12,11,1,1,0,0,0,0,0,0,0,0,9,0,1,Matches
541,542,Petar Stojanović,si SVN,DF,Empoli,25,1995,30.4,1721,1370,346,41,4,7,68,302,3,0,0,0,1337,5,41,Matches
542,543,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23.0,737,583,154,35,0,2,0,0,0,0,0,0,614,0,1,Matches
543,544,Stefan Strandberg,no NOR,DF,Salernitana,31,1990,10.4,530,478,52,48,0,5,4,3,0,0,0,0,432,0,4,Matches
544,545,Dávid Strelec,sk SVK,"FW,MF",Spezia,20,2001,5.6,141,140,1,0,1,0,5,1,0,0,0,0,99,0,3,Matches
545,546,Kevin Strootman,nl NED,MF,Cagliari,31,1990,7.1,368,348,19,17,1,2,2,1,1,0,1,0,297,1,6,Matches
546,547,Jens Stryger Larsen,dk DEN,DF,Udinese,30,1991,7.6,277,205,69,4,1,0,20,57,8,7,1,0,206,3,2,Matches
547,548,Leo Štulac,si SVN,MF,Empoli,26,1994,9.3,483,427,48,28,2,1,25,0,20,5,11,0,379,8,6,Matches
548,549,Stefano Sturaro,it ITA,MF,Genoa,28,1993,19.6,607,582,21,7,0,2,37,8,6,1,5,0,376,4,27,Matches
549,550,Isaac Success,ng NGA,"FW,MF",Udinese,25,1996,10.1,277,270,1,0,8,2,6,1,0,0,0,0,173,6,12,Matches
550,551,Vladyslav Supriaha,ua UKR,FW,Sampdoria,21,2000,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
551,552,Bosko Sutalo,hr CRO,DF,Hellas Verona,21,2000,10.2,482,441,41,12,0,4,10,29,0,0,0,0,369,0,10,Matches
552,553,Mattias Svanberg,se SWE,MF,Bologna,22,1999,28.5,1037,976,58,21,6,11,50,4,29,8,7,1,766,3,27,Matches
553,554,Michael Svoboda,at AUT,DF,Venezia,22,1998,13.7,623,597,26,25,0,10,1,1,0,0,0,0,508,0,12,Matches
554,555,Wojciech Szczęsny,pl POL,GK,Juventus,31,1990,33.0,1011,781,227,55,0,4,0,0,0,0,0,0,830,3,3,Matches
555,556,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,27,1994,28.6,1295,1217,74,33,3,10,31,41,0,0,0,0,1028,4,20,Matches
556,557,Ciprian Tătărușanu,ro ROU,GK,Milan,35,1986,6.0,204,160,44,8,0,1,0,0,0,0,0,0,160,0,0,Matches
557,558,Filippo Terracciano,it ITA,DF,Hellas Verona,18,2003,0.1,5,3,2,0,0,0,0,2,0,0,0,0,3,0,0,Matches
558,559,Pietro Terracciano,it ITA,GK,Fiorentina,31,1990,31.8,1531,1250,276,106,0,5,0,0,0,0,0,0,1217,5,3,Matches
559,560,Aleksa Terzić,rs SRB,DF,Fiorentina,21,1999,3.0,238,196,41,7,0,0,20,23,11,1,5,0,196,1,4,Matches
560,561,Tanner Tessmann,us USA,MF,Venezia,19,2001,7.6,227,219,6,5,0,6,4,0,0,0,0,0,164,2,7,Matches
561,562,Arthur Theate,be BEL,DF,Bologna,21,2000,26.9,1487,1417,69,45,2,13,18,23,0,0,0,0,1231,1,16,Matches
562,563,Morten Thorsby,no NOR,MF,Sampdoria,25,1996,32.7,992,976,15,12,3,3,0,3,0,0,0,0,705,1,21,Matches
563,564,Jeremy Toljan,de GER,DF,Sassuolo,26,1994,15.5,845,689,153,18,0,5,22,135,0,0,0,0,741,3,11,Matches
564,565,Rafael Tolói,it ITA,DF,Atalanta,30,1990,16.0,944,896,45,23,3,10,10,22,0,0,0,0,772,3,19,Matches
565,566,Takehiro Tomiyasu,jp JPN,DF,Bologna,22,1998,0.1,3,2,1,0,0,0,1,1,0,0,0,0,3,0,0,Matches
566,567,Fikayo Tomori,eng ENG,DF,Milan,23,1997,30.2,1742,1638,97,54,1,10,3,6,0,0,0,0,1524,7,10,Matches
567,568,Sandro Tonali,it ITA,MF,Milan,21,2000,28.9,1486,1299,187,106,4,19,108,11,69,29,25,0,1213,0,21,Matches
568,569,Lorenzo Tonelli,it ITA,DF,Empoli,31,1990,9.7,560,504,55,44,1,2,1,2,0,0,0,0,463,1,7,Matches
569,570,Ernesto Torregrossa,it ITA,FW,Sampdoria,29,1992,1.3,42,39,2,0,0,0,0,0,0,0,0,0,30,1,3,Matches
570,571,Lucas Torreira,uy URU,MF,Fiorentina,25,1996,24.4,1368,1275,90,86,5,6,6,2,0,0,0,0,1193,3,12,Matches
571,572,Abdoulaye Touré,fr FRA,MF,Genoa,27,1994,4.8,172,170,1,1,0,0,3,0,0,0,0,0,130,1,4,Matches
572,573,Simone Trimboli,it ITA,MF,Sampdoria,19,2002,0.7,49,49,0,0,0,0,0,0,0,0,0,0,44,0,1,Matches
573,574,Axel Tuanzebe,eng ENG,DF,Napoli,23,1997,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
574,575,Iyenoma Udogie,it ITA,DF,Udinese,18,2002,27.5,888,768,118,14,0,0,17,102,2,0,0,0,701,2,33,Matches
575,576,Maximilian Ullmann,at AUT,DF,Venezia,25,1996,2.7,68,60,8,0,0,1,4,8,0,0,0,0,44,0,1,Matches
576,577,Kacper Urbanski,pl POL,MF,Bologna,16,2004,0.5,21,21,0,0,0,0,1,0,0,0,0,0,15,0,0,Matches
577,578,Antonio Vacca,it ITA,MF,Venezia,31,1990,11.8,703,641,59,50,0,10,0,5,0,0,0,0,600,3,11,Matches
578,579,Zinho Vanheusden,be BEL,DF,Genoa,22,1999,11.0,421,396,24,21,0,1,5,3,0,0,0,0,333,1,4,Matches
579,580,Johan Vásquez,mx MEX,DF,Genoa,22,1998,25.3,1178,1015,157,50,0,2,17,100,0,0,0,0,829,6,28,Matches
580,581,Denis Vavro,sk SVK,DF,Lazio,25,1996,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
581,582,Matías Vecino,uy URU,MF,Inter,29,1991,4.2,206,198,6,4,4,2,5,2,0,0,0,0,152,2,5,Matches
582,583,Miguel Veloso,pt POR,MF,Hellas Verona,35,1986,14.9,922,800,118,58,3,6,74,10,50,24,13,0,725,4,12,Matches
583,584,Lorenzo Venuti,it ITA,DF,Fiorentina,26,1995,17.5,1046,911,134,22,0,6,29,112,0,0,0,0,909,1,12,Matches
584,585,Daniele Verde,it ITA,"FW,MF",Spezia,25,1996,21.7,826,686,136,40,4,12,141,18,77,41,26,1,576,4,13,Matches
585,586,Simone Verdi,it ITA,"MF,FW",Torino,29,1992,0.5,16,15,1,1,0,0,3,0,0,0,0,0,9,0,1,Matches
586,587,Simone Verdi,it ITA,"FW,MF",Salernitana,29,1992,9.2,333,258,74,32,3,5,69,1,35,13,16,0,224,1,9,Matches
587,588,Jordan Veretout,fr FRA,MF,Roma,28,1993,25.8,1440,1316,122,48,2,17,102,5,69,40,26,0,1215,2,12,Matches
588,589,Edoardo Vergani,it ITA,"FW,MF",Salernitana,20,2001,1.1,25,25,0,0,0,0,0,0,0,0,0,0,13,0,2,Matches
589,590,Valerio Verre,it ITA,"MF,FW",Sampdoria,27,1994,4.7,223,210,11,7,0,3,16,2,2,2,0,0,149,2,7,Matches
590,591,Valerio Verre,it ITA,MF,Empoli,27,1994,3.4,165,158,7,1,1,1,2,1,2,0,0,0,122,0,3,Matches
591,592,Freddie Veseli,al ALB,DF,Salernitana,28,1992,6.6,211,182,29,5,0,2,4,24,0,0,0,0,170,0,3,Matches
592,593,Guglielmo Vicario,it ITA,GK,Empoli,24,1996,38.0,1325,975,348,91,0,0,0,0,0,0,0,0,1042,2,0,Matches
593,594,Arturo Vidal,cl CHI,MF,Inter,34,1987,8.2,575,563,12,6,4,7,4,4,2,0,0,0,498,0,8,Matches
594,595,Ronaldo Vieira,gw GNB,MF,Sampdoria,23,1998,5.5,,,,,,,1,,,,,,,,,Matches
595,596,Luca Vignali,it ITA,"DF,MF",Spezia,25,1996,0.9,51,42,9,1,0,0,2,8,0,0,0,0,42,0,4,Matches
596,597,Emanuel Vignato,it ITA,"MF,DF",Bologna,20,2000,6.6,406,377,28,2,2,3,12,18,4,2,0,0,341,1,14,Matches
597,598,Matías Viña,uy URU,"DF,FW",Roma,23,1997,17.4,838,673,164,18,2,1,35,146,0,0,0,0,658,1,17,Matches
598,599,Nicolas Viola,it ITA,MF,Bologna,31,1989,1.1,64,56,7,3,0,1,5,1,0,0,0,0,44,1,1,Matches
599,600,Mattia Viti,it ITA,DF,Empoli,19,2002,16.6,679,615,63,38,0,1,0,13,0,0,0,0,568,1,6,Matches
600,601,Dušan Vlahović,rs SRB,FW,Fiorentina,21,2000,20.6,395,353,41,1,7,4,16,1,0,0,0,0,270,1,18,Matches
601,602,Dušan Vlahović,rs SRB,FW,Juventus,21,2000,12.0,231,219,11,1,1,1,8,1,0,0,0,0,154,1,13,Matches
602,603,Mërgim Vojvoda,xk KVX,DF,Torino,26,1995,22.0,1164,979,175,8,0,14,71,165,2,1,0,0,904,10,20,Matches
603,604,Cristian Volpato,it ITA,"FW,MF",Roma,17,2003,0.4,26,26,0,0,0,0,2,0,0,0,0,0,20,0,1,Matches
604,605,Stefan de Vrij,nl NED,DF,Inter,29,1992,26.8,1571,1517,52,25,0,3,2,0,0,0,0,0,1439,2,6,Matches
605,606,Walace,br BRA,MF,Udinese,26,1995,33.0,1661,1561,95,62,3,22,9,10,0,0,0,0,1373,5,27,Matches
606,607,Sebastian Walukiewicz,pl POL,DF,Cagliari,21,2000,3.4,171,164,7,4,0,1,1,3,0,0,0,0,152,0,1,Matches
607,608,Magnus Warming,dk DEN,"MF,FW",Torino,21,2000,0.6,22,22,0,0,0,0,5,0,0,0,0,0,11,0,2,Matches
608,609,Kelvin Yeboah,it ITA,"FW,MF",Genoa,21,2000,9.4,178,171,6,0,0,0,10,2,0,0,0,0,113,1,10,Matches
609,610,Gerard Yepes,es ESP,"MF,DF",Sampdoria,18,2002,0.2,21,20,1,1,0,0,0,0,0,0,0,0,19,0,0,Matches
610,611,Maya Yoshida,jp JPN,DF,Sampdoria,32,1988,20.3,966,933,29,25,2,6,4,2,0,0,0,0,814,4,5,Matches
611,612,Mattia Zaccagni,it ITA,MF,Hellas Verona,26,1995,2.0,70,57,13,2,1,0,10,0,9,4,2,0,56,0,2,Matches
612,613,Mattia Zaccagni,it ITA,FW,Lazio,26,1995,20.8,740,716,23,4,1,7,41,16,3,0,0,0,592,1,20,Matches
613,614,Denis Zakaria,ch SUI,MF,Juventus,24,1996,6.6,168,167,0,0,0,0,5,0,0,0,0,0,129,1,12,Matches
614,615,Nicola Zalewski,pl POL,DF,Roma,19,2002,8.8,507,400,105,14,0,1,31,84,7,3,4,0,397,2,10,Matches
615,616,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,25,1995,21.4,1216,1187,25,17,1,3,9,0,0,0,0,0,1086,4,23,Matches
616,617,Nicolò Zaniolo,it ITA,"FW,MF",Roma,22,1999,21.9,523,486,31,2,2,12,67,5,20,20,0,0,356,6,29,Matches
617,618,Alessandro Zanoli,it ITA,DF,Napoli,20,2000,5.1,286,246,40,3,1,1,4,36,1,0,0,0,231,0,11,Matches
618,619,Mattia Zanotti,it ITA,DF,Inter,18,2003,0.1,12,10,2,0,0,0,0,2,0,0,0,0,12,0,0,Matches
619,620,Duván Zapata,co COL,FW,Atalanta,30,1991,19.1,548,494,51,0,3,5,25,5,0,0,0,0,407,3,14,Matches
620,621,Gabriele Zappa,it ITA,DF,Cagliari,21,1999,12.7,609,512,95,11,0,2,25,84,0,0,0,0,454,2,25,Matches
621,622,Davide Zappacosta,it ITA,DF,Atalanta,29,1992,26.1,1503,1262,236,21,1,2,88,211,4,1,0,0,1238,5,40,Matches
622,623,Simone Zaza,it ITA,"FW,DF",Torino,30,1991,1.4,42,41,1,0,0,0,1,1,0,0,0,0,31,0,0,Matches
623,624,Marvin Zeegelaar,nl NED,DF,Udinese,30,1990,7.1,319,286,32,4,0,0,2,27,0,0,0,0,246,1,4,Matches
624,625,Piotr Zieliński,pl POL,MF,Napoli,27,1994,23.2,1150,1069,75,9,4,1,35,3,28,7,7,0,954,6,24,Matches
625,626,David Zima,cz CZE,DF,Torino,20,2000,14.6,611,599,12,11,1,1,3,1,0,0,0,0,516,0,6,Matches
626,627,Jeroen Zoet,nl NED,GK,Spezia,30,1991,7.0,236,165,71,17,0,0,0,0,0,0,0,0,180,0,0,Matches
627,628,Nadir Zortea,it ITA,"DF,MF",Salernitana,22,1999,15.7,484,388,95,2,0,0,85,83,10,2,8,0,310,1,32,Matches
628,629,Petar Zovko,ba BIH,GK,Spezia,19,2002,0.3,10,7,3,1,0,0,0,0,0,0,0,0,7,0,0,Matches
629,630,Szymon Żurkowski,pl POL,MF,Empoli,23,1997,25.6,901,892,7,2,4,3,23,5,0,0,0,0,702,2,32,Matches
630,631,Milan Đurić,ba BIH,FW,Salernitana,31,1990,24.1,681,668,10,1,0,0,2,2,0,0,0,0,407,3,6,Matches
631,632,Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29,1992,7.5,224,215,9,2,2,1,0,4,0,0,0,0,179,0,11,Matches
