,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
297,298,Diederrick Joel,cm CMR,FW,Marítimo,27,1993,24,1521,63,49.7,16.9,20,70,5,4,28,0,1.25,20,18,+2,+0.12,+0.53,19.7,24.3,-4.6,-0.27,+0.60,Matches
298,299,Jójó,cv CPV,DF,B-SAD,20,2001,2,49,25,1.6,0.5,0,,0,2,25,10,0.00,0,1,-1,-1.84,-0.91,0.2,0.8,-0.6,-1.05,-0.30,Matches
299,300,Igor Julião,br BRA,DF,FC Vizela,26,1994,13,996,77,32.5,11.1,12,83,7,1,3,15,0.85,13,18,-5,-0.45,+0.25,11.5,15.7,-4.2,-0.38,+0.02,Matches
300,301,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31,2790,90,91.2,31.0,31,90,31,0,,2,1.13,40,46,-6,-0.19,-0.19,40.6,42.7,-2.1,-0.07,-1.62,Matches
301,302,Renato Junior,br BRA,FW,Portimonense,19,2002,12,341,28,11.1,3.8,3,72,2,9,14,6,0.75,2,7,-5,-1.32,-1.02,5.0,5.2,-0.2,-0.06,+0.56,Matches
302,303,Welinton Júnior,br BRA,FW,Portimonense,28,1993,12,835,70,27.3,9.3,9,88,6,3,16,2,1.00,9,12,-3,-0.32,+0.12,9.9,15.0,-5.1,-0.55,0.00,Matches
303,304,Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,32,2859,89,93.4,31.8,32,89,31,0,,0,1.00,31,43,-12,-0.38,-3.51,30.6,51.8,-21.2,-0.67,-1.39,Matches
304,305,Junior Kadile,fr FRA,"MF,FW",Famalicão,18,2002,4,42,11,1.4,0.5,0,,0,4,11,8,2.50,3,0,+3,+6.43,+6.70,2.4,0.7,+1.7,+3.64,+3.61,Matches
305,306,Eduardo Kau,br BRA,DF,B-SAD,22,1999,1,90,90,2.9,1.0,1,90,1,0,,0,0.00,0,7,-7,-7.00,-6.24,0.0,3.6,-3.6,-3.63,-2.97,Matches
306,307,Kewin,br BRA,GK,Moreirense,25,1995,15,1350,90,44.1,15.0,15,90,15,0,,13,1.00,14,21,-7,-0.47,+0.11,17.4,14.6,+2.9,+0.19,+0.40,Matches
307,308,Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,3,73,24,2.4,0.8,0,,0,3,24,4,0.00,0,1,-1,-1.23,-0.78,0.9,1.3,-0.4,-0.47,-0.46,Matches
308,309,Naoufel Khacef,dz ALG,"DF,FW",Tondela,23,1997,14,866,62,28.3,9.6,11,74,3,3,18,5,0.93,12,15,-3,-0.31,+0.63,12.7,14.9,-2.2,-0.23,+0.64,Matches
309,310,Kobamelo Kodisang,za RSA,FW,Braga,21,1999,1,16,16,0.5,0.2,0,,0,1,16,1,1.00,0,0,0,0.00,-0.62,0.2,0.1,+0.2,+0.93,+0.46,Matches
310,311,Philippe Koffi,fr FRA,FW,Paços,19,2002,3,31,10,1.0,0.3,0,,0,3,10,0,0.67,0,2,-2,-5.81,-5.42,0.4,1.0,-0.6,-1.81,-1.23,Matches
311,312,Leobrian Kokubo,jp JPN,GK,Benfica,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
312,313,Koffi Kouao,ci CIV,DF,FC Vizela,23,1998,24,1889,79,61.7,21.0,21,87,14,3,23,2,0.88,22,37,-15,-0.71,-0.25,27.0,34.4,-7.4,-0.35,+0.08,Matches
313,314,Eboue Kouassi,ci CIV,MF,Arouca,23,1997,19,1465,77,47.9,16.3,17,82,12,2,32,0,1.00,17,24,-7,-0.43,+0.53,18.7,24.0,-5.3,-0.33,+0.39,Matches
314,315,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4,360,90,11.8,4.0,4,90,4,0,,0,1.50,4,3,+1,+0.25,+0.12,2.5,5.9,-3.4,-0.84,-0.79,Matches
315,316,Matías Lacava,ve VEN,"FW,MF",Tondela,18,2002,3,16,5,0.5,0.2,0,,0,3,5,5,1.00,1,0,+1,+5.63,+6.42,0.5,0.2,+0.2,+1.14,+1.85,Matches
316,317,Derik Lacerda,br BRA,"FW,MF",Moreirense,21,1999,28,780,28,25.5,8.7,4,67,0,24,21,4,0.79,15,14,+1,+0.12,+0.87,15.6,10.6,+5.0,+0.58,+0.82,Matches
317,318,Rúben Lameiras,pt POR,"FW,MF",Vitória,26,1994,28,1532,55,50.1,17.0,19,73,4,9,16,5,1.25,26,25,+1,+0.06,-0.41,20.5,24.6,-4.0,-0.24,-0.56,Matches
318,319,Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,4,241,60,7.9,2.7,3,79,2,1,5,3,1.50,2,10,-8,-2.99,-2.80,1.5,8.5,-7.1,-2.64,-2.27,Matches
319,320,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,18,1028,57,33.6,11.4,10,84,8,8,24,3,2.00,28,9,+19,+1.66,+0.38,28.2,12.8,+15.3,+1.34,+0.22,Matches
320,321,Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,27,1455,54,47.5,16.2,16,73,0,11,26,0,1.56,23,21,+2,+0.12,-0.04,22.5,22.9,-0.4,-0.02,+0.23,Matches
321,322,Daniel Leite,pt POR,GK,Estoril,23,1998,24,2160,90,70.6,24.0,24,90,24,0,,10,1.29,25,24,+1,+0.04,+0.84,27.5,30.3,-2.8,-0.11,+1.00,Matches
322,323,Diogo Leite,pt POR,DF,Braga,22,1999,23,1853,81,60.6,20.6,21,87,18,2,15,4,1.87,35,19,+16,+0.78,+0.40,33.2,21.5,+11.7,+0.57,+0.25,Matches
323,324,Helton Leite,br BRA,GK,Benfica,30,1990,2,180,90,5.9,2.0,2,90,2,0,,30,3.00,4,0,+4,+2.00,+0.63,6.7,1.2,+5.5,+2.73,+1.63,Matches
324,325,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,1,5,5,0.2,0.1,0,,0,1,5,0,3.00,0,0,0,0.00,-0.15,0.0,0.3,-0.3,-6.19,-6.05,Matches
325,326,Licá,pt POR,"FW,DF",B-SAD,32,1988,12,417,35,13.6,4.6,3,64,0,9,25,1,0.92,3,5,-2,-0.43,+0.59,5.7,7.2,-1.6,-0.34,+0.48,Matches
326,327,Nuno Lima,pt POR,DF,Paços,20,2001,13,975,75,31.9,10.8,10,90,10,3,25,14,1.15,8,13,-5,-0.46,-0.03,8.9,18.1,-9.2,-0.85,-0.39,Matches
327,328,Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,7,549,78,17.9,6.1,7,78,4,0,,7,0.86,6,9,-3,-0.49,-0.38,7.2,11.6,-4.4,-0.73,-0.98,Matches
328,329,Lincoln,br BRA,MF,Santa Clara,22,1998,32,2746,86,89.7,30.5,32,86,18,0,,0,1.16,34,49,-15,-0.49,-0.20,38.3,34.2,+4.1,+0.13,+1.43,Matches
329,330,Danny Loader,eng ENG,"FW,MF",Porto,20,2000,1,7,7,0.2,0.1,0,,0,1,7,1,3.00,1,0,+1,+12.86,+11.00,,,,,,Matches
330,331,André Lopes,pt POR,DF,B-SAD,19,2001,1,90,90,2.9,1.0,1,90,1,0,,0,0.00,0,7,-7,-7.00,-6.24,0.0,3.6,-3.6,-3.63,-2.97,Matches
331,332,Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,26,1141,44,37.3,12.7,14,71,1,12,12,7,1.23,13,14,-1,-0.08,+0.20,12.9,17.9,-5.0,-0.39,+0.02,Matches
332,333,André Luis,br BRA,"FW,MF",Moreirense,27,1994,30,1332,44,43.5,14.8,12,81,6,18,20,1,0.67,18,24,-6,-0.41,+0.22,22.5,20.6,+1.9,+0.13,+0.29,Matches
333,334,Andrija Luković,rs SRB,MF,B-SAD,26,1994,18,891,50,29.1,9.9,10,67,0,8,28,10,0.67,4,17,-13,-1.31,-0.52,8.4,16.2,-7.8,-0.78,-0.04,Matches
334,335,Luquinha,br BRA,"MF,FW",Portimonense,20,2000,20,552,28,18.0,6.1,3,82,1,17,18,14,1.10,5,7,-2,-0.33,+0.10,9.2,7.7,+1.5,+0.24,+0.97,Matches
335,336,Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,6,64,11,2.1,0.7,0,,0,6,11,8,1.50,1,0,+1,+1.41,+1.59,0.6,1.4,-0.8,-1.17,-0.61,Matches
336,337,João Machado,pt POR,FW,FC Vizela,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
337,338,Maga,pt POR,DF,Vitória,22,1999,13,1076,83,35.2,12.0,12,87,10,1,29,2,1.62,17,12,+5,+0.42,+0.24,,,,,,Matches
338,339,Maga,pt POR,FW,Paços,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
339,340,Iago Maidana,br BRA,DF,Gil Vicente FC,25,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
340,341,Gaius Makouta,cg CGO,MF,Boavista,24,1997,30,2520,84,82.4,28.0,29,86,21,1,29,0,1.13,32,41,-9,-0.32,+0.35,29.3,39.1,-9.7,-0.34,+0.07,Matches
341,342,Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,15,891,59,29.1,9.9,9,84,6,6,23,7,1.00,11,22,-11,-1.11,-1.03,9.0,16.1,-7.2,-0.72,-0.54,Matches
342,343,Wilson Manafá,pt POR,DF,Porto,27,1994,6,264,44,8.6,2.9,2,80,1,4,26,4,2.67,8,2,+6,+2.05,+0.18,6.1,2.3,+3.8,+1.28,-0.56,Matches
343,344,Sori Mané,gw GNB,MF,Moreirense,25,1996,12,492,41,16.1,5.5,5,70,1,7,20,13,1.33,7,9,-2,-0.37,+0.19,6.6,6.9,-0.3,-0.06,-0.04,Matches
344,345,Mansur,br BRA,DF,Santa Clara,28,1993,26,1989,77,65.0,22.1,23,85,18,3,9,4,1.08,25,41,-16,-0.72,-0.72,25.8,31.8,-6.0,-0.27,-0.74,Matches
345,346,Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,21,859,41,28.1,9.5,8,70,0,13,23,7,0.76,13,19,-6,-0.63,+0.19,12.2,14.7,-2.5,-0.26,+0.60,Matches
346,347,José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4,360,90,11.8,4.0,4,90,4,0,,0,0.75,2,8,-6,-1.50,-0.90,3.7,9.6,-6.0,-1.49,-1.09,Matches
347,348,Maracás,br BRA,DF,Paços,27,1994,24,2067,86,67.5,23.0,23,90,22,1,1,2,1.25,22,27,-5,-0.22,+0.69,24.8,33.0,-8.1,-0.35,+0.71,Matches
348,349,Iván Marcano,es ESP,DF,Porto,34,1987,8,658,82,21.5,7.3,8,82,6,0,,6,2.50,20,6,+14,+1.91,+0.04,18.7,5.0,+13.7,+1.88,+0.10,Matches
349,350,Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,3,11,4,0.4,0.1,0,,0,3,4,1,1.00,0,0,0,0.00,-0.15,0.3,0.6,-0.4,-3.03,-2.90,Matches
350,351,Marcelo,br BRA,MF,FC Vizela,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
351,352,João Marcelo,br BRA,DF,Porto,21,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
352,353,Agustín Marchesín,ar ARG,GK,Porto,33,1988,1,4,4,0.1,0.0,0,,0,1,4,24,2.00,2,2,0,0.00,-1.88,0.4,0.0,+0.4,+8.42,+6.64,Matches
353,354,Abraham Marcus,ng NGA,FW,Portimonense,21,2000,3,81,27,2.6,0.9,1,45,0,2,18,6,1.00,1,1,0,0.00,+0.42,0.8,2.0,-1.2,-1.27,-0.74,Matches
354,355,Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,29,2296,79,75.0,25.5,26,85,18,3,27,0,1.31,36,38,-2,-0.08,+0.39,36.8,27.2,+9.7,+0.38,+1.22,Matches
355,356,João Mário,pt POR,MF,Benfica,28,1993,28,1734,62,56.7,19.3,20,76,7,8,28,4,2.14,51,19,+32,+1.66,+0.57,44.5,16.5,+28.0,+1.45,+0.59,Matches
356,357,João Mário Lopes,pt POR,DF,Porto,21,2000,28,2065,74,67.5,22.9,24,81,12,4,31,1,2.61,48,13,+35,+1.53,-1.10,53.3,15.4,+37.9,+1.65,-0.45,Matches
357,358,Christian Marques,ch SUI,DF,B-SAD,18,2003,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
358,359,Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,11,317,29,10.4,3.5,3,71,0,8,13,9,0.82,1,6,-5,-1.42,-1.39,3.6,5.8,-2.1,-0.61,-0.76,Matches
359,360,José Marsà,es ESP,DF,Sporting CP,19,2002,1,12,12,0.4,0.1,0,,0,1,12,6,3.00,0,0,0,0.00,-1.48,0.2,0.3,-0.1,-0.55,-1.99,Matches
360,361,Toni Martínez,es ESP,FW,Porto,24,1997,19,475,25,15.5,5.3,4,77,1,15,11,13,2.42,13,2,+11,+2.08,+0.24,13.4,4.0,+9.4,+1.78,-0.02,Matches
361,362,Fábio Martins,pt POR,"MF,FW",Braga,28,1993,6,410,68,13.4,4.6,6,68,0,0,,0,1.83,4,2,+2,+0.44,-0.21,5.3,3.7,+1.5,+0.34,-0.15,Matches
362,363,Rafael Martins,br BRA,FW,Moreirense,32,1989,34,2394,70,78.2,26.6,29,79,13,5,19,0,0.85,26,39,-13,-0.49,+0.19,33.7,33.0,+0.7,+0.03,+0.27,Matches
363,364,Matheus,br BRA,GK,Braga,29,1992,32,2880,90,94.1,32.0,32,90,32,0,,0,1.94,49,28,+21,+0.66,+0.66,50.3,33.5,+16.7,+0.52,+0.89,Matches
364,365,Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,5,221,44,7.2,2.5,3,63,1,2,16,3,1.20,2,2,0,0.00,+0.44,4.6,2.6,+2.0,+0.81,+1.47,Matches
365,366,Emmanuel Maviram,ng NGA,DF,FC Vizela,20,2001,1,28,28,0.9,0.3,1,28,0,0,,6,0.00,0,2,-2,-6.43,-5.86,0.0,0.9,-0.9,-2.66,-2.29,Matches
366,367,Luís Maximiano,pt POR,GK,Sporting CP,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
367,368,Chancel Mbemba,cd COD,DF,Porto,26,1994,31,2785,90,91.0,30.9,31,90,30,0,,2,2.65,77,19,+58,+1.87,-0.09,76.1,21.7,+54.4,+1.76,-0.42,Matches
368,369,Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,13,964,74,31.5,10.7,11,81,2,2,35,0,0.92,10,15,-5,-0.47,-0.38,11.9,16.1,-4.3,-0.40,+0.02,Matches
369,370,Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,24,1419,59,46.4,15.8,18,70,2,6,28,2,2.00,30,7,+23,+1.46,+1.57,29.4,11.2,+18.2,+1.15,+1.27,Matches
370,371,Soualiho Meïté,fr FRA,MF,Benfica,27,1994,17,885,52,28.9,9.8,10,77,5,7,17,12,2.41,17,10,+7,+0.71,-0.98,21.2,11.1,+10.1,+1.03,-0.24,Matches
371,372,Francisco Meixedo,pt POR,GK,Porto,20,2001,1,2,2,0.1,0.0,0,,0,1,2,0,3.00,0,0,0,0.00,-1.88,0.0,0.0,0.0,0.00,-1.80,Matches
372,373,Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,24,1850,77,60.5,20.6,21,84,13,3,28,7,0.88,23,45,-22,-1.07,-0.77,20.5,37.2,-16.6,-0.81,-0.29,Matches
373,374,Diogo Mendes,pt POR,MF,Marítimo,23,1998,27,1838,68,60.1,20.4,21,82,10,6,21,3,1.11,24,29,-5,-0.24,-0.24,21.5,33.6,-12.1,-0.59,-0.05,Matches
374,375,Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,2,16,8,0.5,0.2,0,,0,2,8,3,0.00,0,0,0,0.00,+0.44,0.0,0.4,-0.4,-2.38,-1.81,Matches
375,376,Nuno Mendes,pt POR,DF,Sporting CP,19,2002,2,113,57,3.7,1.3,1,88,0,1,25,0,2.00,1,1,0,0.00,-1.53,1.8,1.3,+0.6,+0.46,-1.01,Matches
376,377,Alexis Méndez,us USA,"MF,FW",FC Vizela,20,2000,26,1451,56,47.4,16.1,17,75,5,9,19,7,1.00,16,28,-12,-0.74,-0.24,18.1,25.9,-7.8,-0.48,-0.19,Matches
377,378,Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,9,114,13,3.7,1.3,0,,0,9,13,7,1.56,1,1,0,0.00,+0.21,0.9,1.7,-0.8,-0.61,-0.21,Matches
378,379,Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,26,1331,51,43.5,14.8,12,72,0,14,33,0,1.15,14,19,-5,-0.34,+0.13,14.9,24.9,-10.0,-0.68,-0.22,Matches
379,380,João Miguel,pt POR,DF,Porto,21,2000,1,9,9,0.3,0.1,0,,0,1,9,1,3.00,1,0,+1,+10.00,+8.14,0.3,0.0,+0.3,+2.70,+0.90,Matches
380,381,Milson,ao ANG,MF,Marítimo,21,1999,1,16,16,0.5,0.2,0,,0,1,16,0,0.00,0,0,0,0.00,+0.15,0.0,0.1,-0.1,-0.52,+0.05,Matches
381,382,Lucas Mineiro,br BRA,MF,Braga,25,1996,19,560,29,18.3,6.2,4,72,2,15,18,7,2.11,13,8,+5,+0.80,+0.23,14.0,6.2,+7.8,+1.26,+0.96,Matches
382,383,Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,8,295,37,9.6,3.3,4,56,0,4,18,0,1.13,3,2,+1,+0.31,+0.92,4.7,2.5,+2.2,+0.69,+0.79,Matches
383,384,Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,16,447,28,14.6,5.0,4,63,0,12,16,5,1.13,4,10,-6,-1.21,-0.86,6.2,7.1,-0.8,-0.17,-0.18,Matches
384,385,João Monteiro,pt POR,MF,B-SAD,20,2001,1,90,90,2.9,1.0,1,90,1,0,,19,1.50,2,7,-5,-5.00,-4.18,0.0,3.6,-3.6,-6.96,-6.30,Matches
385,386,António Montez,pt POR,MF,B-SAD,19,2001,1,90,90,2.9,1.0,1,90,1,0,,0,0.00,0,7,-7,-7.00,-6.24,0.0,3.6,-3.6,-7.27,-6.61,Matches
386,387,Morato,br BRA,DF,Benfica,20,2001,14,1012,72,33.1,11.2,10,88,9,4,32,18,2.50,28,7,+21,+1.87,+0.68,27.6,9.9,+17.7,+1.58,+0.57,Matches
387,388,Diego Moreira,pt POR,FW,Benfica,16,2004,1,23,23,0.8,0.3,0,,0,1,23,0,3.00,0,0,0,0.00,-1.42,0.5,0.3,+0.2,+0.95,-0.25,Matches
388,389,Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,33,2882,87,94.2,32.0,33,87,21,0,,0,1.45,42,39,+3,+0.09,-0.92,38.1,43.6,-5.5,-0.17,-0.49,Matches
389,390,Dani Morer,es ESP,DF,Famalicão,23,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
390,391,Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,28,2276,81,74.4,25.3,25,88,19,3,24,0,1.11,25,41,-16,-0.63,-0.63,30.4,32.4,-2.0,-0.08,-0.27,Matches
391,392,Mosquito,br BRA,GK,Estoril,25,1996,10,900,90,29.4,10.0,10,90,10,0,,23,0.80,11,19,-8,-0.80,-0.84,8.0,19.1,-11.1,-1.11,-1.00,Matches
392,393,Mota,pt POR,DF,Paços,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
393,394,Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,8,112,14,3.7,1.2,0,,0,8,14,5,0.13,0,2,-2,-1.61,-0.69,1.0,2.4,-1.4,-1.16,-0.42,Matches
394,395,Fahd Moufi,ma MAR,DF,Portimonense,25,1996,31,2755,89,90.0,30.6,31,89,28,0,,0,1.19,27,39,-12,-0.39,+0.20,29.8,45.8,-16.0,-0.52,+0.28,Matches
395,396,Moura,pt POR,"DF,MF",Braga,21,1999,27,1488,55,48.6,16.5,14,80,9,13,28,1,1.93,28,15,+13,+0.79,+0.33,28.5,18.9,+9.6,+0.58,+0.21,Matches
396,397,Abdul Mumin,gh GHA,DF,Vitória,23,1998,26,2224,86,72.7,24.7,26,86,22,0,,1,1.42,34,32,+2,+0.08,-0.67,33.8,35.5,-1.7,-0.07,-0.42,Matches
397,398,Simone Muratore,it ITA,MF,Tondela,23,1998,2,27,14,0.9,0.3,0,,0,2,14,1,1.50,1,3,-2,-6.67,-5.95,0.0,1.2,-1.1,-3.75,-3.09,Matches
398,399,Jhon Murillo,ve VEN,"FW,MF",Tondela,26,1995,15,1073,72,35.1,11.9,13,81,7,2,12,0,0.80,15,25,-10,-0.84,-0.11,,,,,,Matches
399,400,Petar Musa,hr CRO,FW,Boavista,23,1998,27,2310,86,75.5,25.7,26,88,19,1,23,0,1.11,30,39,-9,-0.35,+0.13,27.6,34.8,-7.2,-0.28,+0.27,Matches
400,401,Herculano Nabian,pt POR,FW,Vitória,17,2004,5,63,13,2.1,0.7,0,,0,5,13,3,1.00,1,1,0,0.00,-0.27,1.8,0.6,+1.2,+1.69,+1.67,Matches
401,402,Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,22,1766,80,57.7,19.6,20,84,10,2,40,0,1.05,20,26,-6,-0.31,+0.25,22.2,31.8,-9.6,-0.49,+0.15,Matches
402,403,Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2,180,90,5.9,2.0,2,90,2,0,,13,1.50,2,2,0,0.00,+0.44,3.1,2.1,+1.0,+0.49,+1.10,Matches
403,404,Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,2,20,10,0.7,0.2,0,,0,2,10,12,0.50,0,0,0,0.00,+0.38,0.1,0.1,0.0,+0.11,+0.46,Matches
404,405,Bruno Nascimento,br BRA,"FW,MF",Famalicão,24,1997,33,1957,59,64.0,21.7,21,80,9,12,22,0,1.15,25,31,-6,-0.28,-0.28,27.6,31.1,-3.5,-0.16,-0.65,Matches
405,406,Nathan,br BRA,"DF,MF",Boavista,19,2001,30,2321,77,75.8,25.8,25,86,16,5,36,0,1.20,34,39,-5,-0.19,+0.78,28.2,34.3,-6.1,-0.23,+0.46,Matches
406,407,Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,32,2601,81,85.0,28.9,30,85,8,2,21,0,1.50,41,34,+7,+0.24,+0.63,36.8,38.5,-1.7,-0.06,+0.58,Matches
407,408,Flávio Nazinho,pt POR,"DF,MF",Sporting CP,18,2003,2,98,49,3.2,1.1,1,74,0,1,24,4,3.00,2,0,+2,+1.84,+0.38,1.6,0.2,+1.4,+1.33,-0.11,Matches
408,409,Alioune Ndour,sn SEN,FW,B-SAD,20,2001,19,829,44,27.1,9.2,9,74,5,10,16,2,0.63,8,15,-7,-0.76,+0.25,7.1,16.2,-9.1,-0.99,-0.32,Matches
409,410,Christian Neiva Afonso,pt POR,DF,FC Vizela,26,1994,25,1789,72,58.5,19.9,18,90,17,7,24,1,1.04,18,29,-11,-0.55,+0.15,24.5,30.9,-6.4,-0.32,+0.15,Matches
410,411,Nelson,ao ANG,"FW,MF",Vitória,23,1998,12,341,28,11.1,3.8,1,90,1,11,23,6,1.08,5,5,0,0.00,-0.30,4.9,4.4,+0.5,+0.14,+0.11,Matches
411,412,Wellington Nem,br BRA,DF,Arouca,29,1992,1,1,1,0.0,0.0,0,,0,1,1,3,0.00,0,0,0,0.00,+0.71,0.1,0.1,0.0,+1.86,+2.38,Matches
412,413,João Neto,br BRA,"MF,FW",Famalicão,18,2003,2,63,32,2.1,0.7,1,59,0,1,4,2,0.00,0,2,-2,-2.86,-2.74,0.6,1.9,-1.3,-1.86,-1.97,Matches
413,414,Luís Neto,pt POR,DF,Sporting CP,33,1988,21,1399,67,45.7,15.5,16,81,12,5,20,10,2.52,35,9,+26,+1.67,+0.37,31.1,8.5,+22.6,+1.45,+0.04,Matches
414,415,Babacar Niasse,mr MTN,GK,Tondela,24,1996,6,463,77,15.1,5.1,5,90,5,1,13,27,0.00,3,14,-11,-2.14,-1.62,3.3,8.1,-4.8,-0.94,-0.29,Matches
415,416,Payam Niazmand,ir IRN,GK,Portimonense,26,1995,2,180,90,5.9,2.0,2,90,2,0,,13,0.00,0,8,-8,-4.00,-3.81,0.7,5.0,-4.3,-2.16,-1.71,Matches
416,417,Yusupha Njie,gm GAM,"FW,MF",Boavista,27,1994,27,1565,58,51.1,17.4,17,74,4,10,30,1,1.04,19,25,-6,-0.35,+0.08,16.2,24.3,-8.1,-0.47,-0.25,Matches
417,418,João Novais,pt POR,MF,Braga,28,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
418,419,Paul-Georges Ntep,cm CMR,"FW,MF",Boavista,29,1992,16,503,31,16.4,5.6,4,61,0,12,22,10,1.00,6,8,-2,-0.36,+0.03,7.9,8.7,-0.8,-0.15,+0.23,Matches
