,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
134,135,Nathan Cardoso,br BRA,DF,San Jose,26,1995,25.2,16,0.63,13,1,1,1,0,0,1,0.04,1,0,0,0,0,0,Matches
135,136,Antonio Carlos,br BRA,DF,Orlando City,28,1993,18.1,15,0.83,12,1,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
136,137,Wikelman Carmona,ve VEN,"MF,FW",NY Red Bulls,18,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
137,138,Julián Carranza,ar ARG,FW,Philadelphia,21,2000,24.6,67,2.73,35,1,4,12,14,1,16,0.65,8,0,2,2,4,0,Matches
138,139,Adalberto Carrasquilla,pa PAN,MF,Houston Dynamo,23,1998,26.6,77,2.90,66,1,1,2,4,3,7,0.26,5,0,1,1,0,0,Matches
139,140,Wilder Cartagena,pe PER,MF,Orlando City,27,1994,3.7,5,1.37,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
140,141,Javier Casas,us USA,MF,Chicago Fire,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
141,142,Julio Cascante,cr CRC,DF,Austin,28,1993,30.2,39,1.29,29,1,1,5,1,2,9,0.30,6,1,0,0,0,2,Matches
142,143,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,22,2000,24.4,79,3.23,57,3,2,5,7,5,9,0.37,8,0,0,1,0,0,Matches
143,144,Valentín Castellanos,ar ARG,FW,NYCFC,23,1998,16.2,53,3.27,42,0,1,4,5,1,6,0.37,4,0,0,0,2,0,Matches
144,145,Lucas Cavallini,ca CAN,FW,Vancouver,29,1992,16.8,42,2.49,30,0,4,5,3,0,6,0.36,4,0,0,1,1,0,Matches
145,146,Roman Celentano,us USA,GK,FC Cincinnati,21,2000,27.0,2,0.07,1,0,0,0,0,1,1,0.04,0,0,0,0,0,1,Matches
146,147,Darwin Cerén,sv SLV,MF,Houston Dynamo,32,1989,12.5,20,1.59,18,0,0,1,0,1,2,0.16,2,0,0,0,0,0,Matches
147,148,Edwin Cerrillo,us USA,MF,FC Dallas,21,2000,21.0,18,0.86,16,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
148,149,Maikel Chang,cu CUB,"MF,FW",Real Salt Lake,30,1991,20.4,64,3.14,53,0,3,3,3,2,8,0.39,8,0,0,0,0,0,Matches
149,150,Maxime Chanot,lu LUX,DF,NYCFC,32,1989,16.0,9,0.56,6,0,0,1,0,2,2,0.12,1,0,0,0,0,1,Matches
150,151,Diego Chará,co COL,MF,Portland Timbers,35,1986,27.1,56,2.07,46,1,0,2,3,4,7,0.26,4,0,0,1,1,1,Matches
