,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
336,337,Luis Javier Suárez,co COL,FW,Granada,23,1997,37,2844,77,83.2,31.6,34,82,19,3,22,0,1.03,33,51,-18,-0.57,-0.73,37.0,53.8,-16.8,-0.53,-0.12,Matches
337,338,Álvaro Jiménez,es ESP,"MF,FW",Cádiz,26,1995,9,234,26,6.8,2.6,1,45,0,8,24,11,0.33,2,9,-7,-2.69,-2.44,1.9,4.1,-2.2,-0.84,-0.62,Matches
338,339,Pere Joan,es ESP,GK,Mallorca,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
339,340,Joaquín,es ESP,"FW,MF",Betis,40,1981,21,471,22,13.8,5.2,2,72,0,19,17,12,1.57,12,5,+7,+1.34,+0.88,10.6,6.7,+3.8,+0.73,+0.54,Matches
340,341,John Joe,ie IRL,MF,Getafe,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
341,342,Jofre,es ESP,"MF,DF",Espanyol,20,2001,3,20,7,0.6,0.2,0,,0,3,7,5,1.33,2,0,+2,+9.00,+9.40,1.6,0.7,+0.9,+4.15,+4.62,Matches
342,343,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,32,2476,77,72.4,27.5,30,81,17,2,28,1,2.00,49,30,+19,+0.69,-0.36,45.9,27.0,+18.9,+0.69,-0.17,Matches
343,344,Luuk de Jong,nl NED,FW,Barcelona,30,1990,21,654,31,19.1,7.3,6,78,2,15,12,13,1.48,12,3,+9,+1.24,+0.56,13.1,5.1,+7.9,+1.10,+0.45,Matches
344,345,Luuk de Jong,nl NED,FW,Sevilla,30,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
345,346,Joan Jordán,es ESP,MF,Sevilla,27,1994,36,2514,70,73.5,27.9,31,75,11,5,36,1,1.89,38,21,+17,+0.61,+0.01,35.9,30.1,+5.8,+0.21,+0.28,Matches
346,347,Filip Jörgensen,dk DEN,GK,Villarreal,19,2002,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
347,348,Josan,es ESP,"DF,MF",Elche,31,1989,31,1211,39,35.4,13.5,10,75,4,21,22,7,1.10,17,25,-8,-0.59,-0.43,15.6,23.9,-8.2,-0.61,+0.22,Matches
348,349,Willian José,br BRA,FW,Betis,29,1991,32,1604,50,46.9,17.8,19,72,3,13,18,2,1.84,30,18,+12,+0.67,+0.18,29.8,21.5,+8.3,+0.47,+0.37,Matches
349,350,Joseda,es ESP,DF,Levante,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
350,351,Joselu,es ESP,FW,Alavés,31,1990,37,3122,84,91.3,34.7,35,87,30,2,38,0,0.84,30,58,-28,-0.81,+1.00,39.3,57.5,-18.2,-0.52,+1.06,Matches
351,352,Josema,es ESP,DF,Elche,25,1996,6,183,31,5.4,2.0,1,77,0,5,21,12,1.33,3,5,-2,-0.98,-0.71,1.7,4.2,-2.5,-1.21,-0.48,Matches
352,353,Luka Jović,rs SRB,FW,Real Madrid,23,1997,15,369,25,10.8,4.1,1,60,0,14,22,12,2.07,13,2,+11,+2.68,+1.56,11.4,6.3,+5.1,+1.25,+0.50,Matches
353,354,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,2,70,35,2.0,0.8,1,57,0,1,13,27,1.50,0,2,-2,-2.57,-2.28,0.4,0.8,-0.4,-0.48,-0.05,Matches
354,355,José Juan Macías,mx MEX,"FW,MF",Getafe,21,1999,7,201,29,5.9,2.2,2,56,0,5,18,4,0.14,1,4,-3,-1.34,-1.20,2.1,3.5,-1.3,-0.60,-0.39,Matches
355,356,Juanlu,es ESP,MF,Sevilla,17,2003,0,,,,,0,,0,0,,3,,,,,,,0.0,0.2,-0.2,-3.55,-3.69,Matches
356,357,Juanmi,es ESP,FW,Betis,28,1993,33,2131,65,62.3,23.7,26,75,2,7,27,3,1.67,42,21,+21,+0.89,+0.82,37.8,24.7,+13.1,+0.55,+0.75,Matches
357,358,Lago Junior,ci CIV,"FW,MF",Mallorca,30,1990,6,177,30,5.2,2.0,1,75,0,5,20,7,1.00,1,8,-7,-3.56,-3.00,1.9,4.8,-2.9,-1.47,-1.26,Matches
358,359,Vinicius Júnior,br BRA,FW,Real Madrid,21,2000,35,2690,77,78.7,29.9,30,86,15,5,21,0,2.34,65,22,+43,+1.44,+0.70,61.1,35.0,+26.1,+0.87,+0.31,Matches
359,360,Jutglà,es ESP,FW,Barcelona,22,1999,6,301,50,8.8,3.3,4,73,1,2,4,2,2.00,6,3,+3,+0.90,+0.12,7.1,3.2,+3.9,+1.16,+0.47,Matches
360,361,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,22,1303,59,38.1,14.5,17,68,1,5,31,11,0.86,9,19,-10,-0.69,-0.44,14.3,23.3,-9.0,-0.62,-0.59,Matches
361,362,Cheikh Kané Sarr,sn SEN,GK,Granada,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
362,363,Lee Kangin,kr KOR,"MF,FW",Mallorca,20,2001,30,1411,47,41.3,15.7,15,73,2,15,21,3,0.80,16,27,-11,-0.70,+0.02,18.2,20.7,-2.5,-0.16,+0.19,Matches
363,364,Jon Karrikaburu,es ESP,FW,Real Sociedad,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
364,365,Kike,es ESP,FW,Osasuna,31,1989,33,1862,56,54.4,20.7,18,83,8,15,25,1,1.27,20,30,-10,-0.48,-0.25,23.8,25.1,-1.3,-0.06,+0.35,Matches
365,366,Giorgi Kochorashvili,ge GEO,MF,Levante,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
366,367,Koba Koindredi,fr FRA,MF,Valencia,19,2001,10,181,18,5.3,2.0,1,51,0,9,14,14,0.90,5,5,0,0.00,+0.14,3.5,5.1,-1.5,-0.75,-0.64,Matches
367,368,Koke,es ESP,MF,Atlético Madrid,29,1992,31,2508,81,73.3,27.9,29,85,23,2,28,1,1.77,50,34,+16,+0.57,-0.02,43.9,27.0,+16.9,+0.61,+0.31,Matches
368,369,Luca Koleosho,ca CAN,FW,Espanyol,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.34,0.0,0.6,-0.6,-50.30,-49.88,Matches
369,370,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,28,1882,67,55.0,20.9,21,82,13,7,24,1,1.71,33,24,+9,+0.43,-0.33,29.0,23.1,+5.9,+0.28,-0.54,Matches
370,371,Jules Koundé,fr FRA,DF,Sevilla,22,1998,32,2736,86,80.0,30.4,31,87,28,1,33,0,1.81,45,25,+20,+0.66,+0.26,39.7,36.8,+2.9,+0.10,-0.19,Matches
371,372,Toni Kroos,de GER,MF,Real Madrid,31,1990,28,2103,75,61.5,23.4,25,81,15,3,22,2,2.14,37,18,+19,+0.81,-1.24,44.8,27.3,+17.5,+0.75,-0.15,Matches
372,373,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,20,2001,28,1605,57,46.9,17.8,17,78,3,11,26,1,1.04,20,33,-13,-0.73,-0.03,22.8,25.4,-2.7,-0.15,+0.23,Matches
373,374,Adrián de la Fuente,es ESP,DF,Villarreal,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
374,375,Víctor Laguardia,es ESP,DF,Alavés,31,1989,34,3042,89,88.9,33.8,34,89,32,0,,2,0.88,31,56,-25,-0.74,+1.40,38.6,54.2,-15.6,-0.46,+1.41,Matches
375,376,Diego Lainez,mx MEX,FW,Betis,21,2000,7,140,20,4.1,1.6,1,45,0,6,16,20,2.00,1,2,-1,-0.64,-1.27,2.0,2.7,-0.7,-0.47,-0.77,Matches
376,377,Manu Lama,es ESP,DF,Atlético Madrid,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
377,378,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,20,1015,51,29.7,11.3,10,69,2,10,33,1,1.85,19,5,+14,+1.24,+0.90,18.5,10.9,+7.6,+0.68,+0.77,Matches
378,379,Latasa,es ESP,FW,Real Madrid,20,2001,1,9,9,0.3,0.1,0,,0,1,9,2,1.00,0,0,0,0.00,-1.29,0.3,0.2,+0.1,+0.89,+0.08,Matches
379,380,Toni Lato,es ESP,DF,Valencia,23,1997,11,590,54,17.3,6.6,7,62,3,4,39,4,1.09,5,9,-4,-0.61,-0.58,7.2,7.4,-0.2,-0.03,+0.14,Matches
380,381,Robin Le Normand,fr FRA,DF,Real Sociedad,24,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,1.59,37,37,0,0.00,-3.00,55.0,43.0,+12.1,+0.33,-1.38,Matches
381,382,Antonio Leal,es ESP,DF,Levante,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
382,383,Benjamin Lecomte,fr FRA,GK,Atlético Madrid,30,1991,0,,,0.0,0.0,0,,0,0,,35,3.00,4,3,+1,,,,,,,,Matches
383,384,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.03,35,51,-16,-0.42,,45.1,55.0,-9.9,-0.26,,Matches
384,385,Wu Lei,cn CHN,"FW,MF",Espanyol,29,1991,23,474,21,13.9,5.3,4,52,0,19,14,14,1.22,2,7,-5,-0.95,-0.70,5.5,8.0,-2.5,-0.47,-0.04,Matches
385,386,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30,2699,90,78.9,30.0,30,90,29,0,,2,0.83,28,54,-26,-0.87,+0.13,34.6,49.6,-15.0,-0.50,+0.55,Matches
386,387,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,25,1925,77,56.3,21.4,22,84,18,3,28,8,1.20,19,23,-4,-0.19,-0.85,27.1,28.2,-1.2,-0.05,-0.78,Matches
387,388,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,24,1440,60,42.1,16.0,17,71,5,7,34,0,1.88,25,25,0,0.00,-1.00,25.0,17.5,+7.5,+0.47,-0.10,Matches
388,389,Ruben Lendinez,es ESP,DF,Valencia,18,2003,4,137,34,4.0,1.5,1,90,1,3,16,7,0.75,2,6,-4,-2.63,-2.60,1.9,3.9,-1.9,-1.26,-1.16,Matches
389,390,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,21,826,39,24.2,9.2,7,87,5,14,16,14,1.81,13,12,+1,+0.11,-0.90,13.8,10.4,+3.4,+0.37,-0.48,Matches
390,391,Javier Llabrés,,"FW,MF",Mallorca,,,5,132,26,3.9,1.5,1,73,0,4,15,16,0.00,0,2,-2,-1.36,-0.68,2.2,1.2,+1.1,+0.74,+1.05,Matches
