,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
136,137,Lewis Dunk,eng ENG,DF,Brighton,29,1991,28.6,20,0.70,16,1,0,3,0,0,3,0.10,2,1,0,0,0,0,Matches
137,138,Ederson,br BRA,GK,Manchester City,27,1993,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
138,139,Odsonne Édouard,fr FRA,FW,Crystal Palace,23,1998,17.4,50,2.88,32,0,8,9,0,1,4,0.23,2,0,1,1,0,0,Matches
139,140,CJ Egan-Riley,eng ENG,DF,Manchester City,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
140,141,Anthony Elanga,se SWE,FW,Manchester Utd,19,2002,13.5,21,1.56,12,0,2,1,4,2,5,0.37,2,0,1,0,1,1,Matches
141,142,Harvey Elliott,eng ENG,MF,Liverpool,18,2003,3.8,22,5.74,15,1,0,4,2,0,1,0.26,1,0,0,0,0,0,Matches
142,143,Mohamed Elneny,eg EGY,MF,Arsenal,29,1992,9.0,17,1.90,15,1,0,1,0,0,3,0.33,3,0,0,0,0,0,Matches
143,144,Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,26,1994,22.7,56,2.47,41,0,5,6,3,1,6,0.26,3,0,0,3,0,0,Matches
144,145,Emerson,br BRA,"DF,MF",Tottenham,22,1999,25.4,48,1.89,40,0,4,2,2,0,4,0.16,4,0,0,0,0,0,Matches
145,146,Christian Eriksen,dk DEN,MF,Brentford,29,1992,10.4,57,5.46,26,27,1,1,1,1,7,0.67,2,5,0,0,0,0,Matches
146,147,Oghenekaro Etebo,ng NGA,MF,Watford,25,1995,4.5,5,1.12,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
147,148,Jonny Evans,nir NIR,DF,Leicester City,33,1988,15.0,11,0.73,8,2,0,0,0,1,3,0.20,1,1,0,0,0,1,Matches
148,149,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23,1998,6.7,24,3.57,12,8,1,1,1,1,2,0.30,1,1,0,0,0,0,Matches
149,150,Łukasz Fabiański,pl POL,GK,West Ham,36,1985,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
150,151,Fabinho,br BRA,MF,Liverpool,27,1993,25.7,53,2.06,42,0,0,3,6,2,5,0.19,3,0,0,2,0,0,Matches
151,152,Kiko Femenía,es ESP,DF,Watford,30,1991,23.8,46,1.93,33,11,0,0,1,1,6,0.25,5,1,0,0,0,0,Matches
152,153,Evan Ferguson,ie IRL,MF,Brighton,16,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
153,154,Nathan Ferguson,eng ENG,DF,Crystal Palace,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
