,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
557,558,Renato Tapia,pe PER,MF,Celta Vigo,26,1995,15.7,10,0,0,35,26,0,3,28,31,0,0,0,107,30,23,56.6,Matches
558,559,Cristian Tello,es ESP,FW,Betis,29,1991,9.1,2,0,0,9,5,4,16,10,11,0,0,0,53,5,5,50.0,Matches
559,560,Nahuel Tenaglia,ar ARG,DF,Alavés,25,1996,11.9,2,0,0,8,8,0,24,26,27,0,1,0,67,23,19,54.8,Matches
560,561,Marc Tenas,es ESP,"FW,MF",Alavés,20,2001,0.6,2,0,0,3,1,0,2,0,1,0,0,0,4,1,0,100.0,Matches
561,562,Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,35.0,3,0,0,0,6,0,0,1,0,0,0,0,51,5,0,100.0,Matches
562,563,David Timor,es ESP,MF,Getafe,31,1989,3.8,2,0,0,6,2,0,9,1,1,0,0,0,21,7,11,38.9,Matches
563,564,Raúl de Tomás,es ESP,FW,Espanyol,26,1994,32.4,7,2,1,35,55,31,22,6,11,1,1,0,67,34,37,47.9,Matches
564,565,Raúl Torrente,es ESP,DF,Granada,19,2001,14.2,5,0,0,24,11,1,2,12,21,1,2,0,67,21,25,45.7,Matches
565,566,Ferrán Torres,es ESP,FW,Barcelona,21,2000,15.7,1,0,0,9,20,16,7,6,5,0,0,0,44,12,15,44.4,Matches
566,567,Óliver Torres,es ESP,"MF,FW",Sevilla,26,1994,11.2,2,0,0,17,17,2,25,6,12,0,0,0,89,5,19,20.8,Matches
567,568,Pau Torres,es ESP,DF,Villarreal,24,1997,31.7,5,0,0,14,16,0,5,19,19,0,0,0,191,58,39,59.8,Matches
568,569,Roberto Torres,es ESP,"MF,FW",Osasuna,32,1989,9.0,3,0,0,8,11,0,80,8,4,0,0,0,59,4,13,23.5,Matches
569,570,Lucas Torró,es ESP,MF,Osasuna,27,1994,30.3,10,0,0,55,48,1,7,47,40,0,0,1,207,131,58,69.3,Matches
570,571,Adama Traoré,es ESP,FW,Barcelona,25,1996,4.2,0,0,0,7,7,2,38,4,2,0,0,0,20,5,2,71.4,Matches
571,572,Óscar Trejo,ar ARG,MF,Rayo Vallecano,33,1988,22.3,13,0,0,59,68,4,118,13,24,0,0,0,151,25,29,46.3,Matches
572,573,Manu Trigueros,es ESP,"MF,FW",Villarreal,29,1991,24.2,3,0,0,49,43,0,19,13,25,1,0,0,113,18,25,41.9,Matches
573,574,Kieran Trippier,eng ENG,"DF,FW",Atlético Madrid,30,1990,10.8,1,0,0,14,6,4,33,10,12,0,0,0,54,28,13,68.3,Matches
574,575,Beñat Turrientes,es ESP,MF,Real Sociedad,19,2002,2.3,1,0,0,3,3,0,2,2,0,0,0,0,14,1,2,33.3,Matches
575,576,Samuel Umtiti,fr FRA,DF,Barcelona,27,1993,1.0,1,0,0,0,1,1,0,0,2,0,0,0,6,3,2,60.0,Matches
576,577,Enes Ünal,tr TUR,FW,Getafe,24,1997,31.1,8,0,0,77,71,14,14,5,22,0,0,0,77,142,164,46.4,Matches
577,578,Myrto Uzuni,al ALB,"FW,MF",Granada,26,1995,9.5,4,0,0,13,12,8,15,10,4,0,1,0,55,6,14,30.0,Matches
578,579,Álvaro Vadillo,es ESP,"DF,MF",Espanyol,26,1994,0.1,1,0,0,1,1,0,1,0,1,0,0,0,2,1,0,100.0,Matches
579,580,Óscar Valentín,es ESP,MF,Rayo Vallecano,26,1994,28.5,8,0,0,50,55,0,3,39,53,0,1,0,218,35,48,42.2,Matches
580,581,Germán Valera,es ESP,FW,Real Sociedad,19,2002,0.6,0,0,0,3,0,0,1,0,2,0,0,0,5,1,1,50.0,Matches
581,582,Martin Valjent,sk SVK,DF,Mallorca,25,1995,35.3,4,0,0,26,8,1,3,31,19,0,2,0,165,59,34,63.4,Matches
582,583,Jesús Vallejo,es ESP,DF,Real Madrid,24,1997,3.8,1,0,0,4,1,0,1,6,5,0,1,0,20,11,4,73.3,Matches
583,584,Manu Vallejo,es ESP,"MF,FW",Alavés,24,1997,4.1,0,0,0,4,3,0,13,0,2,0,0,0,13,5,13,27.8,Matches
584,585,Manu Vallejo,es ESP,"FW,MF",Valencia,24,1997,1.1,3,0,0,6,1,1,8,0,1,0,0,0,6,2,6,25.0,Matches
585,586,Federico Valverde,uy URU,MF,Real Madrid,23,1998,20.4,2,0,0,17,9,6,20,24,16,0,0,0,127,15,8,65.2,Matches
586,587,José Luis García Vayá,es ESP,MF,Levante,22,1998,22.4,9,0,0,47,20,0,58,38,27,0,0,0,149,31,14,68.9,Matches
587,588,Jesus Vazquez,es ESP,DF,Valencia,18,2003,9.0,0,0,0,14,8,0,24,9,13,0,0,0,61,12,19,38.7,Matches
588,589,Kevin Vázquez,es ESP,DF,Celta Vigo,28,1993,14.8,3,0,0,18,19,0,42,36,24,0,1,0,69,18,29,38.3,Matches
589,590,Lucas Vázquez,es ESP,DF,Real Madrid,30,1991,20.4,3,0,0,26,34,5,75,20,22,0,0,0,103,2,9,18.2,Matches
590,591,Gabriel Veiga,es ESP,MF,Celta Vigo,19,2002,1.2,0,0,0,1,3,0,3,4,4,0,0,0,11,1,10,9.1,Matches
591,592,Unai Vencedor Paris,es ESP,MF,Athletic Club,20,2000,26.5,4,0,0,28,35,0,47,19,11,1,0,0,172,22,31,41.5,Matches
592,593,Gonzalo Verdú,es ESP,DF,Elche,32,1988,15.5,11,0,0,23,14,0,0,13,9,0,1,0,58,27,23,54.0,Matches
593,594,Mikel Vesga,es ESP,MF,Athletic Club,28,1993,15.1,7,2,2,34,17,0,12,20,14,0,1,0,98,39,22,63.9,Matches
594,595,Rúben Vezo,pt POR,DF,Levante,27,1994,26.9,4,0,0,35,29,0,6,36,29,1,1,0,142,52,41,55.9,Matches
595,596,Aleix Vidal,es ESP,"DF,MF",Espanyol,31,1989,21.1,10,0,0,24,31,1,52,25,25,0,1,0,127,10,9,52.6,Matches
596,597,Nacho Vidal,es ESP,DF,Osasuna,26,1995,32.2,9,0,0,48,33,3,71,58,47,1,2,0,170,69,34,67.0,Matches
597,598,Dídac Vilà,es ESP,"DF,MF",Espanyol,32,1989,2.3,3,0,0,7,1,0,2,3,5,0,0,0,8,3,3,50.0,Matches
598,599,Tonny Vilhena,nl NED,"MF,FW",Espanyol,26,1995,10.3,4,0,0,16,10,2,32,8,6,0,0,0,36,9,12,42.9,Matches
599,600,Daniel Villahermosa,es ESP,MF,Espanyol,20,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
600,601,Asier Villalibre,es ESP,FW,Athletic Club,23,1997,6.1,0,0,0,10,13,3,4,1,3,0,0,0,18,19,14,57.6,Matches
601,602,Gonzalo Villar,es ESP,MF,Getafe,23,1998,3.3,0,0,0,9,13,0,1,1,3,0,0,0,18,3,5,37.5,Matches
602,603,Vitolo,es ESP,MF,Getafe,31,1989,2.5,0,0,0,7,9,1,2,1,2,0,0,0,7,4,3,57.1,Matches
603,604,Daniel Vivian,es ESP,DF,Athletic Club,22,1999,22.1,2,0,0,19,20,1,3,26,21,0,0,0,161,30,53,36.1,Matches
604,605,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29,1992,10.2,4,0,0,13,5,2,44,12,17,0,0,0,33,33,24,57.9,Matches
605,606,Nikola Vukčević,me MNE,MF,Levante,29,1991,1.3,1,0,0,4,1,0,0,2,2,0,0,0,13,6,2,75.0,Matches
606,607,Daniel Wass,dk DEN,"DF,FW",Atlético Madrid,32,1989,0.5,1,0,0,1,1,1,2,0,0,0,0,0,4,0,2,0.0,Matches
607,608,Daniel Wass,dk DEN,MF,Valencia,32,1989,17.6,6,0,0,29,18,0,35,13,13,0,0,0,93,28,21,57.1,Matches
608,609,Iñaki Williams,gh GHA,FW,Athletic Club,27,1994,30.9,4,0,0,24,40,29,48,3,5,0,0,0,58,49,56,46.7,Matches
609,610,Nico Williams,es ESP,MF,Athletic Club,19,2002,14.9,4,0,0,24,23,10,58,5,10,1,0,0,85,10,11,47.6,Matches
610,611,Okay Yokuşlu,tr TUR,"DF,MF",Getafe,27,1994,5.2,1,0,0,6,5,0,0,5,8,0,0,0,35,10,7,58.8,Matches
611,612,Okay Yokuşlu,tr TUR,"DF,MF",Celta Vigo,27,1994,1.6,0,0,0,2,2,0,0,2,1,0,0,0,12,6,2,75.0,Matches
612,613,Joseba Zaldúa,es ESP,DF,Real Sociedad,29,1992,13.0,6,0,0,18,20,1,33,13,22,0,0,0,53,17,23,42.5,Matches
613,614,Oier Zarraga,es ESP,MF,Athletic Club,22,1999,13.0,5,0,0,16,12,1,19,19,5,1,0,0,60,10,14,41.7,Matches
614,615,Luca Zidane,fr FRA,GK,Rayo Vallecano,23,1998,7.2,0,1,0,1,1,0,0,0,0,0,1,0,11,1,0,100.0,Matches
615,616,Igor Zubeldia,es ESP,DF,Real Sociedad,24,1997,18.3,7,0,0,25,4,1,4,27,10,0,1,0,90,41,34,54.7,Matches
616,617,Martín Zubimendi,es ESP,MF,Real Sociedad,22,1999,28.8,4,0,0,34,21,3,2,49,25,0,0,0,139,63,24,72.4,Matches
