,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
17,18,Jaidon Anthony,eng ENG,FW,Bournemouth,21,1999,36.1,2010,28,273,774,987,118,2010,46,81,56.8,93,42,1424,178,Matches
18,19,Felipe Araruna,br BRA,DF,Reading,25,1996,0.5,15,5,10,3,2,0,15,0,1,0.0,1,1,5,1,Matches
19,20,Cameron Archer,eng ENG,FW,Preston,19,2001,18.0,521,8,32,201,298,84,521,19,56,33.9,72,33,388,133,Matches
20,21,Tyrell Ashcroft,eng ENG,DF,Reading,19,2002,3.4,168,15,67,61,41,1,168,3,5,60.0,6,1,92,3,Matches
21,22,Zachary Ashworth,wls WAL,DF,West Brom,18,2002,0.8,58,1,14,24,20,1,58,0,2,0.0,0,2,38,2,Matches
22,23,Robert Atkinson,eng ENG,DF,Bristol City,23,1998,29.6,1637,186,779,745,131,49,1637,13,17,76.5,17,9,729,12,Matches
23,24,Charlie Austin,eng ENG,"FW,MF",QPR,32,1989,17.4,480,23,71,238,175,50,478,5,10,50.0,35,18,345,76,Matches
24,25,Daniel Ayala,es ESP,DF,Blackburn,30,1990,16.1,724,131,460,242,30,21,724,4,6,66.7,10,2,288,6,Matches
25,26,Femi Azeez,eng ENG,"FW,MF",Reading,20,2001,6.2,202,6,31,65,111,30,202,6,13,46.2,16,8,145,35,Matches
26,27,Fin Back,eng ENG,DF,Nott'ham Forest,18,2002,2.8,216,8,75,114,33,1,216,5,9,55.6,7,1,114,2,Matches
27,28,Juninho Bacuna,cw CUW,"MF,FW",Birmingham City,23,1997,14.5,658,15,83,328,256,23,658,22,41,53.7,56,22,382,38,Matches
28,29,Leandro Bacuna,cw CUW,"MF,FW",Cardiff City,29,1991,11.4,339,7,48,178,115,22,339,3,15,20.0,21,12,220,29,Matches
29,30,Joel Bagan,ie IRL,"DF,MF",Cardiff City,21,2000,22.8,1183,76,350,491,351,30,1183,10,22,45.5,24,10,605,26,Matches
30,31,Lewis Baker,eng ENG,MF,Stoke City,26,1995,20.0,1060,17,168,597,308,17,1057,12,18,66.7,20,13,642,32,Matches
31,32,Nathan Baker,eng ENG,DF,Bristol City,30,1991,11.1,523,56,193,271,62,11,523,2,5,40.0,4,2,205,9,Matches
32,33,Tyreeq Bakinson,eng ENG,MF,Bristol City,22,1998,9.5,469,27,104,292,81,11,469,5,15,33.3,16,4,281,10,Matches
33,34,George Baldock,gr GRE,DF,Sheffield Utd,28,1993,22.6,1402,52,385,558,476,46,1402,17,32,53.1,25,28,825,61,Matches
34,35,Sam Baldock,eng ENG,FW,Derby County,32,1989,8.9,167,7,19,69,83,24,167,2,8,25.0,16,8,103,31,Matches
35,36,Dominic Ball,eng ENG,"MF,DF",QPR,25,1995,13.5,780,41,245,443,98,12,780,6,10,60.0,22,16,484,11,Matches
36,37,Daniel Ballard,nir NIR,DF,Millwall,21,1999,29.3,1706,128,804,792,119,44,1706,4,8,50.0,14,3,827,4,Matches
37,38,Folarin Balogun,eng ENG,FW,Middlesbrough,20,2001,9.9,332,0,12,123,199,53,332,9,22,40.9,37,26,281,84,Matches
38,39,Sol Bamba,ci CIV,DF,Middlesbrough,36,1985,18.5,862,126,447,402,18,14,862,5,7,71.4,8,2,380,1,Matches
39,40,Yoann Barbet,fr FRA,DF,QPR,28,1993,41.0,3195,291,1499,1473,248,26,3195,14,23,60.9,20,6,2040,12,Matches
40,41,Brandon Barker,eng ENG,"FW,MF",Reading,24,1996,0.3,21,0,5,5,11,1,21,1,3,33.3,2,2,11,2,Matches
41,42,Tom Barkhuizen,eng ENG,"DF,FW",Preston,28,1993,8.8,455,20,139,161,162,18,455,3,12,25.0,22,0,235,22,Matches
42,43,Kyle Bartley,eng ENG,DF,West Brom,30,1991,38.2,1869,226,982,787,116,76,1869,3,5,60.0,21,5,749,4,Matches
43,44,Chris Basham,eng ENG,DF,Sheffield Utd,33,1988,24.5,1716,131,727,744,261,32,1716,20,28,71.4,22,11,1051,31,Matches
44,45,Amine Bassi,fr FRA,"MF,FW",Barnsley,23,1997,13.3,716,5,67,378,291,20,716,12,28,42.9,29,9,460,50,Matches
45,46,Danny Batth,eng ENG,DF,Stoke City,30,1990,10.1,599,94,331,248,21,15,599,1,1,100.0,4,0,289,0,Matches
46,47,Patrick Bauer,de GER,DF,Preston,28,1992,31.8,1555,216,915,576,68,52,1555,0,2,0.0,8,1,838,9,Matches
47,48,Nathan Baxter,eng ENG,GK,Hull City,22,1998,16.0,573,485,569,4,0,0,573,0,0,,0,0,186,0,Matches
48,49,Jake Beesley,eng ENG,FW,Blackpool,24,1996,3.8,138,0,4,56,78,20,138,2,4,50.0,13,2,96,26,Matches
49,50,Mark Beevers,eng ENG,DF,P'borough Utd,31,1989,12.8,714,59,386,306,26,11,714,1,2,50.0,8,1,480,0,Matches
50,51,Jérémie Bela,ao ANG,"DF,MF",Birmingham City,28,1993,25.6,1165,50,263,442,486,36,1165,23,56,41.1,49,21,597,71,Matches
51,52,Amari'i Bell,jm JAM,"DF,FW",Luton Town,27,1994,39.8,1984,129,674,803,526,44,1984,28,57,49.1,60,30,761,43,Matches
52,53,Sam Bell,eng ENG,DF,Bristol City,19,2002,2.7,133,7,38,56,39,4,133,1,5,20.0,5,0,72,6,Matches
53,54,Jobe Bellingham,eng ENG,"MF,DF",Birmingham City,15,2005,0.4,14,0,1,5,8,1,14,1,1,100.0,0,3,7,1,Matches
54,55,Ayman Benarous,eng ENG,"MF,DF",Bristol City,18,2003,6.7,276,19,63,126,92,10,276,6,16,37.5,24,8,128,14,Matches
55,56,Steven Benda,de GER,GK,P'borough Utd,22,1998,9.0,306,266,305,1,0,0,306,0,0,,0,0,98,0,Matches
56,57,Steven Benda,de GER,GK,Swansea City,22,1998,5.0,283,223,281,2,0,0,283,0,0,,1,0,150,0,Matches
57,58,Mason Bennett,eng ENG,"FW,MF",Millwall,25,1996,15.4,526,19,45,249,243,39,526,27,50,54.0,54,22,357,62,Matches
58,59,Ryan Bennett,eng ENG,DF,Swansea City,31,1990,16.0,1163,92,434,624,106,5,1163,0,2,0.0,7,2,810,11,Matches
59,60,Josh Benson,eng ENG,MF,Barnsley,21,1999,15.1,911,32,191,534,194,10,911,14,23,60.9,29,21,530,23,Matches
60,61,Daniel Bentley,eng ENG,GK,Bristol City,28,1993,37.3,1404,1108,1366,39,0,0,1404,0,0,,1,0,410,0,Matches
61,62,Sander Berge,no NOR,MF,Sheffield Utd,23,1998,23.1,1278,26,177,617,504,66,1278,40,59,67.8,32,45,958,90,Matches
62,63,Di'Shon Bernard,eng ENG,DF,Hull City,20,2000,23.8,1354,172,710,578,83,21,1354,9,13,69.2,19,6,780,4,Matches
63,64,Luke Berry,eng ENG,MF,Luton Town,29,1992,7.9,247,14,43,107,100,24,247,2,3,66.7,10,7,117,15,Matches
64,65,Bartosz Białkowski,pl POL,GK,Millwall,34,1987,46.0,1348,1191,1345,4,0,0,1348,0,0,,2,0,392,0,Matches
65,66,Jake Bidwell,eng ENG,DF,Coventry City,28,1993,12.6,710,58,285,258,171,25,710,1,3,33.3,10,3,384,22,Matches
66,67,Jake Bidwell,eng ENG,DF,Swansea City,28,1993,15.1,702,27,139,257,307,28,702,3,8,37.5,19,6,413,58,Matches
67,68,Krystian Bielik,pl POL,MF,Derby County,23,1998,11.1,636,26,170,398,79,13,636,10,12,83.3,13,6,386,9,Matches
68,69,Philip Billing,dk DEN,MF,Bournemouth,25,1996,36.7,1714,65,226,804,702,137,1714,25,42,59.5,89,37,1152,197,Matches
69,70,Max Bird,eng ENG,MF,Derby County,20,2000,40.2,2418,84,529,1453,460,19,2418,23,34,67.6,36,21,1564,33,Matches
70,71,Jamal Blackman,eng ENG,GK,Huddersfield,27,1993,1.0,29,28,29,0,0,0,29,0,0,,0,0,14,0,Matches
71,72,Jayden Bogle,eng ENG,DF,Sheffield Utd,21,2000,16.3,1045,34,241,409,407,52,1045,24,43,55.8,33,10,594,45,Matches
72,73,Marc Bola,eng ENG,DF,Middlesbrough,23,1997,19.6,1130,30,207,492,443,24,1130,13,24,54.2,18,10,674,43,Matches
73,74,Gaëtan Bong,cm CMR,"DF,MF",Nott'ham Forest,33,1988,4.9,339,20,109,170,67,0,339,3,7,42.9,7,2,171,2,Matches
74,75,Jack Bonham,ie IRL,GK,Stoke City,27,1993,15.0,549,447,541,8,0,0,549,0,0,,0,0,203,0,Matches
75,76,Sam Bowen,wls WAL,MF,Cardiff City,20,2001,2.7,106,1,6,61,39,6,106,0,1,0.0,4,1,71,6,Matches
76,77,Josh Bowler,eng ENG,MF,Blackpool,22,1999,31.4,1030,13,112,339,617,145,1030,104,216,48.1,105,69,662,104,Matches
77,78,Caolan Boyd-Munce,nir NIR,DF,Middlesbrough,21,2000,0.2,26,0,5,5,16,0,26,0,0,,0,0,17,1,Matches
78,79,Sonny Bradley,eng ENG,DF,Luton Town,29,1991,19.7,1123,190,695,378,61,33,1123,3,3,100.0,10,4,577,4,Matches
79,80,Tom Bradshaw,wls WAL,"FW,MF",Millwall,29,1992,15.0,436,16,43,168,225,62,436,3,12,25.0,39,14,314,103,Matches
80,81,Robbie Brady,ie IRL,"DF,FW",Bournemouth,29,1992,2.2,165,3,25,79,64,3,165,3,4,75.0,5,0,106,9,Matches
81,82,James Bree,eng ENG,"DF,FW",Luton Town,23,1997,41.4,2329,99,523,906,921,38,2329,14,33,42.4,51,15,1020,86,Matches
82,83,David Bremang,eng ENG,"DF,MF",Barnsley,21,2000,0.4,14,0,2,3,9,1,14,2,3,66.7,1,2,11,4,Matches
83,84,Ben Brereton,cl CHI,FW,Blackburn,22,1999,34.1,1053,44,136,397,539,134,1049,61,129,47.3,109,72,783,157,Matches
84,85,Rhian Brewster,eng ENG,FW,Sheffield Utd,21,2000,8.9,262,7,35,101,131,47,262,6,12,50.0,18,8,193,45,Matches
85,86,Ethan Bristow,eng ENG,"DF,FW",Reading,19,2001,5.5,237,15,82,91,66,5,237,2,4,50.0,7,1,125,5,Matches
86,87,Callum Brittain,eng ENG,"DF,MF",Barnsley,23,1998,34.1,2268,107,650,1056,604,54,2268,54,102,52.9,52,35,1120,56,Matches
87,88,David Brooks,wls WAL,"FW,MF",Bournemouth,24,1997,5.6,248,4,30,117,114,23,248,15,28,53.6,7,9,186,20,Matches
88,89,Ciaron Brown,nir NIR,DF,Cardiff City,23,1998,4.7,206,12,67,105,35,0,206,0,0,,6,1,89,1,Matches
89,90,Jacob Brown,sct SCO,FW,Stoke City,23,1998,36.1,1223,34,125,526,594,144,1223,30,67,44.8,133,59,870,246,Matches
90,91,James Brown,ie IRL,DF,Blackburn,23,1998,1.0,44,4,30,11,4,0,44,0,0,,2,1,16,0,Matches
91,92,Reece Brown,eng ENG,MF,P'borough Utd,25,1996,5.0,337,28,93,209,36,1,337,1,3,33.3,8,1,202,2,Matches
92,93,Alan Browne,ie IRL,MF,Preston,26,1995,35.7,1948,83,328,1070,571,90,1948,44,74,59.5,95,49,1202,119,Matches
93,94,Joe Bryan,eng ENG,DF,Fulham,27,1993,11.6,900,43,293,415,201,1,900,9,15,60.0,16,5,514,11,Matches
94,95,Kean Bryan,eng ENG,"DF,FW",West Brom,24,1996,0.5,48,1,20,27,1,1,48,0,0,,0,1,33,0,Matches
95,96,Lee Buchanan,eng ENG,DF,Derby County,20,2001,24.7,1362,133,540,499,337,35,1362,13,28,46.4,32,19,626,27,Matches
96,97,John Buckley,eng ENG,"MF,FW",Blackburn,21,1999,34.8,1734,28,240,942,578,51,1734,38,68,55.9,98,50,1044,109,Matches
97,98,Tyler Burey,eng ENG,"FW,MF",Millwall,19,2001,6.9,163,3,17,58,94,17,163,8,20,40.0,21,14,124,28,Matches
98,99,Oliver Burke,sct SCO,FW,Sheffield Utd,24,1997,1.9,57,1,3,26,29,6,57,0,3,0.0,7,2,46,16,Matches
99,100,Oliver Burke,sct SCO,"FW,MF",Millwall,24,1997,9.0,341,4,24,136,186,32,341,8,14,57.1,24,11,247,68,Matches
100,101,Reece Burke,eng ENG,DF,Luton Town,24,1996,23.5,1196,113,560,524,121,21,1196,6,7,85.7,7,6,578,5,Matches
101,102,Finley Burns,eng ENG,DF,Swansea City,18,2003,2.3,147,13,73,63,11,2,147,1,1,100.0,1,2,117,0,Matches
102,103,Harrison Burrows,eng ENG,"DF,MF",P'borough Utd,19,2002,29.0,1635,57,429,702,522,41,1635,18,32,56.3,71,29,895,93,Matches
103,104,Josef Bursik,eng ENG,GK,Stoke City,21,2000,19.0,641,558,638,3,0,0,641,0,0,,0,0,297,0,Matches
104,105,Dan Butler,eng ENG,DF,P'borough Utd,26,1994,18.5,1260,67,407,620,241,8,1260,5,9,55.6,17,5,733,23,Matches
105,106,Daniel Butterworth,eng ENG,"FW,MF",Blackburn,21,1999,2.9,115,3,18,51,51,9,115,9,12,75.0,14,4,65,9,Matches
106,107,David Button,eng ENG,GK,West Brom,32,1989,10.0,367,254,356,11,0,0,367,0,0,,0,0,176,0,Matches
107,108,Nathan Byrne,eng ENG,DF,Derby County,29,1992,40.7,2485,107,664,1204,646,33,2485,39,58,67.2,61,24,1315,59,Matches
108,109,Benjamin Cabango,wls WAL,DF,Swansea City,21,2000,34.1,2790,221,1189,1411,201,25,2790,9,15,60.0,29,16,2103,13,Matches
109,110,Rafael Cabral,br BRA,GK,Reading,31,1990,6.0,231,199,231,0,0,0,231,0,0,,1,0,97,0,Matches
110,111,Cafú,pt POR,MF,Nott'ham Forest,28,1993,4.0,241,8,37,137,69,10,241,6,9,66.7,9,10,182,11,Matches
111,112,Gary Cahill,eng ENG,DF,Bournemouth,35,1985,21.5,1447,217,799,618,33,17,1447,1,2,50.0,11,2,954,1,Matches
112,113,Tom Cairney,sct SCO,MF,Fulham,30,1991,17.2,1328,13,149,705,486,20,1328,21,26,80.8,30,18,1073,66,Matches
113,114,Mamadi Camará,gw GNB,"FW,MF",Reading,17,2003,1.7,90,4,29,35,27,4,90,5,6,83.3,4,1,46,2,Matches
114,115,Allan Campbell,sct SCO,MF,Luton Town,23,1998,28.7,974,32,194,489,304,52,974,12,25,48.0,62,22,458,48,Matches
115,116,Fraizer Campbell,eng ENG,FW,Huddersfield,33,1987,6.8,209,7,22,119,69,11,209,4,7,57.1,18,8,109,16,Matches
116,117,Tyrese Campbell,eng ENG,FW,Stoke City,21,1999,11.7,435,5,24,170,245,61,435,9,29,31.0,42,15,331,97,Matches
117,118,Andy Cannon,eng ENG,MF,Hull City,25,1996,4.9,290,7,41,171,79,3,290,3,7,42.9,7,6,188,8,Matches
118,119,Todd Cantwell,eng ENG,MF,Bournemouth,23,1998,7.1,445,5,63,177,209,20,445,14,18,77.8,22,6,322,24,Matches
119,120,Sonny Carey,eng ENG,"MF,FW",Blackpool,20,2001,5.5,269,2,27,128,117,16,269,7,15,46.7,13,8,184,19,Matches
120,121,Ian Carlo Poveda,eng ENG,"FW,MF",Blackburn,21,2000,4.2,182,2,19,90,82,12,182,11,22,50.0,18,14,133,20,Matches
121,122,Andy Carroll,eng ENG,FW,West Brom,32,1989,11.5,464,22,36,225,205,61,464,1,4,25.0,37,8,360,48,Matches
122,123,Andy Carroll,eng ENG,FW,Reading,32,1989,6.6,222,16,27,123,73,32,222,2,3,66.7,19,5,167,24,Matches
123,124,Hayden Carter,eng ENG,DF,Blackburn,21,1999,6.5,273,36,126,106,43,2,273,3,3,100.0,4,1,98,3,Matches
124,125,Harvey Cartwright,eng ENG,GK,Hull City,19,2002,1.3,44,37,42,2,0,0,44,0,0,,0,0,16,0,Matches
125,126,Fabio Carvalho,pt POR,MF,Fulham,18,2002,31.5,1386,2,108,604,693,177,1386,43,81,53.1,85,50,1085,205,Matches
126,127,João Carvalho,pt POR,"MF,FW",Nott'ham Forest,24,1997,2.7,117,3,17,58,42,0,117,3,4,75.0,9,0,86,17,Matches
127,128,Oliver Casey,eng ENG,DF,Blackpool,20,2000,3.9,229,19,136,88,5,1,229,0,0,,1,0,136,0,Matches
128,129,Quevin Castro,,FW,West Brom,,,0.4,,,,,,,,,,,,,,,Matches
129,130,Ivan Cavaleiro,pt POR,"FW,MF",Fulham,27,1993,6.7,387,3,42,98,252,37,387,10,17,58.8,19,8,279,63,Matches
130,131,Ilias Chair,ma MAR,"MF,FW",QPR,23,1997,35.0,1982,4,132,907,968,123,1982,50,87,57.5,87,29,1420,168,Matches
131,132,Nathaniel Chalobah,eng ENG,MF,Fulham,26,1994,10.5,645,22,135,396,121,14,645,8,9,88.9,23,4,414,15,Matches
132,133,Harry Chapman,eng ENG,"MF,FW",Blackburn,23,1997,0.5,25,2,5,7,13,3,25,0,2,0.0,1,0,12,2,Matches
133,134,James Chester,wls WAL,DF,Stoke City,32,1989,15.9,1041,91,480,531,35,16,1041,4,7,57.1,13,4,585,1,Matches
134,135,Tahith Chong,nl NED,"FW,MF",Birmingham City,21,1999,17.3,579,4,60,243,293,46,579,22,60,36.7,53,23,386,79,Matches
135,136,Cyrus Christie,ie IRL,"DF,FW",Swansea City,28,1992,22.3,1278,56,335,473,484,74,1278,28,56,50.0,43,34,748,64,Matches
136,137,Ryan Christie,sct SCO,"FW,MF",Bournemouth,26,1995,33.3,1966,22,231,900,867,102,1966,39,94,41.5,97,42,1408,157,Matches
137,138,Isaac Christie-Davies,wls WAL,MF,Barnsley,23,1997,0.9,71,2,23,43,6,0,71,0,2,0.0,2,0,37,1,Matches
138,139,Jordan Clark,eng ENG,"MF,FW",Luton Town,27,1993,18.7,823,23,133,379,322,36,823,15,41,36.6,40,21,450,46,Matches
139,140,Jahmari Clarke,jm JAM,FW,Reading,17,2003,1.9,40,0,3,17,20,6,40,0,2,0.0,7,3,28,13,Matches
140,141,Matthew Clarke,eng ENG,DF,West Brom,24,1996,30.5,1815,173,849,798,182,56,1815,10,16,62.5,22,9,899,13,Matches
141,142,Jonson Clarke-Harris,jm JAM,FW,P'borough Utd,27,1994,33.3,1155,68,113,591,456,89,1150,13,33,39.4,114,36,861,145,Matches
142,143,Jake Clarke-Salter,eng ENG,DF,Coventry City,23,1997,25.5,1762,152,911,804,68,16,1762,5,12,41.7,13,3,1090,7,Matches
143,144,Leighton Clarkson,eng ENG,MF,Blackburn,19,2001,3.6,167,5,33,81,55,4,167,0,2,0.0,6,2,99,10,Matches
144,145,Sam Clucas,eng ENG,MF,Stoke City,30,1990,16.4,772,20,135,396,252,29,772,9,12,75.0,26,9,469,56,Matches
145,146,Josh Coburn,eng ENG,FW,Middlesbrough,18,2002,5.3,130,7,17,41,73,18,130,1,2,50.0,13,5,91,19,Matches
146,147,Jack Colback,eng ENG,"DF,MF",Nott'ham Forest,31,1989,34.5,1713,67,514,817,407,21,1713,7,18,38.9,20,11,932,33,Matches
147,148,Devante Cole,eng ENG,"FW,MF",Barnsley,26,1995,9.8,303,4,25,124,156,39,303,8,21,38.1,43,17,180,40,Matches
148,149,Maxime Colin,fr FRA,"DF,MF",Birmingham City,29,1991,30.8,1576,93,476,784,346,19,1576,19,43,44.2,41,31,683,33,Matches
149,150,Bradley Collins,eng ENG,GK,Barnsley,24,1997,39.3,1616,1181,1591,26,2,2,1616,3,3,100.0,2,0,580,0,Matches
150,151,James Collins,ie IRL,"FW,MF",Cardiff City,30,1990,14.3,523,21,51,223,251,45,523,8,20,40.0,44,17,395,77,Matches
151,152,Levi Colwill,eng ENG,DF,Huddersfield,18,2003,26.9,1785,214,983,760,73,29,1785,13,17,76.5,27,11,1041,8,Matches
152,153,Rubin Colwill,wls WAL,"MF,FW",Cardiff City,19,2002,18.5,784,13,82,370,350,58,784,35,77,45.5,57,46,553,68,Matches
153,154,Cameron Congreve,wls WAL,FW,Swansea City,17,2004,1.4,69,0,6,39,26,1,69,2,3,66.7,3,4,62,6,Matches
154,155,Aaron Connolly,ie IRL,FW,Middlesbrough,21,2000,13.1,303,0,4,116,188,63,303,9,17,52.9,44,17,226,64,Matches
155,156,Callum Connolly,eng ENG,"DF,MF",Blackpool,23,1997,24.6,1244,62,346,637,276,41,1244,3,4,75.0,39,7,575,15,Matches
156,157,Tommy Conway,,"MF,DF",Bristol City,,,0.3,24,0,2,5,17,3,24,0,0,,3,1,17,6,Matches
157,158,Lewis Cook,eng ENG,MF,Bournemouth,24,1997,24.1,1396,57,352,836,232,5,1396,19,27,70.4,24,22,890,17,Matches
158,159,Steve Cook,eng ENG,DF,Bournemouth,30,1991,2.7,230,36,125,93,12,1,230,0,0,,2,0,161,0,Matches
159,160,Steve Cook,eng ENG,DF,Nott'ham Forest,30,1991,12.9,791,117,455,292,50,20,791,3,5,60.0,7,2,434,1,Matches
160,161,Brandon Cooper,wls WAL,DF,Swansea City,21,2000,3.9,301,19,127,167,7,4,301,0,0,,3,3,233,0,Matches
161,162,Jake Cooper,eng ENG,DF,Millwall,26,1995,40.9,2206,310,1214,808,194,92,2206,6,9,66.7,22,4,1131,11,Matches
162,163,Kai Corbett,eng ENG,FW,P'borough Utd,18,2002,0.6,11,0,0,3,8,2,11,0,0,,1,1,8,2,Matches
163,164,David Cornell,wls WAL,GK,P'borough Utd,30,1991,30.0,1254,1116,1244,10,0,0,1254,2,2,100.0,1,0,528,0,Matches
164,165,Harry Cornick,eng ENG,FW,Luton Town,26,1995,26.2,888,6,79,245,581,102,888,22,64,34.4,71,39,509,132,Matches
165,166,Hayden Coulson,eng ENG,DF,P'borough Utd,23,1998,4.0,273,7,68,118,93,4,273,4,7,57.1,14,3,157,17,Matches
166,167,Conor Coventry,ie IRL,MF,P'borough Utd,21,2000,4.8,370,19,109,235,29,1,370,1,1,100.0,2,3,259,1,Matches
167,168,Lewie Coyle,eng ENG,DF,Hull City,25,1995,19.5,1266,83,407,583,285,11,1266,12,22,54.5,18,10,700,27,Matches
168,169,Matt Crooks,eng ENG,MF,Middlesbrough,27,1994,38.7,1927,55,219,1045,684,78,1927,22,45,48.9,56,28,1251,108,Matches
169,170,Liam Cullen,wls WAL,"MF,FW",Swansea City,22,1999,4.8,160,10,22,81,58,11,160,1,2,50.0,7,2,101,14,Matches
170,171,Robbie Cundy,eng ENG,DF,Bristol City,24,1997,10.0,503,55,240,245,22,9,503,1,1,100.0,3,1,218,0,Matches
171,172,Greg Cunningham,ie IRL,"DF,FW",Preston,30,1991,15.1,809,37,238,392,189,24,809,1,6,16.7,16,1,458,16,Matches
172,173,Fankaty Dabo,eng ENG,DF,Coventry City,25,1995,25.5,1661,68,476,713,502,20,1661,34,70,48.6,36,18,923,55,Matches
173,174,Bradley Dack,eng ENG,"MF,FW",Blackburn,27,1993,3.2,93,4,10,53,31,8,92,1,3,33.3,7,2,62,12,Matches
174,175,Julien Dacosta,fr FRA,DF,Coventry City,25,1996,1.2,80,2,18,35,27,2,80,1,3,33.3,1,1,44,4,Matches
175,176,Owen Dale,eng ENG,"MF,FW",Blackpool,22,1998,7.8,271,5,44,90,143,23,271,12,25,48.0,23,11,182,33,Matches
176,177,Jake Daniels,eng ENG,FW,Blackpool,16,2005,0.1,5,0,0,1,4,1,5,0,0,,0,0,3,0,Matches
177,178,Luke Daniels,eng ENG,GK,Middlesbrough,33,1988,12.0,436,342,434,2,0,0,436,0,0,,1,0,169,0,Matches
178,179,Scott Dann,eng ENG,DF,Reading,34,1987,13.6,773,132,487,267,23,14,773,4,8,50.0,4,0,462,3,Matches
179,180,Jay Dasilva,eng ENG,DF,Bristol City,23,1998,29.4,1458,64,397,646,432,34,1458,30,47,63.8,42,31,775,45,Matches
180,181,Jacob Davenport,eng ENG,MF,Blackburn,22,1998,2.9,141,13,45,70,28,3,141,1,1,100.0,2,0,64,2,Matches
181,182,Adam Davies,wls WAL,GK,Stoke City,29,1992,12.0,423,372,418,5,0,0,423,0,0,,1,0,175,0,Matches
182,183,Ben Davies,eng ENG,DF,Sheffield Utd,25,1995,21.0,1455,135,707,691,69,13,1455,2,2,100.0,3,2,943,2,Matches
183,184,Curtis Davies,eng ENG,DF,Derby County,36,1985,46.0,3006,478,1814,1105,96,48,3006,9,10,90.0,17,4,1773,9,Matches
184,185,Isaak Davies,wls WAL,"FW,MF",Cardiff City,19,2001,13.3,363,5,36,138,197,36,363,10,37,27.0,56,23,231,73,Matches
185,186,Keinan Davis,eng ENG,FW,Nott'ham Forest,23,1998,11.8,406,12,39,197,180,62,406,38,52,73.1,56,32,309,75,Matches
186,187,Leif Davis,eng ENG,"DF,FW",Bournemouth,21,2000,6.4,418,21,151,171,104,7,418,1,2,50.0,10,2,224,18,Matches
187,188,Harlee Dean,eng ENG,DF,Birmingham City,30,1991,14.0,611,54,271,271,81,38,611,5,9,55.6,13,6,214,5,Matches
188,189,Troy Deeney,eng ENG,FW,Birmingham City,33,1988,14.5,526,16,33,270,227,50,525,10,12,83.3,36,16,372,67,Matches
189,190,Tom Dele-Bashiru,ng NGA,"MF,FW",Reading,21,1999,27.1,1029,40,218,551,276,43,1029,40,66,60.6,50,34,729,79,Matches
190,191,Siriki Dembélé,ci CIV,FW,Bournemouth,24,1996,5.9,282,5,30,106,156,29,282,19,45,42.2,21,11,188,29,Matches
191,192,Siriki Dembélé,ci CIV,"FW,MF",P'borough Utd,24,1996,21.2,839,4,58,445,358,47,839,64,101,63.4,79,57,663,131,Matches
192,193,Sepp van den Berg,nl NED,DF,Preston,19,2001,44.1,2639,237,1115,1247,299,39,2639,12,20,60.0,47,18,1301,47,Matches
193,194,Oliver Denham,wls WAL,DF,Cardiff City,19,2002,4.5,318,24,170,136,13,5,318,1,1,100.0,7,1,200,3,Matches
194,195,Yan Dhanda,eng ENG,MF,Swansea City,22,1998,0.8,60,0,9,22,29,0,60,2,3,66.7,1,0,51,7,Matches
195,196,Bambo Diaby,sn SEN,DF,Preston,23,1997,4.9,262,33,158,103,5,2,262,3,3,100.0,1,2,144,0,Matches
196,197,Grady Diangana,eng ENG,"FW,MF",West Brom,23,1998,21.3,969,12,78,432,480,65,969,38,87,43.7,87,48,710,129,Matches
197,198,Robert Dickie,eng ENG,DF,QPR,25,1996,38.0,2722,300,1431,1151,158,35,2722,22,28,78.6,30,23,1708,5,Matches
198,199,Seny Dieng,sn SEN,GK,QPR,26,1994,27.5,1119,948,1113,6,0,0,1119,0,0,,0,0,526,0,Matches
199,200,Anfernee Dijksteel,nl NED,DF,Middlesbrough,24,1996,32.9,1939,95,583,1031,353,28,1939,35,62,56.5,43,24,1043,30,Matches
200,201,Daryl Dike,us USA,FW,West Brom,21,2000,0.9,38,1,1,15,22,9,38,0,2,0.0,7,0,23,7,Matches
201,202,Greg Docherty,sct SCO,MF,Hull City,24,1996,31.6,1697,65,372,926,434,47,1697,31,59,52.5,71,31,959,39,Matches
202,203,Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,19,2001,19.8,689,8,59,254,385,69,689,37,62,59.7,66,46,503,119,Matches
203,204,Kenneth Dougall,au AUS,MF,Blackpool,28,1993,37.2,2084,63,504,1263,332,24,2084,16,25,64.0,47,23,1056,14,Matches
204,205,Alfie Doughty,eng ENG,"DF,FW",Stoke City,21,1999,1.8,116,5,19,43,57,9,116,4,7,57.1,7,2,66,8,Matches
205,206,Alfie Doughty,eng ENG,"DF,FW",Cardiff City,21,1999,5.3,208,17,72,76,66,8,208,3,10,30.0,14,2,99,7,Matches
206,207,Flynn Downes,eng ENG,"MF,DF",Swansea City,22,1999,31.9,2740,117,782,1710,266,12,2740,19,28,67.9,35,25,2107,31,Matches
207,208,Thomas Doyle,eng ENG,MF,Cardiff City,19,2001,16.1,854,14,130,424,306,25,854,12,24,50.0,37,15,487,45,Matches
208,209,Andre Dozzell,eng ENG,MF,QPR,22,1999,17.0,994,33,222,591,188,12,994,6,13,46.2,19,7,727,16,Matches
