,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
526,527,Ángel Sepúlveda,mx MEX,"FW,MF",Necaxa,30,1991,6.4,22,3.43,18,0,0,4,0,0,2,0.31,2,0,0,0,0,0,Matches
527,528,Ángel Sepúlveda,mx MEX,FW,Querétaro,30,1991,14.5,31,2.29,21,0,1,7,2,0,0,0.00,0,0,0,0,0,0,Matches
528,529,Gilberto Sepúlveda,mx MEX,DF,Guadalajara,22,1999,17.4,12,0.69,8,2,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
529,530,Leonardo Sequeira,ar ARG,"MF,FW",Querétaro,26,1995,13.4,31,2.50,20,1,4,4,1,1,4,0.32,2,0,1,0,1,0,Matches
530,531,Jordan Sierra,ec ECU,MF,Toluca,24,1997,14.5,22,1.52,17,2,0,0,2,1,1,0.07,1,0,0,0,0,0,Matches
531,532,Antony Silva,py PAR,GK,Puebla,37,1984,30.0,12,0.40,8,3,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
532,533,Jordan Silva,mx MEX,DF,América,27,1994,12.4,3,0.24,3,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
533,534,Maximiliano Silvera,uy URU,FW,FC Juárez,23,1997,11.3,14,1.24,8,1,2,0,3,0,2,0.18,2,0,0,0,0,0,Matches
534,535,Gonzalo Sosa,ar ARG,FW,Mazatlán,32,1989,10.2,21,2.05,15,1,1,2,2,0,1,0.10,1,0,0,0,0,0,Matches
535,536,Ismael Sosa,ar ARG,"FW,MF",Pachuca,34,1987,3.7,27,7.39,19,4,1,2,0,1,1,0.27,1,0,0,0,0,0,Matches
536,537,Nicolás Sosa,uy URU,"FW,MF",Querétaro,25,1996,9.2,12,1.39,8,0,0,1,3,0,0,0.00,0,0,0,0,0,0,Matches
537,538,Yeferson Soteldo,ve VEN,"MF,FW",UANL,24,1997,4.1,37,9.10,23,6,5,0,3,0,4,0.98,3,0,1,0,0,0,Matches
538,539,Jonathan Suárez,mx MEX,MF,Tijuana,24,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
539,540,Leonardo Suárez,ar ARG,MF,Santos,25,1996,9.0,44,4.90,27,9,3,3,1,1,5,0.56,3,2,0,0,0,0,Matches
540,541,Leonardo Suárez,ar ARG,"MF,FW",América,25,1996,1.8,7,3.96,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
541,542,Christian Tabó,uy URU,"FW,MF",Cruz Azul,27,1993,4.6,15,3.28,7,3,0,2,3,0,0,0.00,0,0,0,0,0,0,Matches
542,543,Christian Tabó,uy URU,"FW,MF",Puebla,27,1993,15.8,52,3.30,33,0,6,7,6,0,7,0.44,4,0,1,1,1,0,Matches
543,544,Alfredo Talavera,mx MEX,GK,UNAM,38,1982,25.0,6,0.24,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
544,545,Miguel Tapias,mx MEX,DF,Pachuca,24,1997,17.1,11,0.64,7,0,0,0,1,3,0,0.00,0,0,0,0,0,0,Matches
545,546,Eduardo Tercero,mx MEX,DF,Tijuana,25,1996,22.2,13,0.59,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
546,547,William Tesillo,co COL,DF,León,31,1990,29.9,41,1.37,31,2,0,3,0,5,4,0.13,3,0,0,1,0,0,Matches
547,548,Florian Thauvin,fr FRA,"MF,FW",UANL,28,1993,16.3,74,4.56,54,6,8,3,3,0,8,0.49,7,0,1,0,0,0,Matches
548,549,Alan Torres,mx MEX,MF,Guadalajara,21,2000,16.3,53,3.26,41,7,0,4,1,0,3,0.18,2,0,0,1,0,0,Matches
549,550,Félix Torres Caicedo,ec ECU,DF,Santos,24,1997,29.8,22,0.74,16,4,0,1,0,1,1,0.03,1,0,0,0,0,0,Matches
550,551,Gabriel Torres,pa PAN,"FW,MF",UNAM,32,1988,3.5,7,1.97,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
551,552,Jairo Torres,mx MEX,"MF,FW",Atlas,21,2000,26.2,89,3.40,44,24,6,8,5,2,7,0.27,4,1,0,2,0,0,Matches
552,553,Jorge Torres Nilo,mx MEX,DF,Toluca,33,1988,10.7,11,1.02,6,3,0,0,1,1,2,0.19,2,0,0,0,0,0,Matches
553,554,Raúl Torres Rodríguez,mx MEX,"MF,DF",Querétaro,24,1996,10.2,11,1.07,8,0,0,0,3,0,0,0.00,0,0,0,0,0,0,Matches
554,555,Christopher Trejo,mx MEX,"FW,MF",Atlas,21,1999,5.4,16,2.95,10,1,3,2,0,0,2,0.37,1,0,1,0,0,0,Matches
555,556,Santiago Trigos,mx MEX,MF,UNAM,19,2002,5.3,11,2.09,7,0,2,0,1,1,0,0.00,0,0,0,0,0,0,Matches
556,557,Jesús Trindade,uy URU,MF,Pachuca,28,1993,3.3,6,1.84,3,1,0,2,0,0,1,0.31,0,0,0,1,0,0,Matches
557,558,Julio César González Trinidad,py PAR,DF,Necaxa,29,1992,12.7,7,0.55,4,2,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
558,559,Franco Troyansky,ar ARG,"FW,MF",Atlas,24,1997,5.7,11,1.93,6,0,2,3,0,0,2,0.35,1,0,0,1,0,0,Matches
559,560,Óscar Ustari,ar ARG,GK,Pachuca,35,1986,32.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
560,561,Diego Valdés,cl CHI,"MF,FW",Santos,27,1994,13.0,72,5.54,45,8,8,2,7,2,8,0.62,4,1,1,0,2,0,Matches
561,562,Diego Valdés,cl CHI,"MF,FW",América,27,1994,13.1,49,3.75,33,8,4,1,3,0,10,0.77,4,2,2,0,2,0,Matches
562,563,Bruno Valdez,py PAR,DF,América,28,1992,22.1,16,0.72,10,2,0,2,1,1,2,0.09,1,1,0,0,0,0,Matches
563,564,Jorge Valdivia,cl CHI,MF,Necaxa,37,1983,1.8,8,4.39,6,0,1,0,0,1,2,1.10,1,0,0,0,0,1,Matches
564,565,Oscar Vanegas,co COL,DF,Toluca,25,1996,21.7,8,0.37,5,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
565,566,Camilo Vargas,co COL,GK,Atlas,32,1989,34.0,7,0.21,4,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
566,567,Gerson Vázquez,mx MEX,"FW,MF",Tijuana,19,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
567,568,Iván Vázquez,mx MEX,GK,León,38,1982,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
568,569,Ivo Vázquez,mx MEX,"DF,MF",Puebla,20,2000,7.8,12,1.53,8,2,1,1,0,0,2,0.25,0,1,0,1,0,0,Matches
569,570,Alexis Vega,mx MEX,"FW,MF",Guadalajara,23,1997,20.0,82,4.11,43,26,5,2,6,0,8,0.40,3,2,3,0,0,0,Matches
570,571,Sebastián Vegas,cl CHI,DF,Monterrey,24,1996,25.5,34,1.33,27,2,1,2,0,2,2,0.08,1,0,0,1,0,0,Matches
571,572,Efraín Velarde,mx MEX,DF,UNAM,35,1986,20.3,24,1.18,19,4,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
572,573,Gustavo Velásquez,py PAR,DF,FC Juárez,30,1991,15.8,12,0.76,8,0,1,0,2,1,2,0.13,1,0,0,0,1,0,Matches
573,574,Érik Vera,mx MEX,DF,Querétaro,29,1992,23.7,47,2.07,30,11,2,1,1,2,6,0.26,4,0,2,0,0,0,Matches
574,575,Duván Vergara,co COL,"FW,MF",Monterrey,24,1996,10.8,37,3.43,22,4,6,3,2,0,1,0.09,1,0,0,0,0,0,Matches
575,576,Néstor Vidrio,mx MEX,DF,Mazatlán,32,1989,32.2,17,0.51,12,2,0,2,0,1,1,0.03,0,0,0,1,0,0,Matches
576,577,Nicolás Vikonis,uy URU,GK,Mazatlán,37,1984,34.0,5,0.15,4,1,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
577,578,Oscar Villa,mx MEX,DF,León,20,2001,3.0,5,1.65,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
578,579,Dieter Villalpando,mx MEX,MF,Puebla,29,1991,0.8,7,8.75,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
579,580,Dieter Villalpando,mx MEX,MF,Necaxa,29,1991,12.4,41,3.31,33,3,1,2,1,1,4,0.32,3,0,0,0,1,0,Matches
580,581,Sergio Villarreal,mx MEX,DF,Monterrey,21,2000,3.9,6,1.55,4,1,0,0,0,1,1,0.26,1,0,0,0,0,0,Matches
581,582,Federico Viñas,uy URU,FW,América,23,1998,13.7,33,2.41,20,0,4,2,7,0,3,0.22,0,0,0,0,3,0,Matches
582,583,Manuel Viniegra,mx MEX,MF,Querétaro,33,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
583,584,Isaías Violante,mx MEX,"MF,FW",Toluca,17,2003,1.7,7,4.26,3,0,1,2,1,0,1,0.61,0,0,1,0,0,0,Matches
584,585,Andrés Vombergar,si SVN,FW,Atlético,26,1994,11.6,23,1.98,13,2,1,2,5,0,1,0.09,1,0,0,0,0,0,Matches
585,586,Facundo Waller,uy URU,"MF,DF",Atlético,24,1997,23.8,63,2.65,34,11,5,1,6,6,5,0.21,3,0,0,1,1,0,Matches
586,587,Hugo Weckmann,mx MEX,FW,Tijuana,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
587,588,Sebastián Yanez,mx MEX,DF,Tijuana,18,2003,3.7,5,1.34,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
588,589,Yoshimar Yotún,pe PER,MF,Cruz Azul,31,1990,7.7,25,3.24,17,7,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
589,590,Paolo Yrizar,mx MEX,"FW,DF",Guadalajara,23,1997,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
590,591,Diego Zago,mx MEX,MF,Puebla,19,2002,1.4,2,1.42,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
591,592,Ángel Zaldívar,mx MEX,FW,Guadalajara,27,1994,17.7,49,2.76,33,0,3,6,6,1,7,0.39,3,0,1,1,2,0,Matches
592,593,Edgar Zaldívar,mx MEX,MF,Atlas,24,1996,16.9,31,1.95,24,0,1,2,3,1,5,0.31,4,0,0,1,0,0,Matches
593,594,Mauro Zaleta,mx MEX,MF,Cruz Azul,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
594,595,Carlos Zamora,mx MEX,DF,Querétaro,25,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
595,596,Jesse Zamudio,mx MEX,"MF,FW",León,22,1999,0.4,5,12.86,2,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
596,597,Ángel Zapata,mx MEX,"MF,FW",Monterrey,20,2001,1.5,4,2.75,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
597,598,José Zapata,mx MEX,FW,FC Juárez,18,2003,0.5,1,2.14,0,0,0,1,0,0,1,2.14,0,0,0,1,0,0,Matches
598,599,Jorge Zárate,mx MEX,"MF,DF",Mazatlán,29,1992,4.3,3,0.71,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
599,600,Alejandro Zendejas,mx MEX,"FW,MF",América,23,1998,9.2,32,3.47,20,5,2,2,3,0,2,0.22,2,0,0,0,0,0,Matches
600,601,Alejandro Zendejas,mx MEX,MF,Necaxa,23,1998,18.0,63,3.50,42,11,3,1,4,2,2,0.11,1,1,0,0,0,0,Matches
