,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
381,382,Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,3,4,75.0,32,1,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
382,383,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,22,1999,0.8,15,22,68.2,213,57,9,12,75.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
383,384,Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,2,2,100.0,27,6,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
384,385,Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1.0,30,41,73.2,748,545,7,7,100.0,16,16,100.0,7,18,38.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
385,386,Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,305,458,66.6,6125,2043,78,99,78.8,186,249,74.7,37,95,38.9,0,0.1,0.2,-0.1,1,24,8,0,28,Matches
386,387,Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,215,265,81.1,3192,880,119,134,88.8,82,93,88.2,8,18,44.4,1,0.1,0.1,+0.9,2,21,1,0,15,Matches
387,388,David Raum,de GER,"DF,FW",Hoffenheim,23,1998,30.6,1463,2003,73.0,25583,9807,694,805,86.2,561,722,77.7,168,345,48.7,11,12.7,13.9,-1.7,83,105,74,51,118,Matches
388,389,Reinier,br BRA,"FW,MF",Dortmund,19,2002,1.8,62,83,74.7,876,167,29,35,82.9,19,22,86.4,6,10,60.0,0,0.0,0.0,0.0,0,5,0,0,3,Matches
389,390,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,0.4,10,12,83.3,171,82,4,5,80.0,6,7,85.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
390,391,Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,1003,1242,80.8,13424,3446,581,675,86.1,267,327,81.7,54,79,68.4,13,8.4,6.2,+4.6,52,80,38,3,94,Matches
391,392,Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,537,821,65.4,9060,3101,245,315,77.8,224,305,73.4,44,125,35.2,0,1.5,1.1,-1.5,20,74,8,2,71,Matches
392,393,Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,197,248,79.4,2774,689,106,122,86.9,56,64,87.5,14,26,53.8,1,2.1,1.2,-1.1,15,11,5,1,9,Matches
393,394,Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,829,984,84.2,14667,4710,353,396,89.1,411,457,89.9,56,109,51.4,1,0.5,0.9,+0.5,3,48,2,0,39,Matches
394,395,Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,3,3,100.0,85,49,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
395,396,Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,312,361,86.4,4336,1321,190,201,94.5,102,115,88.7,10,19,52.6,0,0.2,0.5,-0.2,3,16,3,0,22,Matches
396,397,Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,345,527,65.5,5569,1869,175,220,79.5,112,170,65.9,40,77,51.9,1,1.8,2.2,-0.8,17,29,17,4,40,Matches
397,398,Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,1030,1653,62.3,39129,32185,82,84,97.6,283,292,96.9,665,1266,52.5,1,0.4,0.4,+0.6,5,88,5,0,6,Matches
398,399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,252,289,87.2,3918,1354,130,142,91.5,91,100,91.0,17,28,60.7,0,0.5,0.6,-0.5,5,28,2,0,18,Matches
399,400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,11,16,68.8,206,81,4,4,100.0,5,6,83.3,2,6,33.3,0,0.1,0.1,-0.1,1,0,0,0,0,Matches
400,401,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,336,414,81.2,5286,1829,163,193,84.5,132,155,85.2,22,27,81.5,0,1.0,0.7,-1.0,12,29,8,1,40,Matches
401,402,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
402,403,Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,40,54,74.1,574,202,23,27,85.2,16,19,84.2,1,5,20.0,0,0.0,0.0,0.0,1,1,0,0,2,Matches
403,404,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,675,918,73.5,11140,4068,328,414,79.2,269,339,79.4,54,94,57.4,0,1.7,1.2,-1.7,15,43,19,8,62,Matches
404,405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,305,405,75.3,4857,1769,144,174,82.8,117,146,80.1,24,44,54.5,1,0.4,1.2,+0.6,6,35,5,1,36,Matches
405,406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,198,319,62.1,2950,756,102,145,70.3,60,90,66.7,17,29,58.6,2,4.1,2.9,-2.1,15,14,15,4,31,Matches
406,407,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,482,650,74.2,8233,2877,242,286,84.6,181,226,80.1,47,91,51.6,0,2.0,1.5,-2.0,18,37,22,13,40,Matches
407,408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,168,257,65.4,5036,4020,24,24,100.0,82,84,97.6,62,147,42.2,0,0.0,0.0,0.0,0,3,0,0,0,Matches
408,409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,576,712,80.9,8556,2280,334,380,87.9,190,231,82.3,32,50,64.0,1,1.6,2.2,-0.6,11,51,16,2,50,Matches
409,410,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,40,49,81.6,678,174,22,24,91.7,12,14,85.7,5,9,55.6,0,0.0,0.0,0.0,0,7,0,0,2,Matches
410,411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,316,490,64.5,4819,1577,180,238,75.6,94,135,69.6,29,54,53.7,4,3.6,4.3,+0.4,18,24,24,12,30,Matches
411,412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,572,720,79.4,9369,2494,261,307,85.0,237,283,83.7,45,66,68.2,0,1.2,1.1,-1.2,9,40,5,0,48,Matches
412,413,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,821,996,82.4,11611,2731,485,552,87.9,242,288,84.0,48,63,76.2,7,6.4,7.1,+0.6,49,70,40,4,80,Matches
413,414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
414,415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,1,3,33.3,8,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
415,416,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,28,40,70.0,429,101,17,18,94.4,8,14,57.1,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
416,417,Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,795,1010,78.7,12839,4055,410,474,86.5,307,381,80.6,59,101,58.4,2,2.1,2.0,-0.1,18,44,17,9,54,Matches
417,418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,102,187,54.5,1320,610,71,110,64.5,21,43,48.8,4,15,26.7,1,1.1,0.9,-0.1,7,9,5,3,9,Matches
418,419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,66,88,75.0,1073,281,32,40,80.0,27,29,93.1,4,8,50.0,1,0.2,0.1,+0.8,4,10,2,0,9,Matches
419,420,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,205,320,64.1,3270,999,109,146,74.7,78,107,72.9,15,36,41.7,2,1.4,1.0,+0.6,10,22,11,4,30,Matches
420,421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,282,413,68.3,3833,712,157,218,72.0,88,116,75.9,12,18,66.7,3,2.8,1.5,+0.2,16,11,6,0,20,Matches
421,422,Kingsley Schindler,de GER,"DF,FW",Köln,28,1993,3.9,103,196,52.6,1867,870,45,62,72.6,44,78,56.4,13,38,34.2,2,1.2,1.4,+0.8,5,15,7,5,20,Matches
422,423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,319,422,75.6,5263,1627,160,200,80.0,127,153,83.0,23,41,56.1,1,0.7,0.6,+0.3,5,41,5,0,39,Matches
423,424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,100,120,83.3,2071,764,29,34,85.3,55,63,87.3,14,19,73.7,0,0.0,0.0,0.0,1,6,1,0,3,Matches
424,425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,1403,1750,80.2,28479,10981,474,539,87.9,715,799,89.5,196,347,56.5,1,1.8,2.3,-0.8,12,137,16,1,132,Matches
425,426,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,258,330,78.2,4460,1981,112,129,86.8,103,125,82.4,28,47,59.6,1,0.8,0.7,+0.2,9,23,4,0,22,Matches
426,427,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,1126,1645,68.4,20622,11329,474,567,83.6,516,716,72.1,122,279,43.7,5,3.7,4.4,+1.3,34,133,47,19,148,Matches
427,428,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,821,1067,76.9,12222,3431,442,529,83.6,273,332,82.2,54,99,54.5,0,3.3,3.0,-3.3,44,61,26,6,73,Matches
428,429,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,544,655,83.1,8314,2992,278,309,90.0,220,264,83.3,25,41,61.0,2,1.4,0.8,+0.6,7,41,10,2,45,Matches
429,430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,829,1001,82.8,20830,13852,182,183,99.5,432,437,98.9,212,374,56.7,0,0.0,0.0,0.0,0,8,2,0,0,Matches
430,431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,598,829,72.1,17801,12589,84,84,100.0,272,275,98.9,241,465,51.8,0,0.1,0.0,-0.1,1,7,0,0,0,Matches
431,432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,857,1124,76.2,13787,4613,426,497,85.7,319,388,82.2,71,139,51.1,3,2.0,2.7,+1.0,21,105,19,5,95,Matches
432,433,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,134,227,59.0,1696,268,90,141,63.8,28,48,58.3,6,10,60.0,0,0.6,0.9,-0.6,7,6,5,1,8,Matches
433,434,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
434,435,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,412,587,70.2,7227,2219,183,238,76.9,156,197,79.2,55,85,64.7,0,2.0,1.4,-2.0,23,35,16,1,61,Matches
435,436,Janni Serra,de GER,FW,Arminia,23,1998,12.4,160,261,61.3,1924,384,107,141,75.9,29,58,50.0,8,13,61.5,2,1.3,0.3,+0.7,12,21,4,0,12,Matches
436,437,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,5,7,71.4,110,43,2,2,100.0,2,4,50.0,1,1,100.0,0,0.1,0.1,-0.1,1,0,1,0,1,Matches
437,438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,21,31,67.7,317,55,17,21,81.0,3,4,75.0,1,5,20.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
438,439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,59,96,61.5,953,326,29,33,87.9,24,40,60.0,5,14,35.7,0,0.3,0.2,-0.3,2,2,1,0,3,Matches
439,440,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,412,568,72.5,4828,1121,249,319,78.1,101,136,74.3,8,16,50.0,3,3.5,3.0,-0.5,16,22,25,2,44,Matches
440,441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,1205,1402,85.9,20457,7283,535,588,91.0,549,599,91.7,85,155,54.8,0,0.8,0.7,-0.8,7,75,6,1,63,Matches
441,442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,164,204,80.4,2614,805,85,91,93.4,65,80,81.3,9,24,37.5,0,0.4,0.2,-0.4,2,17,4,1,16,Matches
442,443,Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1.0,39,47,83.0,1078,727,5,5,100.0,22,23,95.7,12,19,63.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
443,444,Hugo Siquet,be BEL,DF,Freiburg,19,2002,0.2,13,16,81.3,258,71,5,6,83.3,7,8,87.5,1,2,50.0,0,0.0,0.0,0.0,0,4,0,0,2,Matches
444,445,Ellyes Skhiri,tn TUN,MF,Köln,26,1995,20.2,805,958,84.0,14195,4497,355,423,83.9,330,373,88.5,91,107,85.0,1,1.3,1.5,-0.3,15,58,10,1,68,Matches
445,446,Robert Skov,dk DEN,"FW,DF",Hoffenheim,25,1996,4.1,120,165,72.7,2201,564,52,64,81.3,47,56,83.9,16,34,47.1,1,1.5,1.8,-0.5,9,7,6,1,12,Matches
446,447,Danilo Soares,br BRA,DF,Bochum,29,1991,28.5,1237,1661,74.5,22177,8240,531,618,85.9,553,705,78.4,132,247,53.4,1,1.5,2.4,-0.5,19,106,18,9,101,Matches
447,448,Yann Sommer,ch SUI,GK,M'Gladbach,32,1988,33.0,1112,1468,75.7,28298,18825,231,232,99.6,558,565,98.8,313,655,47.8,1,0.9,0.1,+0.1,1,13,1,0,2,Matches
448,449,Borna Sosa,hr CRO,"DF,FW",Stuttgart,23,1998,27.8,1294,1779,72.7,20983,8383,694,810,85.7,414,571,72.5,129,277,46.6,8,7.2,9.2,+0.8,61,96,61,31,123,Matches
449,450,Djibril Sow,ch SUI,MF,Eint Frankfurt,24,1997,26.8,1012,1231,82.2,17569,4979,449,522,86.0,444,498,89.2,97,142,68.3,3,2.0,2.1,+1.0,19,112,19,3,95,Matches
450,451,Jerry St. Juste,nl NED,DF,Mainz 05,24,1996,6.7,228,296,77.0,4410,1772,86,105,81.9,104,118,88.1,33,56,58.9,0,0.2,0.2,-0.2,3,15,4,1,13,Matches
451,452,Anton Stach,de GER,MF,Mainz 05,22,1998,20.7,671,955,70.3,10929,3639,346,438,79.0,226,318,71.1,65,119,54.6,6,4.7,4.4,+1.3,32,82,25,4,81,Matches
452,453,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,27,1993,15.4,500,714,70.0,10191,3857,173,215,80.5,234,304,77.0,83,162,51.2,1,1.1,2.0,-0.1,12,38,9,6,34,Matches
453,454,Josip Stanišić,hr CRO,DF,Bayern Munich,21,2000,7.2,508,587,86.5,8291,2176,250,275,90.9,210,229,91.7,36,55,65.5,0,0.2,0.5,-0.2,3,30,4,1,34,Matches
454,455,Niklas Stark,de GER,DF,Hertha BSC,26,1995,22.6,829,1009,82.2,16285,6745,276,314,87.9,448,501,89.4,96,163,58.9,0,0.4,0.4,-0.4,4,33,2,0,47,Matches
455,456,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29,1991,10.7,317,429,73.9,5063,1450,172,197,87.3,109,144,75.7,26,48,54.2,1,1.4,1.6,-0.4,13,21,11,5,17,Matches
456,457,Pascal Stenzel,de GER,DF,Stuttgart,25,1996,10.0,564,690,81.7,12118,4561,209,232,90.1,239,276,86.6,112,168,66.7,0,0.2,0.7,-0.2,5,46,7,2,46,Matches
457,458,Angelo Stiller,de GER,MF,Hoffenheim,20,2001,18.8,798,968,82.4,12339,3796,406,469,86.6,315,356,88.5,45,79,57.0,1,1.5,1.8,-0.5,15,82,17,3,92,Matches
458,459,Lars Stindl,de GER,"MF,FW",M'Gladbach,32,1988,18.1,665,817,81.4,9932,2379,365,426,85.7,228,267,85.4,42,63,66.7,5,4.1,2.6,+0.9,30,53,24,1,62,Matches
459,460,Kevin Stöger,at AUT,MF,Mainz 05,27,1993,4.7,244,329,74.2,4075,1612,131,152,86.2,78,106,73.6,27,48,56.3,1,1.5,2.4,-0.5,14,32,11,4,38,Matches
460,461,Tobias Strobl,de GER,"MF,DF",Augsburg,31,1990,3.6,65,94,69.1,1204,406,23,32,71.9,27,33,81.8,10,20,50.0,0,0.1,0.0,-0.1,1,11,0,0,6,Matches
461,462,Niklas Süle,de GER,DF,Bayern Munich,25,1995,20.4,1586,1767,89.8,30018,12163,585,625,93.6,815,880,92.6,158,206,76.7,2,1.1,1.6,+0.9,10,131,8,1,117,Matches
462,463,Ádám Szalai,hu HUN,FW,Mainz 05,33,1987,2.9,40,77,51.9,439,71,27,37,73.0,7,16,43.8,0,6,0.0,0,0.6,0.3,-0.6,4,0,0,0,1,Matches
463,464,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,20,2000,17.1,742,965,76.9,11212,3186,416,477,87.2,205,265,77.4,73,122,59.8,8,5.4,6.0,+2.6,39,50,39,9,65,Matches
464,465,Jonathan Tah,de GER,DF,Leverkusen,25,1996,32.0,1685,1913,88.1,32356,10986,534,594,89.9,989,1066,92.8,146,220,66.4,2,1.8,1.0,+0.2,9,77,3,1,74,Matches
465,466,Edmond Tapsoba,bf BFA,DF,Leverkusen,22,1999,20.2,1265,1433,88.3,25285,8769,356,388,91.8,747,790,94.6,144,215,67.0,0,0.0,0.3,0.0,1,63,1,0,58,Matches
466,467,Niklas Tauer,de GER,"DF,MF",Mainz 05,20,2001,5.4,146,199,73.4,2343,884,68,85,80.0,66,83,79.5,6,18,33.3,0,0.0,0.1,0.0,0,11,1,0,9,Matches
467,468,Robert Tesche,de GER,MF,Bochum,34,1987,3.9,150,179,83.8,2549,639,78,87,89.7,52,58,89.7,17,27,63.0,0,0.0,0.1,0.0,0,14,1,0,14,Matches
468,469,Cedric Teuchert,de GER,"MF,FW",Union Berlin,24,1997,1.2,19,28,67.9,282,67,10,12,83.3,6,8,75.0,1,3,33.3,0,0.1,0.0,-0.1,2,3,0,0,1,Matches
469,470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,232,404,57.4,4116,1312,96,140,68.6,93,145,64.1,31,56,55.4,3,2.7,2.1,+0.3,23,17,24,13,34,Matches
470,471,Erik Thommy,de GER,"FW,MF",Stuttgart,26,1994,3.0,87,117,74.4,1502,445,42,49,85.7,31,39,79.5,10,18,55.6,0,0.7,0.4,-0.7,9,7,3,2,6,Matches
471,472,Marcus Thuram,fr FRA,FW,M'Gladbach,23,1997,10.9,169,241,70.1,2331,549,98,123,79.7,49,69,71.0,9,13,69.2,0,1.5,1.5,-1.5,14,11,13,1,17,Matches
472,473,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,17,2003,4.3,90,122,73.8,1140,192,57,68,83.8,24,33,72.7,3,5,60.0,0,0.4,0.3,-0.4,4,4,4,0,5,Matches
473,474,Steffen Tigges,de GER,"FW,MF",Dortmund,23,1998,1.2,22,40,55.0,314,61,11,20,55.0,8,11,72.7,1,2,50.0,0,0.4,0.3,-0.4,1,3,0,0,1,Matches
474,475,Malik Tillman,us USA,"FW,MF",Bayern Munich,19,2002,1.2,32,41,78.0,464,165,17,21,81.0,10,11,90.9,2,3,66.7,0,0.4,0.3,-0.4,3,2,3,0,7,Matches
475,476,Timothy Tillman,de GER,MF,Greuther Fürth,22,1999,22.3,506,713,71.0,8219,2674,242,284,85.2,206,256,80.5,39,104,37.5,2,3.3,2.8,-1.3,29,43,21,3,67,Matches
476,477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
477,478,Corentin Tolisso,fr FRA,MF,Bayern Munich,26,1994,7.8,477,550,86.7,8079,2859,232,253,91.7,181,199,91.0,52,67,77.6,1,1.8,2.2,-0.8,16,72,6,0,77,Matches
478,479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,146,223,65.5,1787,393,91,120,75.8,38,56,67.9,3,16,18.8,0,1.5,1.3,-1.5,7,9,6,2,13,Matches
479,480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,194,239,81.2,3854,1469,58,69,84.1,110,123,89.4,21,34,61.8,1,0.1,0.0,+0.9,2,11,0,0,10,Matches
480,481,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,25,1996,5.6,162,229,70.7,2503,1081,78,97,80.4,69,87,79.3,8,24,33.3,0,0.0,0.1,0.0,0,10,0,0,16,Matches
481,482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,515,725,71.0,9175,3191,222,281,79.0,215,273,78.8,58,104,55.8,0,0.9,1.3,-0.9,12,57,9,3,60,Matches
482,483,Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32.0,823,1257,65.5,22069,16345,198,199,99.5,370,381,97.1,249,665,37.4,0,0.0,0.0,0.0,0,16,0,0,0,Matches
483,484,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,34,1987,22.1,759,1142,66.5,13435,5740,365,421,86.7,282,394,71.6,94,239,39.3,0,3.0,3.2,-3.0,31,60,26,14,66,Matches
484,485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,4,5,80.0,121,116,1,1,100.0,1,1,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
485,486,Tuta,br BRA,DF,Eint Frankfurt,22,1999,24.3,1089,1397,78.0,21010,7230,379,429,88.3,589,677,87.0,107,237,45.1,0,0.1,0.4,-0.1,4,67,2,1,48,Matches
486,487,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,30,1990,0.4,5,10,50.0,64,0,3,4,75.0,2,3,66.7,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
487,488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,200,235,85.1,4128,2944,70,71,98.6,92,94,97.9,34,66,51.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
488,489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,2048,2277,89.9,40879,15190,622,676,92.0,1171,1246,94.0,243,316,76.9,6,2.1,2.4,+3.9,11,201,16,0,145,Matches
489,490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,59,90,65.6,1965,1513,7,7,100.0,26,26,100.0,26,56,46.4,0,0.0,0.0,0.0,0,4,0,0,1,Matches
490,491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,520,759,68.5,9735,2856,219,279,78.5,188,247,76.1,90,159,56.6,8,8.1,6.3,-0.1,55,50,28,15,55,Matches
491,492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,399,583,68.4,6845,1696,190,249,76.3,149,203,73.4,43,71,60.6,3,3.0,3.1,0.0,24,29,22,7,37,Matches
492,493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,219,341,64.2,3625,1315,103,142,72.5,85,123,69.1,21,48,43.8,0,0.2,0.4,-0.2,6,29,7,1,34,Matches
493,494,Mickey van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,65,82,79.3,1121,429,30,32,93.8,32,38,84.2,3,9,33.3,1,0.7,0.5,+0.3,1,5,1,1,2,Matches
494,495,Vincent Vermeij,nl NED,MF,Freiburg,26,1994,0.0,2,3,66.7,29,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
495,496,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,17,2003,0.4,16,21,76.2,220,47,11,11,100.0,4,7,57.1,1,1,100.0,0,0.1,0.1,-0.1,2,2,0,0,1,Matches
496,497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,874,1091,80.1,17424,7367,255,290,87.9,527,607,86.8,89,174,51.1,0,0.6,0.4,-0.6,1,43,0,0,43,Matches
497,498,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,29,1992,9.8,145,246,58.9,2214,668,74,113,65.5,46,63,73.0,13,28,46.4,1,1.6,1.2,-0.6,10,15,10,3,16,Matches
498,499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,1920,2183,88.0,39174,15810,589,632,93.2,1030,1105,93.2,285,408,69.9,2,0.5,0.8,+1.5,7,140,14,1,117,Matches
499,500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,335,441,76.0,5508,1543,161,187,86.1,138,157,87.9,23,58,39.7,0,1.3,1.4,-1.3,11,26,9,3,25,Matches
500,501,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,25,1996,8.0,189,242,78.1,2630,649,98,118,83.1,63,74,85.1,10,12,83.3,0,0.5,0.9,-0.5,5,19,4,1,15,Matches
501,502,Paul Wanner,de GER,"FW,MF",Bayern Munich,15,2005,0.4,11,13,84.6,150,51,8,8,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,1,0,2,0,2,Matches
502,503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,303,432,70.1,3994,727,192,254,75.6,76,111,68.5,15,17,88.2,1,2.1,1.5,-1.1,17,18,7,0,25,Matches
503,504,Noah Weißhaupt,de GER,"MF,FW",Freiburg,19,2001,1.1,35,46,76.1,533,197,23,27,85.2,7,7,100.0,4,6,66.7,0,0.5,0.5,-0.5,3,4,1,1,4,Matches
504,505,Silvan Widmer,ch SUI,DF,Mainz 05,28,1993,32.4,1060,1502,70.6,17087,7457,533,637,83.7,422,580,72.8,74,206,35.9,5,2.7,3.2,+2.3,21,81,25,8,94,Matches
505,506,Jetro Willems,nl NED,DF,Greuther Fürth,27,1994,17.8,626,887,70.6,11117,4974,284,343,82.8,270,369,73.2,66,127,52.0,0,1.6,1.8,-1.6,12,46,13,6,64,Matches
506,507,Patrick Wimmer,at AUT,"FW,MF",Arminia,20,2001,22.8,427,799,53.4,6858,2925,221,336,65.8,152,241,63.1,34,115,29.6,6,4.5,3.7,+1.5,42,52,19,3,64,Matches
507,508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,244,376,64.9,3574,1308,136,192,70.8,82,121,67.8,15,26,57.7,1,2.8,2.5,-1.8,15,38,14,0,43,Matches
508,509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,4,8,50.0,60,17,3,5,60.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
509,510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,120,161,74.5,2626,917,35,43,81.4,62,77,80.5,22,38,57.9,0,0.0,0.1,0.0,0,11,0,0,8,Matches
510,511,Florian Wirtz,de GER,"MF,FW",Leverkusen,18,2003,20.6,664,895,74.2,10797,3237,317,391,81.1,255,323,78.9,53,101,52.5,10,8.3,7.5,+1.7,59,65,50,2,102,Matches
511,512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,1217,1305,93.3,19643,5320,571,610,93.6,541,562,96.3,62,71,87.3,0,0.7,0.8,-0.7,6,87,4,0,57,Matches
512,513,Hannes Wolf,at AUT,"FW,MF",M'Gladbach,22,1999,3.4,82,112,73.2,978,266,58,66,87.9,18,27,66.7,0,2,0.0,0,0.3,0.2,-0.3,2,4,1,0,3,Matches
