,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
570,571,Sebastián Vegas,cl CHI,DF,Monterrey,24,1996,25.5,1014,888,125,42,1,23,12,73,0,0,0,0,792,1,14,Matches
571,572,Efraín Velarde,mx MEX,DF,UNAM,35,1986,20.3,987,779,204,20,0,12,30,177,7,2,5,0,775,4,23,Matches
572,573,Gustavo Velásquez,py PAR,DF,FC Juárez,30,1991,15.8,695,589,104,24,1,7,7,80,0,0,0,0,495,2,17,Matches
573,574,Érik Vera,mx MEX,DF,Querétaro,29,1992,23.7,889,623,265,30,0,6,53,214,21,10,3,0,650,1,22,Matches
574,575,Duván Vergara,co COL,"FW,MF",Monterrey,24,1996,10.8,334,300,33,4,4,3,29,12,17,9,6,0,244,1,7,Matches
575,576,Néstor Vidrio,mx MEX,DF,Mazatlán,32,1989,32.2,1379,1228,150,95,0,9,1,46,0,0,0,0,1097,1,10,Matches
576,577,Nicolás Vikonis,uy URU,GK,Mazatlán,37,1984,34.0,1131,713,415,98,0,5,0,1,0,0,0,0,753,3,0,Matches
577,578,Oscar Villa,mx MEX,DF,León,20,2001,3.0,163,131,32,5,0,1,5,27,0,0,0,0,125,0,3,Matches
578,579,Dieter Villalpando,mx MEX,MF,Puebla,29,1991,0.8,31,27,4,2,0,1,3,0,2,1,0,0,22,0,0,Matches
579,580,Dieter Villalpando,mx MEX,MF,Necaxa,29,1991,12.4,486,451,31,9,6,5,25,10,12,6,3,0,360,4,15,Matches
580,581,Sergio Villarreal,mx MEX,DF,Monterrey,21,2000,3.9,159,114,44,1,0,1,6,43,0,0,0,0,110,1,4,Matches
581,582,Federico Viñas,uy URU,FW,América,23,1998,13.7,230,219,10,0,0,0,2,1,0,0,0,0,156,1,2,Matches
582,583,Manuel Viniegra,mx MEX,MF,Querétaro,33,1988,0.1,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
583,584,Isaías Violante,mx MEX,"MF,FW",Toluca,17,2003,1.7,69,66,2,0,0,0,2,2,0,0,0,0,53,1,2,Matches
584,585,Andrés Vombergar,si SVN,FW,Atlético,26,1994,11.6,248,217,30,1,1,0,8,2,0,0,0,0,153,1,8,Matches
585,586,Facundo Waller,uy URU,"MF,DF",Atlético,24,1997,23.8,849,699,145,29,1,17,71,93,23,6,11,0,576,5,30,Matches
586,587,Hugo Weckmann,mx MEX,FW,Tijuana,17,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
587,588,Sebastián Yanez,mx MEX,DF,Tijuana,18,2003,3.7,184,136,48,0,0,0,13,48,0,0,0,0,104,0,4,Matches
588,589,Yoshimar Yotún,pe PER,MF,Cruz Azul,31,1990,7.7,466,408,55,36,2,15,33,7,11,4,7,0,380,3,2,Matches
589,590,Paolo Yrizar,mx MEX,"FW,DF",Guadalajara,23,1997,0.5,13,13,0,0,0,1,1,0,0,0,0,0,5,0,1,Matches
590,591,Diego Zago,mx MEX,MF,Puebla,19,2002,1.4,46,45,1,0,0,0,0,0,0,0,0,0,42,0,0,Matches
591,592,Ángel Zaldívar,mx MEX,FW,Guadalajara,27,1994,17.7,336,304,31,2,1,5,4,2,0,0,0,0,252,1,9,Matches
592,593,Edgar Zaldívar,mx MEX,MF,Atlas,24,1996,16.9,643,622,19,9,2,6,16,10,0,0,0,0,534,2,7,Matches
593,594,Mauro Zaleta,mx MEX,MF,Cruz Azul,19,2002,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
594,595,Carlos Zamora,mx MEX,DF,Querétaro,25,1996,0.2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,Matches
595,596,Jesse Zamudio,mx MEX,"MF,FW",León,22,1999,0.4,20,19,1,0,0,2,1,0,1,1,0,0,16,0,1,Matches
596,597,Ángel Zapata,mx MEX,"MF,FW",Monterrey,20,2001,1.5,55,51,4,2,0,0,2,1,1,0,1,0,50,0,2,Matches
597,598,José Zapata,mx MEX,FW,FC Juárez,18,2003,0.5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
598,599,Jorge Zárate,mx MEX,"MF,DF",Mazatlán,29,1992,4.3,112,107,4,1,0,0,5,3,0,0,0,0,82,1,2,Matches
599,600,Alejandro Zendejas,mx MEX,"FW,MF",América,23,1998,9.2,341,309,30,6,1,3,36,6,18,7,4,0,257,2,4,Matches
600,601,Alejandro Zendejas,mx MEX,MF,Necaxa,23,1998,18.0,797,717,76,24,2,6,60,14,36,18,12,0,600,4,16,Matches
