,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
143,144,Ben Davies,wls WAL,DF,Tottenham,28,1993,29,2538,88,74.2,28.2,28,90,26,1,31,8,1.83,57,30,+27,+0.96,+0.75,54.3,32.5,+21.8,+0.77,+0.83,Matches
144,145,Tom Davies,eng ENG,MF,Everton,23,1998,6,234,39,6.8,2.6,2,83,1,4,17,9,0.83,3,9,-6,-2.31,-1.83,3.8,8.0,-4.1,-1.59,-1.33,Matches
145,146,Keinan Davis,eng ENG,FW,Aston Villa,23,1998,1,12,12,0.4,0.1,0,,0,1,12,5,0.00,0,0,0,0.00,+0.05,0.1,0.0,+0.1,+1.05,+1.23,Matches
146,147,Craig Dawson,eng ENG,DF,West Ham,31,1990,34,2754,81,80.5,30.6,30,89,28,4,21,3,1.56,48,42,+6,+0.20,-0.21,46.1,48.1,-2.0,-0.07,-0.33,Matches
147,148,Lucas De Bolle,eng ENG,MF,Newcastle Utd,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
148,149,Kevin De Bruyne,be BEL,MF,Manchester City,30,1991,30,2201,73,64.4,24.5,25,84,16,5,19,3,2.30,64,22,+42,+1.72,-0.57,57.5,18.5,+39.0,+1.60,-0.73,Matches
149,150,Troy Deeney,eng ENG,FW,Watford,33,1988,2,25,13,0.7,0.3,0,,0,2,13,0,1.50,0,1,-1,-3.60,-2.49,0.5,1.3,-0.9,-3.08,-2.36,Matches
150,151,Liam Delap,eng ENG,FW,Manchester City,18,2003,1,10,10,0.3,0.1,0,,0,1,10,3,3.00,1,0,+1,+9.00,+7.10,1.0,0.0,+1.0,+9.59,+7.76,Matches
151,152,Fabian Delph,eng ENG,MF,Everton,31,1989,11,662,60,19.4,7.4,8,74,2,3,24,5,1.18,6,6,0,0.00,+0.75,7.6,10.2,-2.6,-0.36,-0.01,Matches
152,153,Leander Dendoncker,be BEL,MF,Wolves,26,1995,30,1950,65,57.0,21.7,21,89,17,9,8,7,1.47,23,29,-6,-0.28,-0.34,22.7,39.1,-16.4,-0.76,-0.39,Matches
153,154,Emmanuel Dennis,ng NGA,"FW,MF",Watford,23,1997,33,2581,78,75.5,28.7,30,83,17,3,31,0,0.64,28,59,-31,-1.08,+0.21,33.0,52.7,-19.7,-0.69,+0.23,Matches
154,155,Halil Dervişoğlu,tr TUR,FW,Brentford,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
155,156,Alfie Devine,eng ENG,MF,Tottenham,16,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
156,157,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,22,1998,28,2105,75,61.5,23.4,23,88,19,5,17,8,1.46,37,27,+10,+0.43,+0.91,32.0,41.5,-9.5,-0.41,+0.08,Matches
157,158,Amad Diallo,ci CIV,FW,Manchester Utd,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
158,159,Ibrahima Diallo,fr FRA,MF,Southampton,22,1999,23,1023,44,29.9,11.4,10,81,7,13,17,12,1.13,13,21,-8,-0.70,-0.10,14.7,18.5,-3.8,-0.33,+0.03,Matches
159,160,Rúben Dias,pt POR,DF,Manchester City,24,1997,29,2402,83,70.2,26.7,27,87,24,2,32,2,2.48,69,18,+51,+1.91,-0.03,68.0,19.1,+49.0,+1.83,-0.07,Matches
160,161,Luis Díaz,co COL,FW,Liverpool,24,1997,13,958,74,28.0,10.6,11,82,4,2,26,3,2.69,25,4,+21,+1.97,+0.25,28.4,8.4,+20.0,+1.88,+0.50,Matches
161,162,Tyler Dibling,eng ENG,MF,Southampton,15,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
162,163,Thomas Dickson-Peters,sct SCO,FW,Norwich City,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
163,164,Eric Dier,eng ENG,DF,Tottenham,27,1994,35,3071,88,89.8,34.1,35,88,34,0,,0,1.94,64,30,+34,+1.00,+2.29,59.3,37.4,+21.9,+0.64,+0.83,Matches
164,165,Lucas Digne,fr FRA,DF,Aston Villa,28,1993,16,1269,79,37.1,14.1,16,79,13,0,,0,1.19,21,20,+1,+0.07,+0.20,19.4,21.5,-2.1,-0.15,+0.03,Matches
165,166,Lucas Digne,fr FRA,DF,Everton,28,1993,13,1170,90,34.2,13.0,13,90,13,0,,1,1.15,16,22,-6,-0.46,+0.22,18.2,19.8,-1.6,-0.12,+0.35,Matches
166,167,Issa Diop,fr FRA,DF,West Ham,24,1997,13,963,74,28.2,10.7,10,90,9,3,22,21,1.62,19,19,0,0.00,-0.33,19.3,18.8,+0.5,+0.05,+0.07,Matches
167,168,Moussa Djenepo,ml MLI,MF,Southampton,23,1998,12,457,38,13.4,5.1,5,73,2,7,13,10,1.08,4,10,-6,-1.18,-0.63,7.7,8.3,-0.6,-0.11,+0.28,Matches
168,169,Lewis Dobbin,eng ENG,"FW,MF",Everton,18,2003,3,32,11,0.9,0.4,0,,0,3,11,8,1.67,1,1,0,0.00,+0.61,0.4,0.6,-0.2,-0.59,-0.24,Matches
169,170,Owen Dodgson,eng ENG,DF,Burnley,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
170,171,Matt Doherty,ie IRL,DF,Tottenham,29,1992,15,875,58,25.6,9.7,9,80,6,6,26,13,2.13,27,11,+16,+1.65,+1.19,21.6,11.1,+10.4,+1.07,+0.69,Matches
171,172,Gabriel Dos Santos,br BRA,DF,Arsenal,23,1997,35,3063,88,89.6,34.0,35,88,31,0,,0,1.97,61,37,+24,+0.71,+3.48,64.7,40.4,+24.3,+0.71,+2.80,Matches
172,173,Abdoulaye Doucouré,ml MLI,MF,Everton,28,1993,30,2537,85,74.2,28.2,29,87,27,1,7,1,1.13,33,47,-14,-0.50,+0.42,35.0,43.4,-8.5,-0.30,+0.20,Matches
173,174,Kieran Dowell,eng ENG,"FW,MF",Norwich City,23,1997,19,912,48,26.7,10.1,11,75,3,8,11,17,0.47,8,24,-16,-1.58,+0.04,10.3,22.9,-12.6,-1.24,-0.02,Matches
174,175,Thomas Doyle,eng ENG,MF,Manchester City,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
175,176,Cody Drameh,eng ENG,"DF,MF",Leeds United,19,2001,3,128,43,3.7,1.4,1,90,1,2,19,7,1.00,1,6,-5,-3.52,-2.64,1.8,4.6,-2.7,-1.91,-1.36,Matches
176,177,Martin Dúbravka,sk SVK,GK,Newcastle Utd,32,1989,26,2340,90,68.4,26.0,26,90,26,0,,3,1.65,29,35,-6,-0.23,+0.77,31.3,39.1,-7.8,-0.30,+0.54,Matches
177,178,Shane Duffy,ie IRL,DF,Brighton,29,1992,18,1436,80,42.0,16.0,15,90,15,3,29,12,1.39,15,19,-4,-0.25,-0.34,18.8,21.1,-2.3,-0.15,-0.40,Matches
178,179,Paul Dummett,wls WAL,DF,Newcastle Utd,29,1991,3,198,66,5.8,2.2,2,76,1,1,46,13,2.33,1,1,0,0.00,+0.50,2.1,2.7,-0.7,-0.31,+0.18,Matches
179,180,Lewis Dunk,eng ENG,DF,Brighton,29,1991,29,2573,89,75.2,28.6,29,89,28,0,,1,1.38,32,32,0,0.00,+0.21,40.4,37.6,+2.8,+0.10,+0.05,Matches
180,181,Ederson,br BRA,GK,Manchester City,27,1993,37,3330,90,97.4,37.0,37,90,37,0,,0,2.43,97,26,+71,+1.92,-0.08,94.4,25.2,+69.1,+1.87,+0.50,Matches
181,182,Odsonne Édouard,fr FRA,FW,Crystal Palace,23,1998,28,1564,56,45.7,17.4,18,78,6,10,15,7,1.36,25,19,+6,+0.35,+0.44,25.5,21.9,+3.6,+0.20,0.00,Matches
182,183,Samuel Edozie,eng ENG,FW,Manchester City,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
183,184,CJ Egan-Riley,eng ENG,DF,Manchester City,18,2003,1,4,4,0.1,0.0,0,,0,1,4,6,3.00,2,0,+2,+45.00,+43.13,1.0,0.0,+1.0,+22.24,+20.41,Matches
184,185,Pierre Ekwah Elimby,fr FRA,MF,West Ham,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
185,186,Anthony Elanga,se SWE,FW,Manchester Utd,19,2002,21,1214,58,35.5,13.5,14,78,5,7,17,3,1.43,20,17,+3,+0.22,+0.34,20.2,19.1,+1.1,+0.08,+0.04,Matches
186,187,Rob Elliot,ie IRL,GK,Watford,35,1986,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
187,188,Harvey Elliott,eng ENG,MF,Liverpool,18,2003,6,346,58,10.1,3.8,4,77,2,2,20,6,2.67,7,2,+5,+1.30,-0.54,10.8,3.7,+7.1,+1.85,+0.37,Matches
188,189,Mohamed Elneny,eg EGY,MF,Arsenal,29,1992,14,806,58,23.6,9.0,8,90,8,6,14,19,1.71,20,17,+3,+0.33,-0.01,16.9,15.1,+1.9,+0.21,-0.28,Matches
189,190,Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,26,1994,30,2042,68,59.7,22.7,23,82,12,7,23,5,1.10,24,35,-11,-0.48,+0.36,33.8,34.7,-0.9,-0.04,+0.77,Matches
190,191,Emerson,br BRA,"DF,MF",Tottenham,22,1999,31,2286,74,66.8,25.4,26,85,17,5,16,3,1.81,44,26,+18,+0.71,-0.16,43.2,27.7,+15.5,+0.61,+0.16,Matches
191,192,Christian Eriksen,dk DEN,MF,Brentford,29,1992,11,939,85,27.5,10.4,10,90,10,1,39,0,2.00,20,10,+10,+0.96,+1.61,17.0,14.6,+2.4,+0.23,+0.42,Matches
192,193,Oghenekaro Etebo,ng NGA,MF,Watford,25,1995,9,401,45,11.7,4.5,4,87,3,5,11,3,0.89,3,8,-5,-1.12,+0.01,4.4,6.4,-2.0,-0.46,+0.32,Matches
193,194,Jonny Evans,nir NIR,DF,Leicester City,33,1988,18,1348,75,39.4,15.0,16,81,12,2,29,2,1.61,27,23,+4,+0.27,+0.31,22.6,24.2,-1.6,-0.11,+0.55,Matches
194,195,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23,1998,13,605,47,17.7,6.7,6,80,2,7,18,12,1.00,6,8,-2,-0.30,-0.49,10.1,6.3,+3.8,+0.57,+0.44,Matches
195,196,Łukasz Fabiański,pl POL,GK,West Ham,36,1985,37,3330,90,97.4,37.0,37,90,37,0,,0,1.51,60,50,+10,+0.27,+1.27,57.7,56.1,+1.5,+0.04,+1.62,Matches
196,197,Fabinho,br BRA,MF,Liverpool,27,1993,29,2314,80,67.7,25.7,26,86,21,3,27,1,2.38,62,18,+44,+1.71,-0.24,64.0,26.0,+38.0,+1.48,-0.13,Matches
197,198,Josh Feeney,eng ENG,DF,Aston Villa,16,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
198,199,Kiko Femenía,es ESP,DF,Watford,30,1991,27,2142,79,62.6,23.8,26,81,17,1,25,0,0.56,21,49,-28,-1.18,-0.12,27.0,43.0,-16.0,-0.67,+0.19,Matches
199,200,Evan Ferguson,ie IRL,MF,Brighton,16,2004,1,23,23,0.7,0.3,0,,0,1,23,16,0.00,0,1,-1,-3.91,-3.89,0.2,0.5,-0.3,-1.14,-1.23,Matches
200,201,Nathan Ferguson,eng ENG,DF,Crystal Palace,20,2000,1,9,9,0.3,0.1,0,,0,1,9,3,0.00,0,0,0,0.00,-0.11,0.0,0.5,-0.5,-5.26,-5.48,Matches
201,202,Bruno Fernandes,pt POR,MF,Manchester Utd,26,1994,36,3111,86,91.0,34.6,35,88,26,1,31,0,1.44,49,54,-5,-0.14,-1.60,56.5,55.2,+1.4,+0.04,-0.17,Matches
202,203,Álvaro Fernández,es ESP,DF,Manchester Utd,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
203,204,Álvaro Fernández,es ESP,GK,Brentford,23,1998,12,1080,90,31.6,12.0,12,90,12,0,,19,0.92,13,24,-11,-0.92,-1.03,12.4,18.9,-6.5,-0.54,-0.69,Matches
