,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
390,391,Josh Koroma,eng ENG,"FW,MF",Huddersfield,22,1998,19.8,326,472,69.1,5078,974,163,206,79.1,131,171,76.6,19,45,42.2,2,2.7,1.7,-0.7,25,13,15,4,29,Matches
391,392,Ethan Laird,eng ENG,DF,Bournemouth,20,2001,4.2,155,214,72.4,2413,893,79,91,86.8,67,88,76.1,6,22,27.3,0,0.1,0.1,-0.1,1,19,2,1,10,Matches
392,393,Ethan Laird,eng ENG,DF,Swansea City,20,2001,17.9,543,708,76.7,7827,1694,311,356,87.4,196,251,78.1,18,31,58.1,3,3.5,2.5,-0.5,23,8,16,5,24,Matches
393,394,Henri Lansbury,eng ENG,MF,Luton Town,30,1990,21.7,558,878,63.6,13034,5272,170,214,79.4,236,311,75.9,143,302,47.4,0,2.3,2.7,-2.3,24,105,23,2,95,Matches
394,395,Richie Laryea,ca CAN,DF,Nott'ham Forest,26,1995,1.3,57,68,83.8,831,258,33,37,89.2,23,26,88.5,1,3,33.3,0,0.2,0.1,-0.2,2,4,2,0,7,Matches
395,396,Joël Latibeaudière,eng ENG,DF,Swansea City,21,2000,20.7,957,1099,87.1,14103,3383,552,585,94.4,320,369,86.7,49,81,60.5,0,0.9,0.8,-0.9,15,32,9,3,34,Matches
396,397,Josh Laurent,eng ENG,"MF,DF",Reading,26,1995,40.5,1527,1874,81.5,24412,7325,809,931,86.9,566,654,86.5,115,197,58.4,4,2.9,2.2,+1.1,18,107,19,5,106,Matches
397,398,Shayne Lavery,nir NIR,FW,Blackpool,22,1998,20.4,157,283,55.5,2154,493,107,156,68.6,34,63,54.0,10,18,55.6,0,0.9,0.5,-0.9,12,21,8,2,17,Matches
398,399,Tom Lawrence,wls WAL,"FW,MF",Derby County,27,1994,35.8,1016,1298,78.3,14650,3160,606,684,88.6,271,332,81.6,74,153,48.4,5,4.0,3.9,+1.0,52,82,33,4,75,Matches
399,400,James Lea Siliki,cm CMR,"MF,FW",Middlesbrough,25,1996,3.7,53,96,55.2,893,289,21,33,63.6,24,33,72.7,6,22,27.3,0,0.5,0.4,-0.5,6,4,5,2,5,Matches
400,401,Ryan Ledson,eng ENG,MF,Preston,23,1997,14.3,460,740,62.2,9361,3801,184,229,80.3,169,233,72.5,93,240,38.8,3,3.2,3.1,-0.2,26,74,21,7,56,Matches
401,402,Tom Lees,eng ENG,DF,Huddersfield,30,1990,38.0,1890,2247,84.1,36329,12968,641,725,88.4,1011,1142,88.5,209,318,65.7,0,0.9,0.9,-0.9,7,79,4,1,79,Matches
402,403,Jonathan Leko,eng ENG,"MF,FW",Birmingham City,22,1999,1.4,13,20,65.0,286,36,5,6,83.3,4,7,57.1,4,7,57.1,0,0.2,0.0,-0.2,2,2,1,1,1,Matches
403,404,Darragh Lenihan,ie IRL,DF,Blackburn,27,1994,40.2,1354,2119,63.9,26934,11476,503,648,77.6,650,886,73.4,179,490,36.5,1,2.5,1.9,-1.5,23,137,19,4,126,Matches
404,405,Daníel Leó Grétarsson,is ISL,DF,Blackpool,25,1995,1.8,47,70,67.1,887,264,22,27,81.5,19,24,79.2,5,17,29.4,0,0.0,0.0,0.0,0,5,0,0,4,Matches
405,406,Ryan Leonard,eng ENG,"DF,MF",Millwall,29,1992,11.4,349,549,63.6,6438,2809,147,169,87.0,151,217,69.6,46,130,35.4,3,2.5,2.3,+0.5,10,33,10,4,40,Matches
406,407,Jefferson Lerma,co COL,MF,Bournemouth,26,1994,31.7,1176,1485,79.2,18851,5377,585,677,86.4,461,555,83.1,85,161,52.8,3,3.1,2.3,-0.1,29,123,28,4,117,Matches
407,408,Keane Lewis-Potter,eng ENG,"FW,MF",Hull City,20,2001,46.0,994,1377,72.2,14824,3518,602,718,83.8,285,385,74.0,71,163,43.6,3,5.2,5.1,-2.2,52,48,46,19,68,Matches
408,409,Aaron Leya Iseka,be BEL,"FW,MF",Barnsley,23,1997,14.3,277,383,72.3,3598,655,157,206,76.2,73,94,77.7,10,19,52.6,0,1.1,1.0,-1.1,16,17,5,1,16,Matches
409,410,Liam Lindsay,sct SCO,DF,Preston,25,1995,13.0,430,585,73.5,8967,3425,142,170,83.5,214,262,81.7,67,137,48.9,0,0.1,0.2,-0.1,1,30,1,0,12,Matches
410,411,Jake Livermore,eng ENG,MF,West Brom,31,1989,34.8,946,1282,73.8,17264,5722,383,492,77.8,432,543,79.6,107,190,56.3,2,1.6,1.7,+0.4,20,131,19,1,110,Matches
411,412,Tom Lockyer,wls WAL,DF,Luton Town,26,1994,26.9,724,1172,61.8,15598,7661,242,310,78.1,342,476,71.8,129,334,38.6,1,0.4,1.2,+0.6,5,74,8,0,62,Matches
412,413,Joe Lolley,eng ENG,"MF,FW",Nott'ham Forest,28,1992,11.3,276,414,66.7,4473,1463,139,181,76.8,109,150,72.7,20,47,42.6,1,2.6,1.4,-1.6,24,26,21,3,40,Matches
413,414,Ryan Longman,eng ENG,"DF,FW",Hull City,20,2000,23.0,561,860,65.2,8483,2196,331,408,81.1,160,258,62.0,43,129,33.3,4,3.4,3.3,+0.6,24,25,18,12,29,Matches
414,415,Zak Lovelace,,FW,Millwall,,,0.3,3,7,42.9,33,11,3,5,60.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
415,416,Jamal Lowe,jm JAM,"FW,MF",Bournemouth,27,1994,12.4,256,347,73.8,3559,905,157,187,84.0,77,105,73.3,9,20,45.0,2,1.5,1.2,+0.5,11,17,18,3,24,Matches
416,417,Jamal Lowe,jm JAM,FW,Swansea City,27,1994,3.1,35,49,71.4,528,59,25,30,83.3,7,12,58.3,3,4,75.0,0,0.1,0.1,-0.1,1,2,2,1,2,Matches
417,418,Max Lowe,eng ENG,DF,Nott'ham Forest,24,1997,18.0,647,906,71.4,10542,4025,330,391,84.4,267,371,72.0,39,105,37.1,4,2.1,1.2,+1.9,20,45,13,5,59,Matches
418,419,Joe Lumley,eng ENG,GK,Middlesbrough,26,1995,34.0,673,1151,58.5,20470,16585,160,161,99.4,251,257,97.7,259,725,35.7,0,0.0,0.1,0.0,0,31,0,0,2,Matches
419,420,Ian Maatsen,nl NED,DF,Coventry City,19,2002,35.0,1368,1940,70.5,22937,8763,693,824,84.1,527,701,75.2,117,279,41.9,1,4.4,4.5,-3.4,40,84,39,14,119,Matches
420,421,Gary Madine,eng ENG,FW,Blackpool,30,1990,27.2,409,669,61.1,5755,1387,255,389,65.6,104,157,66.2,29,38,76.3,0,1.5,1.5,-1.5,17,46,12,1,50,Matches
421,422,Josh Magennis,nir NIR,FW,Hull City,30,1990,15.2,158,256,61.7,2292,396,85,129,65.9,58,86,67.4,6,18,33.3,0,0.7,1.4,-0.7,11,6,4,2,13,Matches
422,423,Tyler Magloire,eng ENG,"DF,FW",Blackburn,22,1998,2.3,57,75,76.0,916,393,30,35,85.7,19,25,76.0,7,13,53.8,0,0.0,0.0,0.0,0,1,0,0,2,Matches
423,424,Seán Maguire,ie IRL,FW,Preston,27,1994,14.8,254,356,71.3,3204,847,160,198,80.8,58,84,69.0,10,20,50.0,2,2.6,2.1,-0.6,17,25,16,1,28,Matches
424,425,Connor Mahoney,eng ENG,"MF,FW",Millwall,24,1997,2.3,49,83,59.0,992,351,26,32,81.3,11,20,55.0,12,26,46.2,0,1.1,1.0,-1.1,8,4,3,3,3,Matches
425,426,Murphy Mahoney,eng ENG,GK,QPR,19,2001,2.0,41,70,58.6,1099,829,15,15,100.0,11,11,100.0,13,42,31.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
426,427,Josh Maja,ng NGA,FW,Stoke City,22,1998,10.1,177,244,72.5,2289,414,118,141,83.7,45,69,65.2,5,9,55.6,3,2.4,1.6,+0.6,13,10,5,2,13,Matches
427,428,Scott Malone,eng ENG,"DF,MF",Millwall,30,1991,34.8,1020,1575,64.8,18202,7802,512,607,84.3,353,517,68.3,133,353,37.7,5,6.1,6.0,-1.1,56,76,39,19,93,Matches
428,429,Ryan Manning,ie IRL,DF,Swansea City,25,1996,33.3,1888,2341,80.6,30165,9102,992,1062,93.4,704,856,82.2,139,292,47.6,4,3.0,2.6,+1.0,25,162,25,10,107,Matches
429,430,Bartosz Marcin Cybulski,pl POL,"FW,MF",Derby County,18,2002,0.8,2,4,50.0,23,13,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
430,431,Emiliano Marcondes,dk DEN,"MF,FW",Bournemouth,26,1995,8.8,257,375,68.5,4041,1153,133,158,84.2,91,126,72.2,22,55,40.0,1,3.0,1.7,-2.0,26,26,10,5,19,Matches
431,432,Luke Mariette,,MF,Blackpool,,,0.2,13,15,86.7,243,43,5,6,83.3,6,6,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
432,433,Dilan Markanday,eng ENG,FW,Blackburn,19,2001,0.5,9,18,50.0,132,36,6,9,66.7,1,2,50.0,1,2,50.0,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
433,434,Jack Marriott,eng ENG,FW,P'borough Utd,26,1994,15.2,144,207,69.6,2194,332,84,112,75.0,47,65,72.3,8,13,61.5,0,0.7,0.3,-0.7,6,9,2,0,7,Matches
434,435,Aiden Marsh,eng ENG,"FW,MF",Barnsley,18,2003,2.0,21,36,58.3,297,59,14,18,77.8,5,9,55.6,1,5,20.0,0,0.2,0.2,-0.2,3,0,1,1,0,Matches
435,436,David Marshall,sct SCO,GK,QPR,36,1985,10.5,285,391,72.9,7544,5498,73,74,98.6,115,119,96.6,94,194,48.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
436,437,Chris Martin,sct SCO,FW,Bristol City,32,1988,42.5,745,1294,57.6,9426,2901,489,722,67.7,187,358,52.2,18,51,35.3,7,4.7,3.6,+2.3,38,86,25,2,91,Matches
437,438,Han-Noah Massengo,fr FRA,MF,Bristol City,20,2001,27.1,719,933,77.1,11180,3272,384,439,87.5,266,333,79.9,45,92,48.9,2,1.6,2.0,+0.4,14,77,14,4,64,Matches
438,439,Alfie Mawson,eng ENG,DF,Fulham,27,1994,2.3,149,173,86.1,3016,978,42,45,93.3,95,105,90.5,12,23,52.2,0,0.0,0.0,0.0,0,6,0,0,5,Matches
439,440,Chris Maxwell,wls WAL,GK,Blackpool,31,1990,20.5,543,911,59.6,17752,13998,73,75,97.3,224,227,98.7,246,598,41.1,0,0.0,0.1,0.0,0,24,0,0,0,Matches
440,441,Loïc Mbe Soh,fr FRA,DF,Nott'ham Forest,20,2001,1.3,44,56,78.6,735,353,19,23,82.6,22,27,81.5,2,5,40.0,0,0.0,0.0,0.0,0,3,0,0,5,Matches
441,442,Oliver McBurnie,sct SCO,"FW,MF",Sheffield Utd,25,1996,11.4,208,333,62.5,2654,536,141,198,71.2,49,77,63.6,4,6,66.7,2,2.1,1.3,-0.1,11,19,10,0,21,Matches
442,443,Sam McCallum,eng ENG,DF,QPR,20,2000,14.1,533,738,72.2,8501,3442,284,337,84.3,186,245,75.9,47,105,44.8,0,0.5,1.6,-0.5,7,36,8,5,39,Matches
443,444,Alistair McCann,nir NIR,"MF,DF",Preston,21,1999,17.4,527,701,75.2,8113,2026,276,322,85.7,195,247,78.9,38,82,46.3,0,0.4,0.9,-0.4,6,40,11,1,44,Matches
444,445,Kyle McFadzean,sct SCO,DF,Coventry City,34,1987,34.9,1544,1877,82.3,34149,11520,332,381,87.1,940,1030,91.3,259,429,60.4,0,0.3,0.7,-0.3,6,63,6,2,57,Matches
445,446,David McGoldrick,ie IRL,"MF,FW",Sheffield Utd,33,1987,10.8,297,406,73.2,4350,905,177,219,80.8,90,114,78.9,18,35,51.4,4,2.1,2.1,+1.9,13,15,10,2,21,Matches
446,447,Riley McGree,au AUS,MF,Middlesbrough,22,1998,8.1,354,415,85.3,5643,1481,172,198,86.9,128,139,92.1,32,45,71.1,0,1.2,1.0,-1.2,10,48,11,0,35,Matches
447,448,Riley McGree,au AUS,MF,Birmingham City,22,1998,10.7,303,405,74.8,4601,1246,164,192,85.4,98,122,80.3,22,49,44.9,2,2.3,1.1,-0.3,18,33,6,3,24,Matches
448,449,Mark McGuinness,ie IRL,DF,Cardiff City,20,2001,32.2,866,1222,70.9,15275,5804,361,454,79.5,412,544,75.7,77,188,41.0,0,0.5,1.1,-0.5,4,55,3,0,48,Matches
449,450,Tom McIntyre,sct SCO,"DF,MF",Reading,22,1998,18.0,734,997,73.6,12942,5232,299,351,85.2,350,449,78.0,65,148,43.9,0,0.7,0.8,-0.7,5,44,10,9,35,Matches
450,451,Scott McKenna,sct SCO,DF,Nott'ham Forest,24,1996,44.3,1714,2222,77.1,33206,12039,552,648,85.2,971,1132,85.8,169,371,45.6,3,1.3,1.1,+1.7,10,119,7,1,86,Matches
451,452,Sean McLoughlin,ie IRL,DF,Hull City,24,1996,30.9,1143,1491,76.7,23870,9626,340,389,87.4,621,705,88.1,165,353,46.7,2,1.4,0.9,+0.6,8,57,6,0,38,Matches
452,453,Paddy McNair,nir NIR,"DF,MF",Middlesbrough,26,1995,41.8,1884,2441,77.2,37636,13363,679,777,87.4,896,1054,85.0,281,524,53.6,3,3.6,4.1,-0.6,29,195,21,3,146,Matches
453,454,Dan McNamara,ie IRL,DF,Millwall,22,1998,32.9,1029,1457,70.6,16465,6453,578,680,85.0,341,457,74.6,83,217,38.2,2,2.2,2.9,-0.2,17,71,23,14,88,Matches
454,455,Yakou Méïte,ci CIV,"FW,MF",Reading,25,1996,4.1,33,69,47.8,415,115,22,38,57.9,7,17,41.2,2,6,33.3,0,0.2,0.1,-0.2,2,4,3,2,1,Matches
455,456,Carlos Mendes Gomes,es ESP,"FW,MF",Luton Town,22,1998,2.8,47,69,68.1,708,208,25,31,80.6,16,24,66.7,4,8,50.0,0,0.1,0.1,-0.1,3,4,0,0,5,Matches
456,457,Teden Mengi,eng ENG,DF,Birmingham City,19,2002,8.0,167,229,72.9,3414,901,44,60,73.3,102,125,81.6,20,41,48.8,0,0.0,0.0,0.0,0,8,0,0,5,Matches
457,458,Chris Mepham,wls WAL,DF,Bournemouth,23,1997,12.2,665,813,81.8,12629,4749,234,266,88.0,365,402,90.8,55,123,44.7,0,0.0,0.1,0.0,1,50,0,0,34,Matches
458,459,Alexander Mighten,eng ENG,"FW,MF",Nott'ham Forest,19,2002,7.7,116,166,69.9,1623,349,71,85,83.5,35,49,71.4,5,13,38.5,1,1.8,1.3,-0.8,11,10,7,4,14,Matches
459,460,Jevon Mills,ie IRL,DF,Hull City,17,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
460,461,Billy Mitchell,eng ENG,MF,Millwall,21,2000,35.1,1253,1597,78.5,22422,4318,573,668,85.8,510,606,84.2,143,222,64.4,0,1.1,1.3,-1.1,18,109,14,1,79,Matches
461,462,Demetri Mitchell,eng ENG,"MF,FW",Blackpool,24,1997,5.4,100,152,65.8,1414,251,57,75,76.0,40,57,70.2,2,10,20.0,1,0.4,0.3,+0.6,4,6,2,0,6,Matches
462,463,Aleksandar Mitrović,rs SRB,FW,Fulham,26,1994,42.5,916,1221,75.0,12796,2340,573,703,81.5,232,299,77.6,61,87,70.1,7,6.5,4.2,+0.5,47,54,35,0,84,Matches
463,464,Jayson Molumby,ie IRL,MF,West Brom,21,1999,19.1,811,973,83.4,14222,3232,370,419,88.3,331,369,89.7,89,129,69.0,0,1.5,1.0,-1.5,19,69,12,1,61,Matches
464,465,George Moncur,eng ENG,"MF,FW",Hull City,27,1993,7.6,260,304,85.5,4171,603,142,150,94.7,85,97,87.6,23,40,57.5,1,1.1,0.7,-0.1,15,12,4,1,8,Matches
465,466,Jasper Moon,eng ENG,"DF,MF",Barnsley,20,2000,19.3,520,788,66.0,8623,3346,239,292,81.8,241,333,72.4,28,126,22.2,0,0.0,0.1,0.0,1,39,0,0,42,Matches
466,467,Kieffer Moore,wls WAL,"MF,FW",Bournemouth,28,1992,1.0,17,31,54.8,219,70,12,19,63.2,2,5,40.0,2,2,100.0,0,0.0,0.1,0.0,1,2,2,0,4,Matches
467,468,Kieffer Moore,wls WAL,FW,Cardiff City,28,1992,16.7,225,421,53.4,3049,485,142,231,61.5,57,121,47.1,12,22,54.5,2,2.4,1.3,-0.4,24,17,6,0,14,Matches
468,469,Liam Moore,jm JAM,DF,Stoke City,28,1993,3.4,102,137,74.5,1845,716,41,41,100.0,56,72,77.8,5,16,31.3,0,0.0,0.0,0.0,0,5,0,0,0,Matches
469,470,Liam Moore,jm JAM,DF,Reading,28,1993,16.0,609,785,77.6,11353,3651,209,237,88.2,342,394,86.8,49,131,37.4,1,0.3,0.3,+0.7,2,18,1,0,19,Matches
470,471,Simon Moore,eng ENG,GK,Coventry City,31,1990,41.0,1078,1435,75.1,29050,19185,209,211,99.1,522,528,98.9,339,686,49.4,1,0.2,0.0,+0.8,1,15,0,0,0,Matches
471,472,Stuart Moore,eng ENG,GK,Blackpool,26,1994,0.3,7,16,43.8,332,310,0,0,,2,2,100.0,5,14,35.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
472,473,Carlton Morris,eng ENG,FW,Barnsley,25,1995,25.3,405,666,60.8,4843,750,277,382,72.5,85,155,54.8,10,39,25.6,3,1.9,1.1,+1.1,17,20,5,0,17,Matches
473,474,Michael Morrison,eng ENG,DF,Reading,33,1988,29.0,999,1314,76.0,19412,6683,316,372,84.9,572,660,86.7,97,245,39.6,2,1.0,0.9,+1.0,5,47,2,0,39,Matches
474,475,Ravel Morrison,jm JAM,"MF,FW",Derby County,28,1993,25.8,970,1165,83.3,15556,2953,498,556,89.6,393,445,88.3,55,105,52.4,4,4.9,3.0,-0.9,36,64,24,0,68,Matches
475,476,Sean Morrison,eng ENG,DF,Cardiff City,30,1991,14.6,377,594,63.5,7988,3703,119,162,73.5,183,254,72.0,69,151,45.7,1,1.3,1.5,-0.3,8,32,1,0,28,Matches
476,477,Sam Morsy,eg EGY,MF,Middlesbrough,29,1991,2.7,71,84,84.5,1162,298,25,31,80.6,32,36,88.9,6,9,66.7,0,0.0,0.1,0.0,1,9,1,0,8,Matches
477,478,Callum Morton,eng ENG,FW,P'borough Utd,21,2000,3.3,41,57,71.9,523,95,28,36,77.8,10,16,62.5,1,1,100.0,1,0.3,0.1,+0.7,3,1,1,0,2,Matches
478,479,Lys Mousset,fr FRA,FW,Sheffield Utd,25,1996,3.5,58,77,75.3,865,161,32,41,78.0,13,15,86.7,8,8,100.0,0,0.4,0.5,-0.4,4,4,5,2,6,Matches
479,480,Alex Mowatt,eng ENG,MF,West Brom,26,1995,32.0,1083,1528,70.9,18460,7211,547,657,83.3,385,503,76.5,121,284,42.6,2,4.4,5.2,-2.4,46,142,36,7,155,Matches
480,481,Bali Mumba,eng ENG,"DF,MF",P'borough Utd,19,2001,7.7,233,326,71.5,3695,1204,124,149,83.2,89,125,71.2,17,37,45.9,0,0.5,0.4,-0.5,5,11,4,2,10,Matches
481,482,Rodrigo Muniz,br BRA,"FW,MF",Fulham,20,2001,5.7,46,66,69.7,532,104,31,38,81.6,10,14,71.4,0,3,0.0,0,0.5,0.4,-0.5,5,5,1,0,5,Matches
482,483,Josh Murphy,eng ENG,"FW,DF",Preston,26,1995,2.2,28,62,45.2,613,265,12,23,52.2,7,20,35.0,9,13,69.2,0,0.1,0.1,-0.1,2,5,3,1,6,Matches
483,484,Admiral Muskwe,zw ZIM,"FW,MF",Luton Town,22,1998,9.4,69,111,62.2,904,238,44,60,73.3,19,31,61.3,1,5,20.0,1,0.2,0.5,+0.8,1,7,2,0,7,Matches
484,485,Kal Naismith,sct SCO,"DF,MF",Luton Town,29,1992,41.0,1372,2031,67.6,29744,12818,463,550,84.2,637,819,77.8,262,595,44.0,7,3.8,4.1,+3.2,35,135,25,8,119,Matches
485,486,Kyle Naughton,eng ENG,DF,Swansea City,32,1988,36.5,3003,3297,91.1,48439,18803,1502,1571,95.6,1254,1321,94.9,178,290,61.4,0,1.2,1.3,-1.2,11,104,8,3,106,Matches
486,487,Iliman Ndiaye,sn SEN,"MF,FW",Sheffield Utd,21,2000,20.3,568,708,80.2,7032,1385,378,435,86.9,149,178,83.7,7,17,41.2,2,2.9,2.1,-0.9,22,41,21,2,43,Matches
487,488,Curtis Nelson,eng ENG,DF,Cardiff City,28,1993,29.7,1054,1473,71.6,20053,9064,419,497,84.3,499,664,75.2,123,262,46.9,0,0.5,0.9,-0.5,6,70,6,1,93,Matches
488,489,Perry Ng,eng ENG,"DF,MF",Cardiff City,25,1996,37.7,1186,1675,70.8,20874,9163,558,668,83.5,469,612,76.6,136,301,45.2,3,3.2,2.7,-0.2,19,138,23,8,131,Matches
489,490,Lee Nicholls,eng ENG,GK,Huddersfield,28,1992,43.0,1051,1556,67.5,27500,19959,287,290,99.0,407,416,97.8,346,833,41.5,0,0.1,0.0,-0.1,1,12,1,0,0,Matches
490,491,Oliver Norburn,gd GRN,MF,P'borough Utd,28,1992,33.5,1483,1757,84.4,24741,6521,732,802,91.3,592,661,89.6,120,210,57.1,1,0.9,1.6,+0.1,11,135,10,1,95,Matches
491,492,Rhys Norrington-Davies,wls WAL,DF,Sheffield Utd,22,1999,19.9,788,1073,73.4,12438,5225,435,497,87.5,277,360,76.9,55,119,46.2,1,1.6,1.5,-0.6,14,71,30,12,74,Matches
492,493,Oliver Norwood,nir NIR,MF,Sheffield Utd,30,1991,40.3,2319,2946,78.7,48590,16591,825,935,88.2,1036,1190,87.1,429,735,58.4,4,6.1,7.3,-2.1,67,307,67,19,231,Matches
493,494,Olivier Ntcham,cm CMR,"MF,FW",Swansea City,25,1996,20.9,987,1194,82.7,15119,3979,588,637,92.3,303,365,83.0,68,110,61.8,3,2.0,1.7,+1.0,28,116,18,3,79,Matches
494,495,Ryan Nyambe,na NAM,DF,Blackburn,23,1997,27.7,722,990,72.9,9896,3934,454,526,86.3,224,327,68.5,19,62,30.6,0,0.4,0.9,-0.4,8,29,17,3,54,Matches
495,496,Ørjan Nyland,no NOR,GK,Bournemouth,30,1990,1.0,25,28,89.3,473,231,8,8,100.0,16,16,100.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
496,497,Ørjan Nyland,no NOR,GK,Reading,30,1990,10.0,159,353,45.0,4933,3779,29,29,100.0,71,73,97.3,59,248,23.8,0,0.0,0.0,0.0,0,5,0,0,0,Matches
497,498,Lewis O'Brien,eng ENG,MF,Huddersfield,22,1998,42.6,1295,1687,76.8,20604,5271,660,790,83.5,478,581,82.3,103,182,56.6,3,3.4,2.6,-0.4,44,154,27,4,130,Matches
498,499,Callum O'Dowda,ie IRL,"DF,MF",Bristol City,26,1995,13.9,202,348,58.0,2937,856,120,160,75.0,65,120,54.2,9,26,34.6,0,3.4,2.7,-3.4,19,8,11,9,12,Matches
499,500,Callum O'Hare,eng ENG,MF,Coventry City,23,1998,42.3,1455,1907,76.3,18351,5486,941,1089,86.4,330,451,73.2,55,119,46.2,8,9.5,7.1,-1.5,86,156,68,8,172,Matches
500,501,Max O'Leary,ie IRL,GK,Bristol City,24,1996,8.7,220,350,62.9,6389,4612,46,46,100.0,88,91,96.7,85,211,40.3,0,0.0,0.0,0.0,0,7,0,0,0,Matches
501,502,Mikey O'Neill,eng ENG,FW,Preston,17,2004,0.2,10,13,76.9,131,23,6,7,85.7,3,4,75.0,0,0,,0,0.4,0.5,-0.4,1,1,0,0,1,Matches
502,503,Dara O'Shea,ie IRL,DF,West Brom,22,1999,11.6,346,527,65.7,6741,2866,119,152,78.3,167,223,74.9,49,118,41.5,0,0.7,0.6,-0.7,6,32,4,2,30,Matches
503,504,Marcel Oakley,eng ENG,DF,Birmingham City,18,2002,1.6,14,23,60.9,244,88,6,7,85.7,6,10,60.0,1,2,50.0,0,0.1,0.1,-0.1,3,1,2,2,2,Matches
504,505,Michael Obafemi,ie IRL,FW,Swansea City,21,2000,22.5,262,319,82.1,3202,427,180,203,88.7,62,75,82.7,6,9,66.7,3,2.1,1.2,+0.9,26,7,8,0,18,Matches
505,506,Denis Odoi,gh GHA,DF,Fulham,33,1988,16.3,862,1050,82.1,14849,4381,376,420,89.5,419,489,85.7,59,103,57.3,3,1.1,0.9,+1.9,10,74,8,7,44,Matches
506,507,Moses Odubajo,eng ENG,DF,QPR,28,1993,23.7,868,1152,75.3,14119,4351,435,503,86.5,345,433,79.7,64,150,42.7,3,1.8,1.8,+1.2,16,53,19,12,39,Matches
507,508,Mipo Odubeko,ie IRL,"FW,MF",Huddersfield,18,2002,1.3,7,11,63.6,77,6,5,7,71.4,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
508,509,Clarke Oduor,ke KEN,"FW,MF",Barnsley,22,1999,11.0,250,311,80.4,3240,887,148,167,88.6,60,75,80.0,14,21,66.7,2,0.4,0.5,+1.6,6,14,7,3,11,Matches
509,510,Nathanael Ogbeta,eng ENG,"DF,FW",Swansea City,20,2001,0.6,19,28,67.9,201,47,14,14,100.0,3,8,37.5,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
510,511,Braian Ojeda,py PAR,MF,Nott'ham Forest,21,2000,2.6,103,121,85.1,1733,411,48,53,90.6,39,45,86.7,11,14,78.6,0,0.2,0.1,-0.2,5,10,1,0,8,Matches
511,512,Sheyi Ojo,eng ENG,"MF,FW",Millwall,24,1997,10.4,213,295,72.2,3332,821,130,153,85.0,57,81,70.4,19,32,59.4,2,2.0,2.4,0.0,14,18,11,8,20,Matches
512,513,Matthew Olosunde,us USA,DF,Preston,23,1998,1.5,34,55,61.8,543,247,18,23,78.3,14,25,56.0,2,6,33.3,0,0.0,0.0,0.0,0,3,1,0,2,Matches
513,514,Robin Olsen,se SWE,GK,Sheffield Utd,31,1990,11.0,274,380,72.1,6857,4857,70,71,98.6,132,134,98.5,71,172,41.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
514,515,Toyosi Olusanya,eng ENG,FW,Middlesbrough,23,1998,0.7,12,18,66.7,130,7,10,11,90.9,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
515,516,Josh Onomah,eng ENG,MF,Fulham,24,1997,9.0,324,409,79.2,4861,1249,167,196,85.2,126,146,86.3,16,27,59.3,3,1.4,1.4,+1.6,11,28,5,0,31,Matches
516,517,Fred Onyedinma,eng ENG,"FW,DF",Luton Town,24,1996,17.1,247,396,62.4,3788,1245,141,181,77.9,85,136,62.5,14,44,31.8,4,4.2,2.6,-0.2,13,12,10,6,18,Matches
517,518,Ben Osborn,eng ENG,"DF,FW",Sheffield Utd,26,1994,21.7,827,1097,75.4,12482,4386,487,569,85.6,253,337,75.1,59,119,49.6,3,2.9,3.0,+0.1,26,63,36,14,76,Matches
518,519,Jordi Osei-Tutu,eng ENG,"MF,DF",Nott'ham Forest,22,1998,2.6,84,98,85.7,1260,332,50,57,87.7,26,27,96.3,5,10,50.0,0,0.0,0.2,0.0,0,6,2,0,5,Matches
519,520,Gabriel Osho,eng ENG,"DF,MF",Luton Town,22,1998,15.6,346,495,69.9,6554,2290,129,161,80.1,175,211,82.9,37,98,37.8,0,0.8,0.4,-0.8,3,34,1,0,32,Matches
520,521,William Osula,dk DEN,FW,Sheffield Utd,17,2003,0.8,6,9,66.7,66,7,2,3,66.7,0,1,0.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
521,522,Obbi Oulare,be BEL,"FW,MF",Barnsley,25,1996,0.3,7,13,53.8,103,0,5,11,45.5,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
