,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
427,428,Diego Perotti,ar ARG,"MF,FW",Salernitana,33,1988,3.2,0,9,2,22.2,2.82,0.63,0.00,0.00,17.7,1,0,1,1.6,0.8,0.09,-1.6,-0.8,Matches
428,429,Mario Perrone,it ITA,DF,Salernitana,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
429,430,Matteo Pessina,it ITA,"MF,FW",Atalanta,24,1997,16.0,1,28,9,32.1,1.75,0.56,0.04,0.11,16.3,0,0,0,2.5,2.5,0.09,-1.5,-1.5,Matches
430,431,Andrea Petagna,it ITA,FW,Napoli,26,1995,6.5,3,13,6,46.2,2.00,0.92,0.23,0.50,13.7,0,0,0,1.9,1.9,0.15,+1.1,+1.1,Matches
431,432,Giuseppe Pezzella,it ITA,"DF,MF",Atalanta,23,1997,11.9,0,9,1,11.1,0.76,0.08,0.00,0.00,16.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
432,433,Krzysztof Piątek,pl POL,FW,Fiorentina,26,1995,8.1,3,22,7,31.8,2.70,0.86,0.14,0.43,13.8,0,0,1,3.8,3.0,0.14,-0.8,0.0,Matches
433,434,Roberto Piccoli,it ITA,FW,Genoa,20,2001,2.4,0,2,0,0.0,0.83,0.00,0.00,,6.6,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
434,435,Roberto Piccoli,it ITA,FW,Atalanta,20,2001,2.2,1,5,3,60.0,2.30,1.38,0.20,0.33,12.3,0,0,0,0.9,0.9,0.17,+0.1,+0.1,Matches
435,436,Andrea Pinamonti,it ITA,FW,Empoli,22,1999,31.9,13,86,23,26.7,2.70,0.72,0.10,0.39,15.7,1,4,4,12.2,9.4,0.11,+0.8,-0.4,Matches
436,437,Carlo Pinsoglio,it ITA,GK,Juventus,31,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
437,438,Riccardo Pinzi,it ITA,FW,Udinese,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
438,439,Marko Pjaca,hr CRO,MF,Torino,26,1995,12.8,3,21,11,52.4,1.64,0.86,0.14,0.27,17.1,0,0,0,2.1,2.1,0.10,+0.9,+0.9,Matches
439,440,Tommaso Pobega,it ITA,MF,Torino,22,1999,24.9,4,48,8,16.7,1.93,0.32,0.08,0.50,19.5,0,0,0,3.8,3.8,0.08,+0.2,+0.2,Matches
440,441,Suf Podgoreanu,il ISR,FW,Spezia,19,2002,1.3,0,1,0,0.0,0.80,0.00,0.00,,25.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
441,442,Matteo Politano,it ITA,FW,Napoli,27,1993,18.3,3,42,11,26.2,2.29,0.60,0.07,0.27,19.0,1,0,0,2.6,2.6,0.06,+0.4,+0.4,Matches
442,443,Manolo Portanova,it ITA,"FW,MF",Genoa,21,2000,14.7,1,29,12,41.4,1.97,0.82,0.03,0.08,20.9,1,0,0,3.4,3.4,0.12,-2.4,-2.4,Matches
443,444,Dennis Praet,be BEL,MF,Torino,27,1994,17.1,2,24,8,33.3,1.40,0.47,0.08,0.25,17.4,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
444,445,Mateusz Praszelik,pl POL,MF,Hellas Verona,20,2000,0.3,0,1,0,0.0,3.60,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
445,446,Ivan Provedel,it ITA,GK,Spezia,27,1994,30.7,0,1,1,100.0,0.03,0.03,0.00,0.00,68.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
446,447,Erick Pulgar,cl CHI,MF,Fiorentina,27,1994,3.8,0,3,2,66.7,0.79,0.53,0.00,0.00,26.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
447,448,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,25,1995,13.4,4,31,12,38.7,2.32,0.90,0.10,0.25,17.6,0,1,1,4.5,3.7,0.12,-0.5,-0.7,Matches
448,449,Niklas Pyyhtiä,fi FIN,MF,Bologna,17,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
449,450,Fabio Quagliarella,it ITA,FW,Sampdoria,38,1983,18.5,4,57,11,19.3,3.08,0.59,0.05,0.27,19.5,1,1,1,5.1,4.4,0.08,-1.1,-1.4,Matches
450,451,Adrien Rabiot,fr FRA,MF,Juventus,26,1995,25.4,0,26,7,26.9,1.02,0.28,0.00,0.00,17.2,0,0,0,2.4,2.4,0.09,-2.4,-2.4,Matches
451,452,Ivan Radovanović,rs SRB,"DF,MF",Salernitana,32,1988,11.7,1,18,5,27.8,1.54,0.43,0.06,0.20,23.3,1,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
452,453,Ionuț Radu,ro ROU,GK,Inter,24,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
453,454,Ștefan Radu,ro ROU,DF,Lazio,34,1986,6.2,0,2,1,50.0,0.32,0.16,0.00,0.00,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
454,455,Boris Radunović,rs SRB,GK,Cagliari,25,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
455,456,Antonio Raimondo,it ITA,FW,Bologna,17,2004,0.8,0,2,1,50.0,2.43,1.22,0.00,0.00,16.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
456,457,Aaron Ramsey,wls WAL,MF,Juventus,30,1990,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
457,458,Luca Ranieri,it ITA,DF,Salernitana,22,1999,23.4,1,9,4,44.4,0.39,0.17,0.11,0.25,16.6,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
458,459,Andrea Ranocchia,it ITA,DF,Inter,33,1988,3.8,0,2,1,50.0,0.53,0.26,0.00,0.00,7.3,0,0,0,0.5,0.5,0.23,-0.5,-0.5,Matches
459,460,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,21,2000,30.4,10,71,25,35.2,2.33,0.82,0.14,0.40,17.9,3,0,0,8.1,8.1,0.11,+1.9,+1.9,Matches
460,461,Nicola Ravaglia,it ITA,GK,Sampdoria,32,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
461,462,Ante Rebić,hr CRO,FW,Milan,27,1993,9.9,2,30,6,20.0,3.03,0.61,0.07,0.33,16.4,0,0,0,2.9,2.9,0.10,-0.9,-0.9,Matches
462,463,Arkadiusz Reca,pl POL,DF,Spezia,26,1995,19.7,0,8,4,50.0,0.41,0.20,0.00,0.00,20.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
463,464,Pepe Reina,es ESP,GK,Lazio,38,1982,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
464,465,Panagiotis Retsos,gr GRE,DF,Hellas Verona,22,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
465,466,Bryan Reynolds,us USA,DF,Roma,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
466,467,Franck Ribéry,fr FRA,"MF,FW",Salernitana,38,1983,15.8,0,12,2,16.7,0.76,0.13,0.00,0.00,18.4,2,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
467,468,Samuele Ricci,it ITA,MF,Torino,19,2001,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,16.2,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
468,469,Samuele Ricci,it ITA,MF,Empoli,19,2001,17.0,1,8,1,12.5,0.47,0.06,0.13,1.00,27.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
469,470,Tomás Rincón,ve VEN,MF,Torino,33,1988,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
470,471,Tomás Rincón,ve VEN,MF,Sampdoria,33,1988,13.0,0,2,1,50.0,0.15,0.08,0.00,0.00,8.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
471,472,Ricardo Rodríguez,ch SUI,DF,Torino,28,1992,27.5,0,9,0,0.0,0.33,0.00,0.00,,26.3,3,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
472,473,Marko Rog,hr CRO,MF,Cagliari,26,1995,3.5,0,7,1,14.3,2.03,0.29,0.00,0.00,22.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
473,474,Rogério,br BRA,DF,Sassuolo,23,1998,19.2,0,14,4,28.6,0.73,0.21,0.00,0.00,23.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
474,475,Alessio Romagnoli,it ITA,DF,Milan,26,1995,15.7,1,12,5,41.7,0.77,0.32,0.08,0.20,14.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
475,476,Simone Romagnoli,it ITA,DF,Empoli,31,1990,16.6,2,5,2,40.0,0.30,0.12,0.40,1.00,6.5,0,0,0,1.5,1.5,0.30,+0.5,+0.5,Matches
476,477,Luka Romero,ar ARG,FW,Lazio,16,2004,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
477,478,Sergio Romero,ar ARG,GK,Venezia,34,1987,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
478,479,Cristiano Ronaldo,pt POR,FW,Juventus,36,1985,0.3,0,1,0,0.0,2.90,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
479,480,Marten de Roon,nl NED,"MF,DF",Atalanta,30,1991,28.3,3,23,5,21.7,0.81,0.18,0.13,0.60,19.7,0,0,0,2.3,2.3,0.10,+0.7,+0.7,Matches
480,481,Francesco Rossi,it ITA,GK,Atalanta,30,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
481,482,Nicolò Rovella,it ITA,MF,Genoa,19,2001,16.3,0,17,4,23.5,1.04,0.25,0.00,0.00,27.7,6,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
482,483,Amir Rrahmani,xk KVX,DF,Napoli,27,1994,32.5,4,22,9,40.9,0.68,0.28,0.18,0.44,9.4,0,0,0,4.2,4.2,0.19,-0.2,-0.2,Matches
483,484,Ruan,br BRA,DF,Sassuolo,22,1999,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
484,485,Daniele Rugani,it ITA,DF,Juventus,27,1994,9.8,0,2,0,0.0,0.20,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
485,486,Matteo Ruggeri,it ITA,DF,Salernitana,19,2002,7.5,0,3,0,0.0,0.40,0.00,0.00,,10.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
486,487,Mário Rui,pt POR,DF,Napoli,30,1991,33.2,0,32,10,31.3,0.96,0.30,0.00,0.00,20.3,5,0,0,2.1,2.1,0.07,-2.1,-2.1,Matches
487,488,Fabián Ruiz Peña,es ESP,MF,Napoli,25,1996,26.5,7,40,13,32.5,1.51,0.49,0.18,0.54,23.7,0,0,0,2.1,2.1,0.05,+4.9,+4.9,Matches
488,489,Alessandro Russo,it ITA,MF,Salernitana,17,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
489,490,Stefano Sabelli,it ITA,DF,Genoa,28,1993,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,19.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
490,491,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,24,1996,9.9,3,16,9,56.3,1.61,0.91,0.19,0.33,23.6,3,0,0,1.3,1.3,0.08,+1.7,+1.7,Matches
491,492,Alexis Saelemaekers,be BEL,FW,Milan,22,1999,20.7,1,39,12,30.8,1.88,0.58,0.03,0.08,20.7,0,0,0,3.6,3.6,0.09,-2.6,-2.6,Matches
492,493,Jacopo Sala,it ITA,MF,Spezia,29,1991,9.8,1,4,2,50.0,0.41,0.20,0.25,0.50,30.5,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
493,494,Eddie Salcedo,it ITA,"MF,FW",Spezia,19,2001,4.8,0,16,4,25.0,3.36,0.84,0.00,0.00,15.2,1,0,0,1.6,1.6,0.10,-1.6,-1.6,Matches
494,495,Lazar Samardzic,de GER,"MF,FW",Udinese,19,2002,5.4,2,17,6,35.3,3.12,1.10,0.12,0.33,24.0,1,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
495,496,Luigi Samele,it ITA,FW,Sassuolo,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
496,497,Antonio Sanabria,py PAR,FW,Torino,25,1996,20.0,6,49,19,38.8,2.45,0.95,0.12,0.32,12.5,1,0,0,8.3,8.3,0.17,-2.3,-2.3,Matches
497,498,Alexis Sánchez,cl CHI,FW,Inter,32,1988,9.8,5,33,13,39.4,3.37,1.33,0.15,0.38,16.0,1,0,0,5.0,5.0,0.15,0.0,0.0,Matches
498,499,Alex Sandro,br BRA,DF,Juventus,30,1991,19.8,0,9,2,22.2,0.46,0.10,0.00,0.00,13.0,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
499,500,Nicola Sansone,it ITA,"FW,MF",Bologna,29,1991,10.0,2,24,6,25.0,2.41,0.60,0.08,0.33,20.6,1,0,0,3.5,3.5,0.14,-1.5,-1.5,Matches
500,501,Federico Santander,py PAR,"FW,DF",Bologna,30,1991,0.7,1,2,1,50.0,2.69,1.34,0.50,1.00,13.3,0,0,0,0.5,0.5,0.25,+0.5,+0.5,Matches
501,502,Samir Santos,br BRA,DF,Udinese,26,1994,15.8,0,7,3,42.9,0.44,0.19,0.00,0.00,12.8,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
502,503,Riccardo Saponara,it ITA,FW,Fiorentina,29,1991,14.3,3,37,14,37.8,2.59,0.98,0.08,0.21,20.1,0,0,0,2.9,2.9,0.08,+0.1,+0.1,Matches
503,504,Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
504,505,Martin Satriano,uy URU,"FW,MF",Inter,20,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
505,506,Giorgio Scalvini,it ITA,"DF,MF",Atalanta,17,2003,8.5,1,16,3,18.8,1.89,0.35,0.06,0.33,11.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches
506,507,Gianluca Scamacca,it ITA,FW,Sassuolo,22,1999,23.8,16,78,36,46.2,3.27,1.51,0.19,0.42,17.4,1,1,1,11.5,10.7,0.14,+4.5,+4.3,Matches
507,508,Andrea Schiavone,it ITA,MF,Salernitana,28,1993,6.3,1,2,1,50.0,0.32,0.16,0.50,1.00,12.4,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
508,509,David Schnegg,at AUT,DF,Venezia,22,1998,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
509,510,Jerdy Schouten,nl NED,MF,Bologna,24,1997,15.5,1,6,1,16.7,0.39,0.06,0.17,1.00,24.2,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
510,511,Demba Seck,sn SEN,"MF,FW",Torino,20,2001,1.6,0,4,3,75.0,2.47,1.85,0.00,0.00,18.4,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
511,512,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
512,513,Stefano Sensi,it ITA,"MF,FW",Sampdoria,25,1995,8.4,1,10,4,40.0,1.19,0.48,0.10,0.25,22.2,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
513,514,Stefano Sensi,it ITA,"MF,FW",Inter,25,1995,1.9,0,3,0,0.0,1.62,0.00,0.00,,12.3,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
514,515,Luigi Sepe,it ITA,GK,Salernitana,30,1991,15.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
515,516,Laurens Serpe,it ITA,DF,Genoa,20,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
516,517,Stephan El Shaarawy,it ITA,"FW,DF",Roma,28,1992,11.7,3,39,12,30.8,3.33,1.02,0.08,0.25,19.3,1,0,0,3.6,3.6,0.09,-0.6,-0.6,Matches
517,518,Aimar Sher,se SWE,MF,Spezia,18,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
518,519,Eldor Shomurodov,uz UZB,"FW,MF",Roma,26,1995,8.7,3,31,11,35.5,3.56,1.26,0.10,0.27,12.3,0,0,0,4.6,4.6,0.15,-1.6,-1.6,Matches
519,520,Alassane Sidibe,ci CIV,MF,Atalanta,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
520,521,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,22,1999,2.0,0,1,0,0.0,0.49,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
521,522,Adrien Silva,pt POR,MF,Sampdoria,32,1989,12.0,0,8,2,25.0,0.66,0.17,0.00,0.00,25.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
522,523,Marco Silvestri,it ITA,GK,Udinese,30,1991,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
523,524,Giovanni Simeone,ar ARG,FW,Hellas Verona,26,1995,29.5,17,69,32,46.4,2.34,1.09,0.25,0.53,14.7,0,0,1,11.5,10.7,0.15,+5.5,+6.3,Matches
524,525,Giovanni Simeone,ar ARG,FW,Cagliari,26,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
525,526,Wilfried Singo,ci CIV,DF,Torino,20,2000,29.0,3,41,7,17.1,1.42,0.24,0.07,0.43,15.3,0,0,0,3.4,3.4,0.08,-0.4,-0.4,Matches
526,527,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
527,528,Leo Skiri Østigård,no NOR,DF,Genoa,21,1999,13.0,0,7,1,14.3,0.54,0.08,0.00,0.00,18.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
528,529,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
529,530,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,21,1999,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,14.3,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
530,531,Milan Škriniar,sk SVK,DF,Inter,26,1995,35.0,3,25,7,28.0,0.71,0.20,0.12,0.43,11.9,0,0,0,3.3,3.3,0.13,-0.3,-0.3,Matches
531,532,Chris Smalling,eng ENG,DF,Roma,31,1989,23.2,3,10,3,30.0,0.43,0.13,0.30,1.00,8.1,0,0,0,2.5,2.5,0.25,+0.5,+0.5,Matches
532,533,Brandon Soppy,fr FRA,"DF,MF",Udinese,19,2002,8.6,0,6,2,33.3,0.69,0.23,0.00,0.00,12.0,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
533,534,Roberto Soriano,it ITA,MF,Bologna,30,1991,29.1,0,23,8,34.8,0.79,0.27,0.00,0.00,18.9,0,0,0,2.3,2.3,0.10,-2.3,-2.3,Matches
534,535,Riccardo Sottil,it ITA,FW,Fiorentina,22,1999,13.8,3,22,10,45.5,1.60,0.73,0.14,0.30,16.2,1,0,0,2.9,2.9,0.13,+0.1,+0.1,Matches
535,536,Matìas Soulé,ar ARG,FW,Juventus,18,2003,0.1,0,2,0,0.0,36.00,0.00,0.00,,29.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
536,537,Adama Soumaoro,fr FRA,DF,Bologna,29,1992,25.2,0,8,2,25.0,0.32,0.08,0.00,0.00,8.4,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches
537,538,Leonardo Spinazzola,it ITA,DF,Roma,28,1993,1.4,0,2,0,0.0,1.42,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
538,539,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
539,540,Luca Stanga,it ITA,DF,Milan,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
540,541,Riccardo Stivanello,it ITA,DF,Bologna,17,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
541,542,Petar Stojanović,si SVN,DF,Empoli,25,1995,30.4,1,11,4,36.4,0.36,0.13,0.09,0.25,21.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
542,543,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
543,544,Stefan Strandberg,no NOR,DF,Salernitana,31,1990,10.4,0,9,2,22.2,0.87,0.19,0.00,0.00,14.6,1,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
544,545,Dávid Strelec,sk SVK,"FW,MF",Spezia,20,2001,5.6,1,4,3,75.0,0.72,0.54,0.25,0.33,14.0,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
545,546,Kevin Strootman,nl NED,MF,Cagliari,31,1990,7.1,0,1,0,0.0,0.14,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
546,547,Jens Stryger Larsen,dk DEN,DF,Udinese,30,1991,7.6,0,9,4,44.4,1.18,0.53,0.00,0.00,18.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
547,548,Leo Štulac,si SVN,MF,Empoli,26,1994,9.3,2,9,3,33.3,0.97,0.32,0.22,0.67,27.1,2,0,0,0.3,0.3,0.03,+1.7,+1.7,Matches
548,549,Stefano Sturaro,it ITA,MF,Genoa,28,1993,19.6,0,9,0,0.0,0.46,0.00,0.00,,19.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
549,550,Isaac Success,ng NGA,"FW,MF",Udinese,25,1996,10.1,2,25,12,48.0,2.47,1.19,0.08,0.17,17.3,0,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
550,551,Vladyslav Supriaha,ua UKR,FW,Sampdoria,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
551,552,Bosko Sutalo,hr CRO,DF,Hellas Verona,21,2000,10.2,0,5,1,20.0,0.49,0.10,0.00,0.00,18.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
552,553,Mattias Svanberg,se SWE,MF,Bologna,22,1999,28.5,3,39,13,33.3,1.37,0.46,0.08,0.23,21.0,2,0,0,2.7,2.7,0.07,+0.3,+0.3,Matches
553,554,Michael Svoboda,at AUT,DF,Venezia,22,1998,13.7,0,7,0,0.0,0.51,0.00,0.00,,7.3,0,0,0,1.1,1.1,0.16,-1.1,-1.1,Matches
554,555,Wojciech Szczęsny,pl POL,GK,Juventus,31,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
555,556,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,27,1994,28.6,4,23,7,30.4,0.80,0.24,0.17,0.57,21.5,0,0,0,1.5,1.5,0.06,+2.5,+2.5,Matches
556,557,Ciprian Tătărușanu,ro ROU,GK,Milan,35,1986,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
557,558,Filippo Terracciano,it ITA,DF,Hellas Verona,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
558,559,Pietro Terracciano,it ITA,GK,Fiorentina,31,1990,31.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
559,560,Aleksa Terzić,rs SRB,DF,Fiorentina,21,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
560,561,Tanner Tessmann,us USA,MF,Venezia,19,2001,7.6,0,8,3,37.5,1.06,0.40,0.00,0.00,16.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
561,562,Arthur Theate,be BEL,DF,Bologna,21,2000,26.9,2,21,6,28.6,0.78,0.22,0.10,0.33,16.7,0,0,0,1.9,1.9,0.09,+0.1,+0.1,Matches
562,563,Morten Thorsby,no NOR,MF,Sampdoria,25,1996,32.7,3,26,7,26.9,0.80,0.21,0.12,0.43,13.3,0,0,0,3.6,3.6,0.14,-0.6,-0.6,Matches
563,564,Jeremy Toljan,de GER,DF,Sassuolo,26,1994,15.5,0,3,1,33.3,0.19,0.06,0.00,0.00,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
564,565,Rafael Tolói,it ITA,DF,Atalanta,30,1990,16.0,1,12,2,16.7,0.75,0.13,0.08,0.50,12.3,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
565,566,Takehiro Tomiyasu,jp JPN,DF,Bologna,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
566,567,Fikayo Tomori,eng ENG,DF,Milan,23,1997,30.2,0,12,3,25.0,0.40,0.10,0.00,0.00,11.7,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
567,568,Sandro Tonali,it ITA,MF,Milan,21,2000,28.9,5,37,11,29.7,1.28,0.38,0.14,0.45,23.0,4,0,0,4.3,4.3,0.12,+0.7,+0.7,Matches
568,569,Lorenzo Tonelli,it ITA,DF,Empoli,31,1990,9.7,0,7,3,42.9,0.72,0.31,0.00,0.00,11.8,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
569,570,Ernesto Torregrossa,it ITA,FW,Sampdoria,29,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
570,571,Lucas Torreira,uy URU,MF,Fiorentina,25,1996,24.4,5,29,13,44.8,1.19,0.53,0.17,0.38,14.2,2,0,0,5.3,5.1,0.20,-0.3,-0.1,Matches
571,572,Abdoulaye Touré,fr FRA,MF,Genoa,27,1994,4.8,0,4,0,0.0,0.84,0.00,0.00,,21.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
572,573,Simone Trimboli,it ITA,MF,Sampdoria,19,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
573,574,Axel Tuanzebe,eng ENG,DF,Napoli,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
